fold_id,candidate,family,train_runs,validation_run,test_run,selected_config_id,selected_q_threshold,selected_hi_value,selected_lo_value,validation_score,validation_return,validation_trades,validation_fill_rate,delay_seconds,max_spread,max_overround,min_depth,max_adverse_slippage,fixed_slippage,fraction
68,btc2_path_eff,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1",29314482071_attempt1,29397534768_attempt1,d4_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.2411090116832689,-0.2525550259117564,0.7829427083333332,0.01414584373556571,20,0.52,4,0.04,0.03,100.0,0.015,0.0025,0.01
68,size_imbalance_uncertainty,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1",29314482071_attempt1,29397534768_attempt1,d8_sp40_ov30_dep100_adv5_fix25_f100,0.95,0.7002013166822041,-0.703724874370778,0.9228515624999999,0.03142626151244765,13,0.5833333333333334,8,0.04,0.03,100.0,0.005,0.0025,0.01
69,classic_early_drop_down,classic_microstructure,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1",29397534768_attempt1,29480427148_attempt1,d4_sp40_ov30_dep300_adv15_fix25_f100,,,,0.8878906249999999,0.0033395802732694158,15,0.4528301886792453,4,0.04,0.03,300.0,0.015,0.0025,0.01
69,btc2_path_eff,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1",29397534768_attempt1,29480427148_attempt1,d4_sp40_ov30_dep100_adv15_fix25_f200,0.9,0.367713560960663,-0.38505411353819874,0.7785156249999999,0.045931658087096094,19,0.4897959183673469,4,0.04,0.03,100.0,0.015,0.0025,0.02
69,size_imbalance_uncertainty,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1",29397534768_attempt1,29480427148_attempt1,d8_sp40_ov30_dep300_adv15_fix25_f100,0.95,0.7004164580140841,-0.7034078228981605,0.8642578124999998,0.006209957798065879,6,0.45454545454545453,8,0.04,0.03,300.0,0.015,0.0025,0.01
70,classic_early_drop_down,classic_microstructure,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1",29480427148_attempt1,29563821720_attempt1,d8_sp40_ov30_dep300_adv15_fix25_f100,,,,0.8769531249999999,0.00664158386708702,17,0.3142857142857143,8,0.04,0.03,300.0,0.015,0.0025,0.01
70,btc2_path_eff,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1",29480427148_attempt1,29563821720_attempt1,d4_sp40_ov30_dep100_adv5_fix25_f100,0.85,0.2395238186892698,-0.2533155941164832,0.9519531249999998,0.018790816725911874,20,0.4235294117647059,4,0.04,0.03,100.0,0.005,0.0025,0.01
70,size_imbalance_uncertainty,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1",29480427148_attempt1,29563821720_attempt1,d8_sp40_ov30_dep100_adv5_fix75_f200,0.95,0.7007024712454424,-0.7027503113325031,0.8318359375000001,0.18291117835970616,7,0.6363636363636364,8,0.04,0.03,100.0,0.005,0.0075,0.02
71,classic_early_drop_down,classic_microstructure,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1",29563821720_attempt1,29636284636_attempt1,d8_sp40_ov30_dep300_adv15_fix25_f100,,,,0.8746093749999999,0.024768219938717584,12,0.3076923076923077,8,0.04,0.03,300.0,0.015,0.0025,0.01
71,btc2_path_eff,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1",29563821720_attempt1,29636284636_attempt1,d8_sp40_ov30_dep100_adv15_fix25_f200,0.9,0.3670727948447561,-0.38537118260769515,0.7656249999999999,0.06359814301386058,16,0.4473684210526316,8,0.04,0.03,100.0,0.015,0.0025,0.02
71,size_imbalance_uncertainty,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1",29563821720_attempt1,29636284636_attempt1,d4_sp40_ov30_dep300_adv5_fix25_f100,0.95,0.7001247575165317,-0.7004063934781208,0.8595703124999998,-0.017398696409709813,6,0.30434782608695654,4,0.04,0.03,300.0,0.005,0.0025,0.01
72,classic_early_drop_down,classic_microstructure,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1,29563821720_attempt1",29636284636_attempt1,29678766108_attempt1,d4_sp40_ov30_dep100_adv15_fix25_f200,,,,0.766796875,0.036991073572751,7,0.4666666666666667,4,0.04,0.03,100.0,0.015,0.0025,0.02
72,btc2_path_eff,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1,29563821720_attempt1",29636284636_attempt1,29678766108_attempt1,d8_sp40_ov30_dep100_adv5_fix25_f100,0.85,0.2393972486622612,-0.2533953868373938,0.7585416666666666,0.011708957010268417,8,0.14285714285714285,8,0.04,0.03,100.0,0.005,0.0025,0.01
72,size_imbalance_uncertainty,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1,29563821720_attempt1",29636284636_attempt1,29678766108_attempt1,d8_sp40_ov30_dep100_adv5_fix25_f100,0.95,0.6999060092124539,-0.7004484518824562,0.9189453124999999,0.01880810044095238,11,0.5454545454545454,8,0.04,0.03,100.0,0.005,0.0025,0.01
73,classic_early_drop_down,classic_microstructure,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1,29563821720_attempt1,29636284636_attempt1",29678766108_attempt1,29726104371_attempt1,d8_sp40_ov30_dep300_adv15_fix25_f100,,,,0.7941406249999999,0.022276032540079704,8,0.1568627450980392,8,0.04,0.03,300.0,0.015,0.0025,0.01
73,btc2_path_eff,alphaforge_interaction,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1,29563821720_attempt1,29636284636_attempt1",29678766108_attempt1,29726104371_attempt1,d4_sp40_ov30_dep100_adv5_fix25_f100,0.85,0.2394727015317569,-0.2511549573179356,0.8024147727272727,0.016538876840215933,18,0.2441860465116279,4,0.04,0.03,100.0,0.005,0.0025,0.01
