candidate,family,entry_minute,config_id,q_threshold,hi_value,lo_value,signals,eligible_fills,trades,fill_rate_vs_signals,trade_rate_vs_signals,ending_bankroll,total_return,max_drawdown,win_rate,avg_pnl,profit_factor,delay_seconds,max_spread,max_overround,min_depth,max_adverse_slippage,fixed_slippage,fraction,worst_144_return,median_144_return,positive_144_rate,active_144_rate,split,fold_id,run_label
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix75_f100,0.95,0.6949633603331018,-0.6982007346142143,26,15,15,0.5769230769230769,0.5769230769230769,111.77253182905616,0.11772531829056154,0.020452910555670282,0.7333333333333333,0.7848354552704101,3.551278529174606,8,0.04,0.03,100.0,0.015,0.0075,0.01,0.0180367145574849,0.07069851855716891,1.0,1.0,validation,46,27902430728_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix75_f100,0.95,0.6949633603331018,-0.6982007346142143,27,14,11,0.5185185185185185,0.4074074074074074,106.82256089745134,0.06822560897451346,0.020440032557525672,0.6363636363636364,0.6202328088592114,2.6248747724010135,8,0.04,0.03,100.0,0.015,0.0075,0.01,0.0010873771308066438,0.03881379674646701,1.0,1.0,test,46,27948683312_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv15_fix25_f100,,,,3149,784,545,0.2489679263258177,0.17307081613210543,88.38641586544506,-0.11613584134554944,0.17743993879983685,0.6770642201834862,-0.021309328687256934,0.93065427902543,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.05290121528643066,-0.0008102977977506587,0.45986502580389044,0.9822945613338626,train,47,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv15_fix25_f100,,,,58,23,16,0.39655172413793105,0.27586206896551724,101.3000218648755,0.013000218648755002,0.015789028307292004,0.75,0.08125136655471847,1.3183603524590664,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.007928159908528465,0.007283692385505303,0.8969072164948454,1.0,validation,47,27948683312_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv15_fix25_f100,,,,59,22,16,0.3728813559322034,0.2711864406779661,105.03597612099317,0.0503597612099318,0.010114613180515795,0.9375,0.3147485075620742,5.741410626889136,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.002855077000419315,0.00793104952672885,0.8095238095238095,1.0,test,47,28022420503_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f200,0.85,0.2502128416473285,-0.2602072404117077,3822,1706,815,0.44636316064887493,0.21323914181057038,117.34751643654788,0.17347516436547883,0.19335564614337156,0.849079754601227,0.021285296241162918,1.0626394045123728,4,0.04,0.03,100.0,0.015,0.0025,0.02,-0.07279902896411805,0.002012236617841223,0.5510917030567686,1.0,train,47,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f200,0.85,0.2502128416473285,-0.2602072404117077,67,39,20,0.582089552238806,0.29850746268656714,106.07560416332684,0.06075604163326842,0.0,1.0,0.3037802081663435,,4,0.04,0.03,100.0,0.015,0.0025,0.02,0.020655711766754514,0.028946941270211024,1.0,1.0,validation,47,27948683312_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f200,0.85,0.2502128416473285,-0.2602072404117077,61,36,17,0.5901639344262295,0.2786885245901639,98.55594087086389,-0.014440591291361105,0.05712122057973324,0.7647058823529411,-0.08494465465506763,0.8196848064256459,4,0.04,0.03,100.0,0.015,0.0025,0.02,-0.039322445802738026,0.019141486450332756,0.5238095238095238,1.0,test,47,28022420503_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f100,0.95,0.6958128681331384,-0.6979086047653701,1272,573,375,0.45047169811320753,0.294811320754717,100.85794027782526,0.008579402778252643,0.35318694562776426,0.448,0.0022878407408672766,1.0035613872717255,8,0.04,0.03,100.0,0.005,0.0025,0.01,-0.05010691779045062,-0.004315763811692075,0.43207622072250895,0.9928543072647876,train,47,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f100,0.95,0.6958128681331384,-0.6979086047653701,27,14,11,0.5185185185185185,0.4074074074074074,107.09927815154792,0.07099278151547916,0.020447912992357424,0.6363636363636364,0.6453889228679931,2.6886393591658844,8,0.04,0.03,100.0,0.005,0.0025,0.01,0.0017429608299637245,0.040673245269529534,1.0,1.0,validation,47,27948683312_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f100,0.95,0.6958128681331384,-0.6979086047653701,25,11,10,0.44,0.4,101.36022563148666,0.013602256314866557,0.020306496617441924,0.6,0.13602256314866612,1.3307250395751176,8,0.04,0.03,100.0,0.005,0.0025,0.01,0.00625403050740081,0.026147062066180338,1.0,1.0,test,47,28022420503_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep100_adv15_fix25_f200,,,,3207,1402,745,0.4371686934830059,0.23230433426878702,171.5750226412263,0.715750226412263,0.21089770100956615,0.748993288590604,0.09607385589426391,1.1285866550611943,4,0.04,0.03,100.0,0.015,0.0025,0.02,-0.09395257479380847,0.008022205862582732,0.5820802493182704,1.0,train,48,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep100_adv15_fix25_f200,,,,59,32,20,0.5423728813559322,0.3389830508474576,117.14808295587142,0.17148082955871424,0.0,1.0,0.8574041477935712,,4,0.04,0.03,100.0,0.015,0.0025,0.02,0.04885423039632486,0.06980413352212489,1.0,1.0,validation,48,28022420503_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep100_adv15_fix25_f200,,,,81,45,20,0.5555555555555556,0.24691358024691357,103.30505298083153,0.03305052980831524,0.05268075569430745,0.75,0.16525264904157674,1.315214637410592,4,0.04,0.03,100.0,0.015,0.0025,0.02,-0.024211570743098765,0.00014399503475304165,0.5798319327731093,1.0,test,48,28095005508_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.9,0.38542047622678616,-0.3954577000202283,2596,1148,756,0.4422187981510015,0.29121725731895226,121.31987046622591,0.213198704662259,0.0533422252329939,0.8902116402116402,0.028200886860087048,1.2202055417740707,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.043293216554220915,0.0015171368798347906,0.5636151149201403,1.0,train,48,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.9,0.38542047622678616,-0.3954577000202283,41,25,16,0.6097560975609756,0.3902439024390244,100.64786742537859,0.006478674253785899,0.020114622395546414,0.875,0.04049171408616206,1.3210640936176858,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.01699031124357231,0.0019331783984324336,0.6761904761904762,1.0,validation,48,28022420503_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.9,0.38542047622678616,-0.3954577000202283,61,34,20,0.5573770491803278,0.32786885245901637,99.4678621742943,-0.00532137825705703,0.02012982982982983,0.85,-0.026606891285284845,0.8247076271323012,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.013104532162147353,0.00504015672903857,0.6218487394957983,1.0,test,48,28095005508_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.95,0.6960965550473699,-0.6979993257430195,1296,693,439,0.5347222222222222,0.3387345679012346,89.36951072248688,-0.10630489277513122,0.37458509206090224,0.4624145785876993,-0.024215237534198283,0.9516609150114851,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.05993178795426035,-0.006110302103339071,0.40233735878457344,0.9971951694585118,train,48,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.95,0.6960965550473699,-0.6979993257430195,25,12,11,0.48,0.44,102.1586738034438,0.021586738034438113,0.020345350318471275,0.6363636363636364,0.19624307304034352,1.521457241718786,4,0.04,0.03,100.0,0.015,0.0025,0.01,0.015244769282057424,0.034271381595512684,1.0,1.0,validation,48,28022420503_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.95,0.6960965550473699,-0.6979993257430195,35,14,10,0.4,0.2857142857142857,95.79368236940977,-0.042063176305902394,0.05377075844714946,0.3,-0.42063176305902356,0.40808620427103703,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.03394004698834119,-0.013832646955358796,0.0,1.0,test,48,28095005508_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv15_fix25_f200,,,,3266,829,574,0.25382731169626455,0.17575015309246786,77.46182287116272,-0.22538177128837278,0.33328017860192066,0.681184668989547,-0.03926511694919385,0.9297760845655089,8,0.04,0.03,300.0,0.015,0.0025,0.02,-0.10359227354788092,-0.0016963354531853714,0.46243216387678665,0.9829549797447069,train,49,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv15_fix25_f200,,,,81,29,17,0.35802469135802467,0.20987654320987653,113.23714160947857,0.13237141609478575,0.020368663594469982,0.9411764705882353,0.7786553887928567,7.234636605160325,8,0.04,0.03,300.0,0.015,0.0025,0.02,0.019075374149659874,0.035607918111067116,1.0,1.0,validation,49,28095005508_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv15_fix25_f200,,,,84,26,15,0.30952380952380953,0.17857142857142858,102.48390648649799,0.024839064864979887,0.05973017816172713,0.7333333333333333,0.16559376576653145,1.2874187976061289,8,0.04,0.03,300.0,0.015,0.0025,0.02,-0.04443998690783424,0.0404081025799774,0.6607142857142857,1.0,test,49,28166886036_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv5_fix25_f100,0.9,0.38353652710805525,-0.3933988387741265,2646,869,670,0.3284202569916856,0.25321239606953894,123.214223533118,0.23214223533117995,0.0751530582505411,0.8805970149253731,0.034648094825549106,1.245825318466767,4,0.04,0.03,100.0,0.005,0.0025,0.01,-0.03866016486754209,0.0021077463602467983,0.5736451884124436,0.9969425972636246,train,49,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv5_fix25_f100,0.9,0.38353652710805525,-0.3933988387741265,61,26,20,0.4262295081967213,0.32786885245901637,101.47925238364408,0.014792523836440807,0.010120120120120181,0.95,0.07396261918220468,2.4526977066830544,4,0.04,0.03,100.0,0.005,0.0025,0.01,-0.0031688212872306165,0.01279628736439542,0.8151260504201681,1.0,validation,49,28095005508_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv5_fix25_f100,0.9,0.38353652710805525,-0.3933988387741265,55,21,15,0.38181818181818183,0.2727272727272727,98.67589989859938,-0.01324100101400616,0.02480170769055612,0.8,-0.0882733400933742,0.5619019241403066,4,0.04,0.03,100.0,0.005,0.0025,0.01,-0.02111051344023951,-0.007278168530864493,0.24107142857142858,1.0,test,49,28166886036_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.95,0.6966308893341152,-0.6977735244640322,1322,371,282,0.2806354009077156,0.21331316187594554,119.91085513542555,0.19910855135425543,0.19154767795488584,0.4858156028368794,0.07060586927455825,1.1245186225790698,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.04406135112701848,0.0,0.4677061835970343,0.9179851715967285,train,49,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.95,0.6966308893341152,-0.6977735244640322,35,11,11,0.3142857142857143,0.3142857142857143,103.25086674326676,0.03250866743266756,0.010805142780962698,0.6363636363636364,0.2955333402969785,1.7671129270922423,8,0.04,0.03,300.0,0.015,0.0025,0.01,0.004321117015156251,0.019616400846463433,1.0,1.0,validation,49,28095005508_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.95,0.6966308893341152,-0.6977735244640322,32,13,6,0.40625,0.1875,94.01467611219904,-0.05985323887800964,0.05985323887800959,0.0,-0.9975539813001651,0.0,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.0403818385717728,-0.04017232969962414,0.0,1.0,test,49,28166886036_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv5_fix25_f200,,,,3347,748,549,0.22348371676127876,0.16402748730206154,119.94070415194334,0.19940704151943334,0.15681316316053567,0.6958105646630237,0.03632186548623561,1.0552945939626597,8,0.04,0.03,300.0,0.005,0.0025,0.02,-0.10359227354788092,0.00048760171263717567,0.5042337954289996,0.976245784938179,train,50,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv5_fix25_f200,,,,84,22,15,0.2619047619047619,0.17857142857142858,104.46629348573428,0.04466293485734285,0.025076327636180822,0.8,0.2977528990489524,1.6928966550029447,8,0.04,0.03,300.0,0.005,0.0025,0.02,-0.01543745963016907,0.03903503992737578,0.9375,1.0,validation,50,28166886036_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv5_fix25_f200,,,,57,18,12,0.3157894736842105,0.21052631578947367,94.91690277184962,-0.050830972281503795,0.05571795658501922,0.5833333333333334,-0.42359143567919794,0.4913166580695318,8,0.04,0.03,300.0,0.005,0.0025,0.02,-0.03614073731968348,-0.016152693221495817,0.06722689075630252,1.0,test,50,28235383560_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24901649851918167,-0.25955426719474367,4048,1584,839,0.391304347826087,0.20726284584980237,118.56196489939396,0.18561964899393946,0.08731916666332226,0.8533969010727056,0.022123915255535,1.132371533318742,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.04336709640754721,0.0021614000904741637,0.5975271637317348,1.0,train,50,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24901649851918167,-0.25955426719474367,83,39,20,0.46987951807228917,0.24096385542168675,101.43631061515555,0.01436310615155545,0.010142348754448449,0.9,0.07181553075777765,1.6995329497147742,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.002381072452982802,0.005761222317341108,0.9285714285714286,1.0,validation,50,28166886036_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.24901649851918167,-0.25955426719474367,73,24,17,0.3287671232876712,0.2328767123287671,98.89450271423688,-0.01105497285763124,0.02560255967933537,0.7647058823529411,-0.06502925210371246,0.7285744069652824,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.01709362997171726,-0.00704763092980476,0.025210084033613446,1.0,test,50,28235383560_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep300_adv5_fix25_f100,0.9,0.5638540685126173,-0.5637916354469149,2694,825,569,0.3062360801781737,0.21121009651076467,76.2568507477688,-0.2374314925223121,0.2817928543508625,0.4446397188049209,-0.041727854573340724,0.9185433011762818,4,0.04,0.03,300.0,0.005,0.0025,0.01,-0.06469343336704436,-0.0060231442294659265,0.42180591982015736,0.9996253278381416,train,50,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep300_adv5_fix25_f100,0.9,0.5638540685126173,-0.5637916354469149,60,22,16,0.36666666666666664,0.26666666666666666,100.74922052616574,0.007492205261657503,0.030314918644959336,0.5,0.046826282885359075,1.0907013195711157,4,0.04,0.03,300.0,0.005,0.0025,0.01,-0.012698270113838173,0.02682228256048913,0.9553571428571429,1.0,validation,50,28166886036_attempt1
