source_layer,strategy,sizing,run_name,market_id,slug,first_quote_ts,regime,entry_minute,side,target_cost,shares,entry_price,pnl_usd,bankroll_after,fair_prob,market_price,edge,support,sim_max_drawdown
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777253100,btc-updown-5m-1777253100,2026-04-27 01:25:02+00:00,early_drop,1,buy_down,6.697,9.05,0.74,2.2625,101.02803287668085,,,,,0.30866575431787585
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777254600,btc-updown-5m-1777254600,2026-04-27 01:50:01+00:00,early_drop,1,buy_down,18.5,25.0,0.74,6.25,107.27803287668085,,,,,0.30866575431787585
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777254900,btc-updown-5m-1777254900,2026-04-27 01:55:02+00:00,early_drop,1,buy_down,21.455606575336173,28.994062939643477,0.74,-21.74554720473261,85.53248567194825,,,,,0.3709795664531226
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777255200,btc-updown-5m-1777255200,2026-04-27 02:00:00+00:00,early_drop,1,buy_down,3.55,5.0,0.71,1.4000000000000001,86.93248567194826,,,,,0.3709795664531226
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777255500,btc-updown-5m-1777255500,2026-04-27 02:05:00+00:00,early_drop,1,buy_down,17.386497134389653,24.488024132943174,0.71,6.856646757224089,93.78913242917234,,,,,0.3709795664531226
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777255800,btc-updown-5m-1777255800,2026-04-27 02:10:01+00:00,early_drop,1,buy_down,18.757826485834467,28.42094922096131,0.66,-19.04203597804408,74.74709645112826,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777258500,btc-updown-5m-1777258500,2026-04-27 02:55:01+00:00,early_drop,1,buy_down,14.949419290225652,22.999106600347158,0.65,7.819696244118033,82.56679269524629,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777260300,btc-updown-5m-1777260300,2026-04-27 03:25:02+00:00,early_drop,1,buy_down,16.51335853904926,23.590512198641804,0.7,6.841248537606124,89.40804123285241,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777260900,btc-updown-5m-1777260900,2026-04-27 03:35:00+00:00,early_drop,1,buy_down,17.881608246570483,26.68896753219475,0.67,8.540469610302319,97.94851084315474,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777262700,btc-updown-5m-1777262700,2026-04-27 04:05:02+00:00,early_drop,1,buy_down,19.58970216863095,24.797091352697404,0.79,4.95941827053948,102.90792911369422,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777263000,btc-updown-5m-1777263000,2026-04-27 04:10:01+00:00,early_drop,1,buy_down,20.581585822738845,30.718784810057976,0.67,9.83001113921855,112.73794025291278,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777265700,btc-updown-5m-1777265700,2026-04-27 04:55:02+00:00,early_drop,1,buy_down,22.547588050582558,24.24471833395974,0.93,1.454683100037583,114.19262335295036,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777266000,btc-updown-5m-1777266000,2026-04-27 05:00:01+00:00,early_drop,1,buy_down,18.48,24.0,0.77,5.279999999999999,119.47262335295036,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777266300,btc-updown-5m-1777266300,2026-04-27 05:05:01+00:00,early_drop,1,buy_down,23.894524670590073,38.53955592030657,0.62,14.25963569051343,133.73225904346378,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777266900,btc-updown-5m-1777266900,2026-04-27 05:15:01+00:00,early_drop,1,buy_down,26.746451808692758,29.391705284277755,0.91,2.3513364227422198,136.083595466206,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777267500,btc-updown-5m-1777267500,2026-04-27 05:25:02+00:00,early_drop,1,buy_down,27.2167190932412,35.81147249110684,0.76,8.236638672954573,144.32023413916056,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777267800,btc-updown-5m-1777267800,2026-04-27 05:30:01+00:00,early_drop,1,buy_down,28.864046827832112,42.4471276879884,0.68,-29.288518104711997,115.03171603444856,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777268100,btc-updown-5m-1777268100,2026-04-27 05:35:01+00:00,early_drop,1,buy_down,23.006343206889714,28.056516105963066,0.82,4.769607738013723,119.80132377246228,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777268700,btc-updown-5m-1777268700,2026-04-27 05:45:01+00:00,early_drop,1,buy_down,23.960264754492457,36.30343144620069,0.66,11.980132377246226,131.7814561497085,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777269000,btc-updown-5m-1777269000,2026-04-27 05:50:00+00:00,early_drop,1,buy_down,26.356291229941704,43.927152049902844,0.6,-26.795562750440734,104.98589339926777,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777271400,btc-updown-5m-1777271400,2026-04-27 06:30:02+00:00,early_drop,1,buy_down,20.997178679853555,23.592335595341073,0.89,2.359233559534107,107.34512695880187,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777273500,btc-updown-5m-1777273500,2026-04-27 07:05:01+00:00,early_drop,1,buy_down,21.469025391760375,25.866295652723345,0.83,4.138607304435736,111.48373426323761,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777274400,btc-updown-5m-1777274400,2026-04-27 07:20:02+00:00,early_drop,1,buy_down,22.296746852647523,33.27872664574257,0.67,-22.62953411910495,88.85420014413266,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777275000,btc-updown-5m-1777275000,2026-04-27 07:30:00+00:00,early_drop,1,buy_down,17.770840028826534,26.52364183406945,0.67,8.487565386902222,97.34176553103488,,,,,0.45029715146605304
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777275900,btc-updown-5m-1777275900,2026-04-27 07:45:01+00:00,early_drop,1,buy_down,19.468353106206976,26.308585278658075,0.74,-19.731438958993557,77.61032657204132,,,,,0.46223530584626354
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777278300,btc-updown-5m-1777278300,2026-04-27 08:25:02+00:00,early_drop,1,buy_down,15.522065314408264,22.495746832475746,0.69,6.748724049742725,84.35905062178404,,,,,0.46223530584626354
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777279200,btc-updown-5m-1777279200,2026-04-27 08:40:01+00:00,early_drop,1,buy_down,16.87181012435681,21.08976265544601,0.8,4.007054904534741,88.36610552631878,,,,,0.46223530584626354
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777282500,btc-updown-5m-1777282500,2026-04-27 09:35:01+00:00,early_drop,1,buy_down,17.673221105263757,24.209891925018844,0.73,6.2945719005048995,94.66067742682368,,,,,0.46223530584626354
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777283700,btc-updown-5m-1777283700,2026-04-27 09:55:01+00:00,early_drop,1,buy_down,0.5544,0.88,0.63,0.31679999999999997,94.97747742682368,,,,,0.46223530584626354
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777284300,btc-updown-5m-1777284300,2026-04-27 10:05:02+00:00,early_drop,1,buy_down,18.99549548536474,22.347641747487927,0.85,3.12866984464831,98.106147271472,,,,,0.46223530584626354
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777290600,btc-updown-5m-1777290600,2026-04-27 11:50:02+00:00,early_drop,1,buy_down,19.6212294542944,27.63553444266817,0.71,-19.89758479872108,78.20856247275091,,,,,0.46223530584626354
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777291200,btc-updown-5m-1777291200,2026-04-27 12:00:02+00:00,early_drop,1,buy_down,15.641712494550184,18.84543674042191,0.83,3.0152698784675063,81.22383235121842,,,,,0.46223530584626354
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777293900,btc-updown-5m-1777293900,2026-04-27 12:45:01+00:00,early_drop,1,buy_down,16.244766470243686,22.253104753758475,0.73,-16.467297517781272,64.75653483343714,,,,,0.5512996828220514
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777297500,btc-updown-5m-1777297500,2026-04-27 13:45:01+00:00,early_drop,1,buy_down,12.95130696668743,17.268409288916573,0.75,4.144418229339977,68.90095306277712,,,,,0.5512996828220514
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777299000,btc-updown-5m-1777299000,2026-04-27 14:10:01+00:00,early_drop,1,buy_down,13.780190612555424,20.264986194934448,0.68,-13.98284047450477,54.91811258827235,,,,,0.6194704580695342
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777299600,btc-updown-5m-1777299600,2026-04-27 14:20:01+00:00,early_drop,1,buy_down,8.5952,13.43,0.64,-8.7295,46.18861258827235,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777301700,btc-updown-5m-1777301700,2026-04-27 14:55:01+00:00,early_drop,1,buy_down,6.6000000000000005,10.0,0.66,3.3,49.488612588272346,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777302900,btc-updown-5m-1777302900,2026-04-27 15:15:01+00:00,early_drop,1,buy_down,9.89772251765447,14.34452538790503,0.69,4.3033576163715095,53.79197020464385,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777305300,btc-updown-5m-1777305300,2026-04-27 15:55:01+00:00,early_drop,1,buy_down,10.75839404092877,14.155781632801014,0.76,3.255829775544233,57.04779998018809,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777305600,btc-updown-5m-1777305600,2026-04-27 16:00:02+00:00,early_drop,1,buy_down,11.409559996037618,16.06980281132059,0.71,4.499544787169765,61.547344767357856,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777307700,btc-updown-5m-1777307700,2026-04-27 16:35:02+00:00,early_drop,1,buy_down,12.309468953471573,15.986323316196847,0.77,3.516991129563306,65.06433589692116,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777308000,btc-updown-5m-1777308000,2026-04-27 16:40:01+00:00,early_drop,1,buy_down,13.012867179384234,17.12219365708452,0.76,3.938104541129439,69.0024404380506,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777309500,btc-updown-5m-1777309500,2026-04-27 17:05:01+00:00,early_drop,1,buy_down,13.80048808761012,19.437307165648058,0.71,5.442446006381457,74.44488644443206,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777309800,btc-updown-5m-1777309800,2026-04-27 17:10:01+00:00,early_drop,1,buy_down,7.38,10.25,0.72,-7.4825,66.96238644443206,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777310400,btc-updown-5m-1777310400,2026-04-27 17:20:01+00:00,early_drop,1,buy_down,13.392477288886411,18.3458592998444,0.73,-13.575935881884854,53.3864505625472,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777311900,btc-updown-5m-1777311900,2026-04-27 17:45:01+00:00,early_drop,1,buy_down,7.058400000000001,10.38,0.68,3.2177999999999995,56.6042505625472,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777314300,btc-updown-5m-1777314300,2026-04-27 18:25:01+00:00,early_drop,1,buy_down,11.32085011250944,13.318647191187576,0.85,1.864610606766261,58.46886116931346,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777316700,btc-updown-5m-1777316700,2026-04-27 19:05:01+00:00,early_drop,1,buy_down,11.693772233862694,13.757379098661993,0.85,1.9260330738126792,60.394894243126146,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777318200,btc-updown-5m-1777318200,2026-04-27 19:30:01+00:00,early_drop,1,buy_down,12.07897884862523,14.2105633513238,0.85,1.9894788691853322,62.38437311231148,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777321500,btc-updown-5m-1777321500,2026-04-27 20:25:02+00:00,early_drop,1,buy_down,12.476874622462297,17.328992531197635,0.72,-12.650164547774272,49.734208564537205,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777322400,btc-updown-5m-1777322400,2026-04-27 20:40:01+00:00,early_drop,1,buy_down,9.946841712907442,12.433552141134303,0.8,2.362374906815517,52.09658347135272,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777323600,btc-updown-5m-1777323600,2026-04-27 21:00:01+00:00,early_drop,1,buy_down,10.419316694270545,14.471273186486869,0.72,3.907243760351455,56.00382723170418,,,,,0.6799574719111455
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777323900,btc-updown-5m-1777323900,2026-04-27 21:05:01+00:00,early_drop,1,buy_down,11.200765446340837,14.000956807926045,0.8,-11.340775014420098,44.66305221728408,,,,,0.6905281336072543
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777324200,btc-updown-5m-1777324200,2026-04-27 21:10:01+00:00,early_drop,1,buy_down,5.8656,7.52,0.78,1.5791999999999997,46.24225221728408,,,,,0.6905281336072543
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777330200,btc-updown-5m-1777330200,2026-04-27 22:50:02+00:00,early_drop,1,buy_down,9.248450443456816,13.212072062081166,0.7,-9.380571164077628,36.86168105320645,,,,,0.7445841099615829
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777334100,btc-updown-5m-1777334100,2026-04-27 23:55:01+00:00,early_drop,1,buy_down,7.372336210641291,9.829781614188388,0.75,2.359147587405213,39.220828640611664,,,,,0.7445841099615829
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777334400,btc-updown-5m-1777334400,2026-04-28 00:00:02+00:00,early_drop,1,buy_down,7.844165728122333,9.121122939677132,0.86,1.1857459821580272,40.40657462276969,,,,,0.7445841099615829
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777337400,btc-updown-5m-1777337400,2026-04-28 00:50:02+00:00,early_drop,1,buy_down,8.081314924553938,10.101643655692422,0.8,1.9193122945815597,42.32588691735125,,,,,0.7445841099615829
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777338000,btc-updown-5m-1777338000,2026-04-28 01:00:01+00:00,early_drop,1,buy_down,2.5772999999999997,3.63,0.71,1.0164,43.342286917351245,,,,,0.7445841099615829
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777340700,btc-updown-5m-1777340700,2026-04-28 01:45:01+00:00,early_drop,1,buy_down,8.66845738347025,12.562981715174276,0.69,-8.794087200621993,34.54819971672925,,,,,0.7606143038583474
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777341600,btc-updown-5m-1777341600,2026-04-28 02:00:02+00:00,early_drop,1,buy_down,6.909639943345851,15.020956398577935,0.46,-7.05984950733163,27.48835020939762,,,,,0.8095322504612068
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777342500,btc-updown-5m-1777342500,2026-04-28 02:15:02+00:00,early_drop,1,buy_down,5.497670041879524,8.457953910583884,0.65,-5.582249580985364,21.906100628412254,,,,,0.8482118549829311
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777343100,btc-updown-5m-1777343100,2026-04-28 02:25:01+00:00,early_drop,1,buy_down,4.381220125682451,5.215738244860061,0.84,0.7823607367290093,22.688461365141265,,,,,0.8482118549829311
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777344900,btc-updown-5m-1777344900,2026-04-28 02:55:01+00:00,early_drop,1,buy_down,4.537692273028253,7.2026861476638935,0.63,-4.609719134504892,18.078742230636372,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777345500,btc-updown-5m-1777345500,2026-04-28 03:05:02+00:00,early_drop,1,buy_down,3.6157484461272746,5.021872841843437,0.72,1.355905667297728,19.4346478979341,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777350900,btc-updown-5m-1777350900,2026-04-28 04:35:00+00:00,early_drop,1,buy_down,3.8869295795868197,5.114381025772131,0.76,1.1763076359275901,20.610955533861688,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777351800,btc-updown-5m-1777351800,2026-04-28 04:50:01+00:00,early_drop,1,buy_down,4.122191106772338,5.646837132564846,0.73,1.4681776544668599,22.079133188328548,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777354500,btc-updown-5m-1777354500,2026-04-28 05:35:01+00:00,early_drop,1,buy_down,4.41582663766571,5.451637824278653,0.81,0.9812948083701573,23.060427996698706,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777356900,btc-updown-5m-1777356900,2026-04-28 06:15:01+00:00,early_drop,1,buy_down,4.612085599339742,5.912930255563771,0.78,1.2417153536683918,24.3021433503671,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777357200,btc-updown-5m-1777357200,2026-04-28 06:20:02+00:00,early_drop,1,buy_down,4.8604286700734205,6.845674183202001,0.71,1.9167887712965606,26.21893212166366,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777358400,btc-updown-5m-1777358400,2026-04-28 06:40:01+00:00,early_drop,1,buy_down,5.243786424332733,9.1996253058469,0.57,3.8638426284556986,30.08277475011936,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777360200,btc-updown-5m-1777360200,2026-04-28 07:10:00+00:00,early_drop,1,buy_down,6.016554950023872,9.25623838465211,0.65,3.1471210507817173,33.229895800901076,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777360500,btc-updown-5m-1777360500,2026-04-28 07:15:02+00:00,early_drop,1,buy_down,6.645979160180215,11.458584758931407,0.58,4.698019751161877,37.927915552062956,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777362900,btc-updown-5m-1777362900,2026-04-28 07:55:01+00:00,early_drop,1,buy_down,7.585583110412592,11.49330774304938,0.66,3.792791555206295,41.72070710726925,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777365300,btc-updown-5m-1777365300,2026-04-28 08:35:00+00:00,early_drop,1,buy_down,8.34414142145385,11.920202030648358,0.7,3.456858588888024,45.177565696157274,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777366200,btc-updown-5m-1777366200,2026-04-28 08:50:01+00:00,early_drop,1,buy_down,9.035513139231455,11.437358404090448,0.79,2.287471680818089,47.46503737697536,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777367700,btc-updown-5m-1777367700,2026-04-28 09:15:02+00:00,early_drop,1,buy_down,9.493007475395073,13.370433063936723,0.71,-9.62671180603444,37.838325570940924,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777368000,btc-updown-5m-1777368000,2026-04-28 09:20:01+00:00,early_drop,1,buy_down,7.567665114188185,9.459581392735231,0.8,1.7973204646196934,39.63564603556062,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777368300,btc-updown-5m-1777368300,2026-04-28 09:25:00+00:00,early_drop,1,buy_down,7.927129207112124,11.009901676544617,0.72,-8.03722822387757,31.59841781168305,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777368600,btc-updown-5m-1777368600,2026-04-28 09:30:02+00:00,early_drop,1,buy_down,6.3196835623366105,8.657100770324124,0.73,2.2508462002842724,33.84926401196732,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777368900,btc-updown-5m-1777368900,2026-04-28 09:35:01+00:00,early_drop,1,buy_down,6.769852802393465,9.402573336657591,0.72,-6.863878535760041,26.98538547620728,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777369200,btc-updown-5m-1777369200,2026-04-28 09:40:01+00:00,early_drop,1,buy_down,5.397077095241457,7.495940410057579,0.72,2.0239039107155463,29.009289386922827,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777369500,btc-updown-5m-1777369500,2026-04-28 09:45:01+00:00,early_drop,1,buy_down,5.801857877384566,7.252322346730707,0.8,1.3779412458788338,30.38723063280166,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777369800,btc-updown-5m-1777369800,2026-04-28 09:50:01+00:00,early_drop,1,buy_down,6.077446126560332,9.646739883429099,0.63,-6.173913525394624,24.213317107407036,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_20pct,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777370700,btc-updown-5m-1777370700,2026-04-28 10:05:01+00:00,early_drop,1,buy_down,4.3582,5.66,0.77,1.2451999999999999,25.458517107407037,,,,,0.8747317565102896
all_monthly_history,hist_m1_drop20_down,fixed_25pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777203900,btc-updown-5m-1777203900,2026-04-26 11:45:01+00:00,early_drop,1,buy_down,25.0,30.864197530864196,0.81,-25.308641975308642,74.69135802469135,,,,,0.25308641975308643
all_monthly_history,hist_m1_drop20_down,fixed_25pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777207500,btc-updown-5m-1777207500,2026-04-26 12:45:01+00:00,early_drop,1,buy_down,18.67283950617284,21.712604076945162,0.86,2.8226385300028713,77.51399655469423,,,,,0.25308641975308643
all_monthly_history,hist_m1_drop20_down,fixed_25pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777208100,btc-updown-5m-1777208100,2026-04-26 12:55:00+00:00,early_drop,1,buy_down,19.378499138673558,26.545889231059668,0.73,6.901931200075514,84.41592775476974,,,,,0.25308641975308643
all_monthly_history,hist_m1_drop20_down,fixed_25pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777210500,btc-updown-5m-1777210500,2026-04-26 13:35:01+00:00,early_drop,1,buy_down,3.7224,5.64,0.66,-3.7788,80.63712775476974,,,,,0.25308641975308643
all_monthly_history,hist_m1_drop20_down,fixed_25pct,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777210800,btc-updown-5m-1777210800,2026-04-26 13:40:01+00:00,early_drop,1,buy_down,20.159281938692434,27.61545471053758,0.73,7.180018224739771,87.8171459795095,,,,,0.25308641975308643
