selected_strategy,strategy,trades,ending_bankroll,total_return,max_drawdown,win_rate,profit_factor,worst_144_return,median_144_return,positive_144_rate,active_144_rate,worst_864_return,median_864_return,positive_864_rate,active_864_rate,split,fold_id,run_label,family
classic_early_drop_down,classic_early_drop_down,882,54.91794514901788,-0.45082054850982123,0.8409528310321719,0.7290249433106576,0.9590477276150943,-0.2381412579678217,-0.004783047276704755,0.4749184184564013,1.0,-0.4895974605756811,-0.0356710825718648,0.42417917636670144,1.0,train,44,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,20,108.49780232837284,0.0849780232837285,0.04597936343605161,0.85,1.6638816187101457,-0.03591938030980124,0.006320660722016536,0.6938775510204082,1.0,,,,,validation,44,27821835753_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,20,105.00259490529109,0.05002594905291091,0.07951364305234401,0.8,1.295461810089777,-0.03033538461538443,0.013313140043352156,0.6301369863013698,1.0,,,,,test,44,27869277828_attempt1,classic_quant
classic_milddrop_down,classic_milddrop_down,651,18.15320607614861,-0.8184679392385139,0.8845412700032326,0.6374807987711214,0.8345519084749239,-0.3138263417933914,-0.010142734336845427,0.4583797430756664,1.0,-0.4803898035962698,-0.12529777915967788,0.2740252608456892,1.0,train,45,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1,classic_quant
classic_milddrop_down,classic_milddrop_down,19,121.77822097363337,0.21778220973633378,0.06491133649316845,0.8421052631578947,2.222623005495701,0.04527194890474617,0.15868283319166787,1.0,1.0,,,,,validation,45,27869277828_attempt1,classic_quant
classic_milddrop_down,classic_milddrop_down,19,71.34323941847504,-0.28656760581524965,0.3828942291711736,0.47368421052631576,0.35810034727707984,-0.3055248370582322,-0.25020456403917113,0.0,1.0,,,,,test,45,27902430728_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,922,56.1511787539338,-0.43848821246066205,0.8409528310321719,0.7310195227765727,0.960913332998766,-0.2381412579678217,-0.004783047276704755,0.47644664146554233,1.0,-0.4895974605756811,-0.027456632143137205,0.4497545259281988,1.0,train,46,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,20,103.64180895609621,0.03641808956096204,0.05099497376260155,0.8,1.2145708407445792,-0.05099497376260176,-0.02565914832891003,0.19310344827586207,1.0,,,,,validation,46,27902430728_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,20,88.78798185621146,-0.11212018143788538,0.14855874815893658,0.65,0.5767087902670957,-0.1433451612076062,0.036449895985806835,0.7876712328767124,1.0,,,,,test,46,27948683312_attempt1,classic_quant
v1_active_fill_mix,v1_active_fill_mix,533,53.20117983728431,-0.46798820162715693,0.8310499743072455,0.6923076923076923,0.9565845128731781,-0.3293474528461784,0.0,0.46076616348618626,0.9514383366562233,-0.5241456673615685,-0.051352187319832376,0.41534073851696185,1.0,train,47,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1,previous_v1
v1_active_fill_mix,v1_active_fill_mix,7,112.70129871225069,0.12701298712250697,0.06090909090909089,0.8571428571428571,3.019038158697696,0.0,0.012038903338820406,0.6027397260273972,0.6027397260273972,,,,,validation,47,27948683312_attempt1,previous_v1
v1_active_fill_mix,v1_active_fill_mix,17,94.04903934194161,-0.05950960658058391,0.21124688429359653,0.5882352941176471,0.8680895293065503,-0.17779287283432488,0.08566993603411532,0.7465753424657534,1.0,,,,,test,47,28022420503_attempt1,previous_v1
portfolio_conservative_v2,portfolio_conservative_v2,154,65.55899848243097,-0.34441001517569036,0.46625655117434806,0.6623376623376623,0.8395750280353727,-0.1615751509488511,0.0,0.330286750854671,0.6524802902393079,-0.24491352426219615,-0.02058098686519949,0.3834569896422537,1.0,train,48,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1,portfolio
portfolio_conservative_v2,portfolio_conservative_v2,6,108.26943085002246,0.08269430850022452,0.0457627118644068,0.8333333333333334,2.668691290558328,-0.00018882729211078253,0.04775948827292131,0.6917808219178082,0.6986301369863014,,,,,validation,48,28022420503_attempt1,portfolio
portfolio_conservative_v2,portfolio_conservative_v2,7,100.47241205000614,0.004724120500061435,0.08977870129870123,0.7142857142857143,1.0483059347471662,-0.07764167729870153,0.004724120500061657,0.6054421768707483,1.0,,,,,test,48,28095005508_attempt1,portfolio
classic_sharpdrop_reversal_up,classic_sharpdrop_reversal_up,833,0.6944575019332739,-0.9930554249806672,0.9970091742298931,0.21968787515006002,0.8810251787278202,-0.3522571158795894,-0.07190446737557821,0.36328819586923816,1.0,-0.7767761640015531,-0.3263140910179225,0.23392317652136382,1.0,train,49,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1,classic_quant
classic_sharpdrop_reversal_up,classic_sharpdrop_reversal_up,20,199.78041185659941,0.997804118565994,0.12055244040404035,0.5,2.4323658733586804,0.10372648399585538,0.31051006861984165,1.0,1.0,,,,,validation,49,28095005508_attempt1,classic_quant
classic_sharpdrop_reversal_up,classic_sharpdrop_reversal_up,18,81.7081333612723,-0.18291866638727694,0.2389186663872769,0.2222222222222222,0.6336445847039059,-0.2087896207330936,-0.07769472693599067,0.006802721088435374,1.0,,,,,test,49,28166886036_attempt1,classic_quant
classic_milddrop_down,classic_milddrop_down,735,14.17895068528314,-0.8582104931471686,0.9133228811901302,0.636734693877551,0.8347854219141799,-0.3138263417933914,-0.010142734336845427,0.4593615879828326,1.0,-0.4803898035962698,-0.13398199516400539,0.2753664036076663,1.0,train,50,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1,classic_quant
classic_milddrop_down,classic_milddrop_down,14,126.86381357976575,0.2686381357976575,0.07332880562060894,0.8571428571428571,3.67439356107751,0.11167328346300942,0.2135924713964421,1.0,1.0,,,,,validation,50,28166886036_attempt1,classic_quant
classic_milddrop_down,classic_milddrop_down,16,90.41988058521584,-0.0958011941478416,0.20321478424317335,0.625,0.6622308577636015,-0.20321478424317374,-0.13320562229426713,0.08163265306122448,1.0,,,,,test,50,28235383560_attempt1,classic_quant
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,717,2.4860377683769053,-0.975139622316231,0.9754391343102246,0.3110181311018131,0.6618170583433451,-0.3086608254329507,-0.032928578206598336,0.37139850019734244,0.9947375345349296,-0.573983048100559,-0.18513804776317866,0.3319983427703356,1.0,train,51,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1,game_theory
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,14,119.27285806760061,0.19272858067600618,0.10567993208828522,0.5,1.6773582809128502,0.07803983486118682,0.29586167942132735,1.0,1.0,,,,,validation,51,28235383560_attempt1,game_theory
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,20,126.2858345811658,0.262858345811658,0.2707319892292899,0.3,1.369934204760723,-0.22738949040088507,-0.12057608744880743,0.14285714285714285,1.0,,,,,test,51,28288053257_attempt1,game_theory
portfolio_micro_ts_mix,portfolio_micro_ts_mix,881,68.19294989387822,-0.3180705010612178,0.87035107377729,0.3598183881952327,0.9609988220492702,-0.2744551539713358,-0.006237107598959013,0.4687580686806094,0.9961915827523883,-0.4837358191703739,0.037568113621530785,0.5238288654210669,1.0,train,52,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1,portfolio
portfolio_micro_ts_mix,portfolio_micro_ts_mix,20,162.73628077918175,0.6273628077918176,0.09029783022110205,0.45,2.267767490617026,-0.054526369137145925,0.1128178261826569,0.9523809523809523,1.0,,,,,validation,52,28288053257_attempt1,portfolio
portfolio_micro_ts_mix,portfolio_micro_ts_mix,14,97.02936963763541,-0.029706303623645902,0.14309062524519114,0.35714285714285715,0.8962371208518348,-0.10182367377673573,-0.013342983703226396,0.3741496598639456,1.0,,,,,test,52,28321073325_attempt1,portfolio
v1_adaptive_mix,v1_adaptive_mix,491,46.13960763956485,-0.5386039236043515,0.8799585651798537,0.6883910386965377,0.9475114030006317,-0.34561719236008437,0.0,0.4735141300215435,0.9467114434165504,-0.5874990102636108,-0.02776302968082267,0.4585712388792989,1.0,train,53,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1,previous_v1
v1_adaptive_mix,v1_adaptive_mix,6,116.29334399661022,0.1629334399661022,0.0,1.0,,0.010645365168538978,0.02123797898535118,1.0,1.0,,,,,validation,53,28321073325_attempt1,previous_v1
v1_adaptive_mix,v1_adaptive_mix,10,105.55481324805797,0.05554813248057977,0.16867657981525552,0.7,1.1871900595733462,-0.08466114208843378,0.09340389976124386,0.7619047619047619,1.0,,,,,test,53,28369678027_attempt1,previous_v1
classic_breakout_up,classic_breakout_up,330,71.72279660093452,-0.28277203399065487,0.5633997851146988,0.7757575757575758,0.9204771914153704,-0.16007748032767022,0.0017562535482988917,0.501244400199104,0.9020657043305127,-0.30940859010311295,-0.015947776718937434,0.4428087545596665,1.0,train,54,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1,classic_quant
classic_breakout_up,classic_breakout_up,6,107.37074674444142,0.07370746744441425,0.0,1.0,,0.03258435017766792,0.05217335846062299,1.0,1.0,,,,,validation,54,28369678027_attempt1,classic_quant
classic_breakout_up,classic_breakout_up,7,117.94550884219983,0.1794550884219983,0.0,1.0,,0.007558139534883823,0.17060747379448182,1.0,1.0,,,,,test,54,28442123818_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,1094,59.74826979346446,-0.4025173020653554,0.8409528310321719,0.7349177330895795,0.9669874810695543,-0.2381412579678217,-0.00142628962442648,0.49193252658599196,1.0,-0.4895974605756811,-0.012163118011913054,0.4773046924945659,1.0,train,55,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1+28369678027_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,20,108.03579828919405,0.08035798289194052,0.07433790373865692,0.8,1.467819579643345,-0.005270688597385553,0.010420816033190894,0.9591836734693877,1.0,,,,,validation,55,28442123818_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,20,76.14648170303495,-0.23853518296965048,0.2683681317340147,0.5,0.3151321640529687,-0.22793470949176964,-0.013730022069640024,0.0958904109589041,1.0,,,,,test,55,28515647330_attempt1,classic_quant
portfolio_micro_ts_mix,portfolio_micro_ts_mix,947,59.381696670728495,-0.4061830332927151,0.87035107377729,0.35691657866948256,0.9553560761718424,-0.2744551539713358,-0.006118177811148429,0.4708143165986068,0.9964568820562094,-0.4837358191703739,0.001763290602087908,0.5010670348983178,1.0,train,56,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1+28369678027_attempt1+28442123818_attempt1,portfolio
portfolio_micro_ts_mix,portfolio_micro_ts_mix,15,111.49066547596031,0.11490665475960316,0.0893967648190243,0.4,1.3660407434828952,-0.06655812123523097,0.005201506211311324,0.5068493150684932,1.0,,,,,validation,56,28515647330_attempt1,portfolio
portfolio_micro_ts_mix,portfolio_micro_ts_mix,18,62.00513564097253,-0.3799486435902747,0.39496500975098,0.05555555555555555,0.12763152327422736,-0.26944557260050506,-0.20255697614687052,0.0,1.0,,,,,test,56,28588281394_attempt1,portfolio
classic_milddrop_down,classic_milddrop_down,844,13.841638164791718,-0.8615836183520829,0.9133228811901302,0.6421800947867299,0.8422348301339342,-0.3138263417933914,-0.007623841649890051,0.4695708635853846,1.0,-0.4803898035962698,-0.10615078371601216,0.31693483755625423,1.0,train,57,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1+28369678027_attempt1+28442123818_attempt1+28515647330_attempt1,classic_quant
classic_milddrop_down,classic_milddrop_down,16,125.96433131741304,0.2596433131741305,0.09893299549549539,0.875,3.6244359818858616,0.03177376397170084,0.1639161214920024,1.0,1.0,,,,,validation,57,28588281394_attempt1,classic_quant
classic_milddrop_down,classic_milddrop_down,16,106.44535023201921,0.06445350232019198,0.14448810958904118,0.8125,1.4169936959150229,-0.08587062064395612,-0.03791332888368748,0.36054421768707484,1.0,,,,,test,57,28659365605_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,1154,53.08366628833172,-0.4691633371166828,0.8409528310321719,0.7357019064124783,0.9625928800212284,-0.2381412579678217,-0.0026755799731915664,0.4872315728380731,1.0,-0.4895974605756811,-0.015589864818322252,0.46698970321017563,1.0,train,58,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1+27754758156_attempt1+27821835753_attempt1+27869277828_attempt1+27902430728_attempt1+27948683312_attempt1+28022420503_attempt1+28095005508_attempt1+28166886036_attempt1+28235383560_attempt1+28288053257_attempt1+28321073325_attempt1+28369678027_attempt1+28442123818_attempt1+28515647330_attempt1+28588281394_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,20,109.43597346279188,0.0943597346279188,0.040689655172413845,0.85,1.7285952488671579,-0.014510872618980541,0.02172735911953705,0.7278911564625851,1.0,,,,,validation,58,28659365605_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,20,85.60591437047347,-0.14394085629526532,0.18717060149895476,0.65,0.4620113411544914,-0.15200857324893746,-0.05805069038068944,0.1292517006802721,1.0,,,,,test,58,28705739897_attempt1,classic_quant
