strategy,trades,ending_bankroll,total_return,max_drawdown,win_rate,profit_factor,worst_144_return,median_144_return,positive_144_rate,active_144_rate,worst_864_return,median_864_return,positive_864_rate,active_864_rate,split,fold_id,run_label,family
timeseries_momentum_down,26,77.09651810611724,-0.2290348189388276,0.28119844163926816,0.5384615384615384,0.467108863357543,-0.07965005128205127,0.0,0.1505050505050505,0.39646464646464646,-0.1170560279848415,-0.04063492063492058,0.1850574712643678,0.9766283524904215,train,19,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1,time_series
timeseries_reversion_down,302,0.5243420167674643,-0.9947565798323253,0.9967497948805928,0.10596026490066225,0.7013835229841026,-0.3456292470470749,-0.14644392475524493,0.17861952861952862,0.9978114478114478,-0.8504606953270856,-0.5279324711872179,0.035440613026819924,1.0,train,19,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1,time_series
ml_logit_edge_06,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,19,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1,ml_value
ml_logit_edge_10,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,19,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1,ml_value
portfolio_micro_ts_mix,373,14.668987186106117,-0.8533101281389388,0.861674308612356,0.2975871313672922,0.709683145756642,-0.2744551539713358,-0.043675482496043916,0.36178451178451176,1.0,-0.4837358191703739,-0.24398808295717977,0.13409961685823754,1.0,train,19,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1,portfolio
portfolio_conservative_v2,67,86.0325900820205,-0.1396740991797949,0.38287576337496115,0.6716417910447762,0.8528954741055338,-0.1615751509488511,0.0,0.29814814814814816,0.5994949494949495,-0.1955066977810388,-0.05354770028855649,0.33524904214559387,1.0,train,19,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1,portfolio
v1_active_fill_mix,8,91.03374871673111,-0.08966251283268889,0.1574026262782277,0.625,0.5462599331620351,-0.15740262627822776,-0.06429256858703425,0.006802721088435374,1.0,,,,,validation,19,25986690554_attempt1,previous_v1
v1_conservative_mix,5,87.5507244421466,-0.12449275557853401,0.18964107792659643,0.4,0.35656643221692413,-0.18964107792659635,-0.10009348575745358,0.006802721088435374,1.0,,,,,validation,19,25986690554_attempt1,previous_v1
v1_balanced_mix,6,84.70069634809988,-0.1529930365190012,0.23059946006718765,0.5,0.3850126294314954,-0.23059946006718757,-0.12191909574693804,0.006802721088435374,1.0,,,,,validation,19,25986690554_attempt1,previous_v1
v1_adaptive_mix,5,83.06501192584487,-0.16934988074155133,0.23774835599205468,0.4,0.303973372488786,-0.23774835599205468,-0.13707499287285907,0.006802721088435374,1.0,,,,,validation,19,25986690554_attempt1,previous_v1
v1_logit_overlay_mix,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,validation,19,25986690554_attempt1,previous_v1
classic_milddrop_down,12,93.27142821681606,-0.06728571783183934,0.12612125468164787,0.5833333333333334,0.7407243836736476,-0.09878723024790448,-0.018167003059676445,0.4217687074829932,1.0,,,,,validation,19,25986690554_attempt1,classic_quant
classic_breakout_up,6,108.70773541684781,0.08707735416847817,0.050909090909090876,0.8333333333333334,2.528890556235976,-0.04710127350583271,0.0,0.3673469387755102,0.5578231292517006,,,,,validation,19,25986690554_attempt1,classic_quant
classic_early_drop_down,20,69.26918943109065,-0.3073081056890935,0.3306216509783958,0.45,0.19069159578565417,-0.20015607572482175,-0.14551329122602075,0.0,1.0,,,,,validation,19,25986690554_attempt1,classic_quant
classic_sharpdrop_reversal_up,15,89.38065867320087,-0.10619341326799125,0.2686384504473705,0.26666666666666666,0.7811985478752567,-0.20413388044097824,-0.07109723349564057,0.07482993197278912,1.0,,,,,validation,19,25986690554_attempt1,classic_quant
classic_extremeup_fade_down,20,158.76294321742824,0.5876294321742825,0.16665235666666656,0.35,1.941382100906663,-0.08495571570080007,0.18595062386935268,0.8571428571428571,1.0,,,,,validation,19,25986690554_attempt1,classic_quant
micro_book_consensus_down,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,validation,19,25986690554_attempt1,microstructure
micro_book_consensus_up,7,97.28115023409104,-0.027188497659089594,0.07978427550357377,0.5714285714285714,0.7810325917026373,-0.05875077322936961,0.0,0.3129251700680272,0.5986394557823129,,,,,validation,19,25986690554_attempt1,microstructure
game_pm_overshoot_fade_up,9,81.95826243637266,-0.18041737563627336,0.25375071849214176,0.1111111111111111,0.35261554918876775,-0.1971007843488477,-0.16716369556791044,0.0,1.0,,,,,validation,19,25986690554_attempt1,game_theory
game_pm_squeeze_fade_down,15,123.17576071445546,0.23175760714455462,0.07674804481631807,0.4666666666666667,1.7023675968006964,-0.02703447799873493,0.20047369944232463,0.9591836734693877,1.0,,,,,validation,19,25986690554_attempt1,game_theory
timeseries_momentum_up,2,104.88333333333334,0.048833333333333506,0.0,1.0,,0.0,0.0,0.2108843537414966,0.2108843537414966,,,,,validation,19,25986690554_attempt1,time_series
timeseries_momentum_down,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,validation,19,25986690554_attempt1,time_series
timeseries_reversion_down,20,150.6507911874481,0.5065079118744811,0.14705131028965088,0.35,1.9426851270678487,-0.07327551337315441,0.16473491087334513,0.8571428571428571,1.0,,,,,validation,19,25986690554_attempt1,time_series
ml_logit_edge_06,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,validation,19,25986690554_attempt1,ml_value
ml_logit_edge_10,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,validation,19,25986690554_attempt1,ml_value
portfolio_micro_ts_mix,19,77.99654759915566,-0.22003452400844337,0.3143419123185267,0.2631578947368421,0.45689928597041757,-0.2457835258485741,-0.22174157519332416,0.0,1.0,,,,,validation,19,25986690554_attempt1,portfolio
portfolio_conservative_v2,3,99.01278720601505,-0.009872127939849484,0.04571428571428565,0.6666666666666666,0.7849632578374023,-0.04571428571428571,0.0,0.41496598639455784,0.4897959183673469,,,,,validation,19,25986690554_attempt1,portfolio
v1_active_fill_mix,14,75.97704600756053,-0.24022953992439466,0.2402295399243947,0.5,0.3537494822252266,-0.24022953992439455,-0.12798202559702154,0.0,0.9863013698630136,,,,,test,19,26029755017_attempt1,previous_v1
v1_conservative_mix,10,83.29301040918935,-0.1670698959081065,0.1670698959081065,0.5,0.42189127473762755,-0.1670698959081064,-0.12798202559702154,0.0,0.9863013698630136,,,,,test,19,26029755017_attempt1,previous_v1
v1_balanced_mix,10,77.9467305709169,-0.220532694290831,0.22053269429083103,0.5,0.41643842558130884,-0.22053269429083122,-0.17057622700705777,0.0,0.9863013698630136,,,,,test,19,26029755017_attempt1,previous_v1
v1_adaptive_mix,10,77.25391002652663,-0.2274608997347337,0.22746089973473374,0.5,0.41205507292609156,-0.22746089973473393,-0.17351677104655205,0.0,0.9863013698630136,,,,,test,19,26029755017_attempt1,previous_v1
v1_logit_overlay_mix,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,test,19,26029755017_attempt1,previous_v1
classic_milddrop_down,11,94.46935001716953,-0.05530649982830471,0.13362956622036382,0.6363636363636364,0.7246877442198496,-0.12125284573779749,-0.08384255150280728,0.0,1.0,,,,,test,19,26029755017_attempt1,classic_quant
classic_breakout_up,9,105.3970057642316,0.05397005764231588,0.050588235294117594,0.8888888888888888,2.0302723984775497,-0.026325490196078438,-0.002836886968013097,0.4178082191780822,1.0,,,,,test,19,26029755017_attempt1,classic_quant
classic_early_drop_down,20,107.26015847705166,0.07260158477051659,0.07330231763959874,0.8,1.414182986141624,-0.04388478564533993,-0.014918539341179038,0.3698630136986301,1.0,,,,,test,19,26029755017_attempt1,classic_quant
classic_sharpdrop_reversal_up,17,63.73846044334649,-0.3626153955665351,0.3626153955665351,0.11764705882352941,0.3079385489279116,-0.25842309501840544,-0.12913060925186315,0.0,1.0,,,,,test,19,26029755017_attempt1,classic_quant
classic_extremeup_fade_down,17,67.06731428243467,-0.32932685717565335,0.3330790606437368,0.11764705882352941,0.4167449302754132,-0.20511364958715061,-0.1562653673999922,0.0,1.0,,,,,test,19,26029755017_attempt1,classic_quant
micro_book_consensus_down,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,test,19,26029755017_attempt1,microstructure
micro_book_consensus_up,4,89.98593554327476,-0.10014064456725236,0.1170097127417386,0.25,0.16021181632261244,-0.11700971274173855,-0.10014064456725236,0.0,0.8561643835616438,,,,,test,19,26029755017_attempt1,microstructure
game_pm_overshoot_fade_up,13,93.7926260934839,-0.062073739065161004,0.1677049704925209,0.3076923076923077,0.8130205064143767,-0.1677049704925212,-0.024819104712862194,0.19863013698630136,1.0,,,,,test,19,26029755017_attempt1,game_theory
game_pm_squeeze_fade_down,13,100.0331789830628,0.00033178983062787104,0.09238428439870972,0.38461538461538464,1.0011562325836016,-0.03708895972622328,-0.0011584080145233822,0.4589041095890411,1.0,,,,,test,19,26029755017_attempt1,game_theory
timeseries_momentum_up,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,test,19,26029755017_attempt1,time_series
timeseries_momentum_down,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,test,19,26029755017_attempt1,time_series
timeseries_reversion_down,17,70.72104516497792,-0.29278954835022075,0.29671798243111414,0.11764705882352941,0.4208025213983335,-0.18031644141575398,-0.13721527747699347,0.0,1.0,,,,,test,19,26029755017_attempt1,time_series
ml_logit_edge_06,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,test,19,26029755017_attempt1,ml_value
ml_logit_edge_10,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,test,19,26029755017_attempt1,ml_value
portfolio_micro_ts_mix,17,123.71521308860709,0.2371521308860709,0.09021392020089294,0.5294117647058824,1.829597231747916,-0.06709049072858253,0.06774467931647776,0.8835616438356164,1.0,,,,,test,19,26029755017_attempt1,portfolio
portfolio_conservative_v2,5,97.47828326903165,-0.025217167309683486,0.073904705210084,0.6,0.7098029438849563,-0.07390470521008408,-0.029504537815126186,0.0,1.0,,,,,test,19,26029755017_attempt1,portfolio
v1_active_fill_mix,244,83.07897569216243,-0.16921024307837573,0.7409294236586857,0.7049180327868853,0.9752984242633316,-0.3293474528461784,0.0,0.4820224719101124,0.9555377207062601,-0.5241456673615685,-0.0723504493113219,0.4473684210526316,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,previous_v1
v1_conservative_mix,190,73.66322703437572,-0.2633677296562428,0.6475827594326427,0.6947368421052632,0.9477886289636025,-0.3084788377841431,0.0,0.49373996789727126,0.9504012841091493,-0.44402549212090126,-0.05716819669775225,0.4323049001814882,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,previous_v1
v1_balanced_mix,197,66.73605137670685,-0.3326394862329315,0.7420307000335649,0.7055837563451777,0.9535630628941422,-0.3732678016280264,0.0,0.4967897271268058,0.9504012841091493,-0.5332769223269276,-0.0673563436016949,0.42105263157894735,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,previous_v1
v1_adaptive_mix,190,62.16385179793363,-0.37836148202066366,0.7424400485681261,0.6947368421052632,0.9431741521913193,-0.34561719236008437,0.0,0.4980738362760835,0.9504012841091493,-0.5342915003243811,-0.05997189396824709,0.408529945553539,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,previous_v1
v1_logit_overlay_mix,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,previous_v1
classic_milddrop_down,300,23.889180741713922,-0.7611081925828608,0.8301827003839002,0.6233333333333333,0.7864582128780253,-0.25069453775060035,-0.020796038966139463,0.4158908507223114,1.0,-0.4498669871997145,-0.21701049551587936,0.1617059891107078,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,classic_quant
classic_breakout_up,115,93.5776030388455,-0.06422396961154508,0.40941229596665724,0.7652173913043478,0.9575887396229209,-0.1444582576495953,0.004109103725588037,0.5075441412520064,0.866131621187801,-0.2600170620094422,0.005457431952729186,0.5134301270417423,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,classic_quant
classic_early_drop_down,415,176.7725009304009,0.7677250093040089,0.39464565917384303,0.7614457831325301,1.1240659997858118,-0.2381412579678217,0.008707911397027424,0.5436597110754414,1.0,-0.3896256475669916,0.12317806046101643,0.7936479128856624,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,classic_quant
classic_sharpdrop_reversal_up,355,40.637267648073546,-0.5936273235192646,0.9322907095799065,0.22816901408450704,0.9063138051613515,-0.351677084393642,-0.047534404996986135,0.4189406099518459,1.0,-0.6368269890528272,-0.3553332623493336,0.28983666061705987,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,classic_quant
classic_extremeup_fade_down,322,0.24946098784379006,-0.9975053901215621,0.9987279418290761,0.11801242236024845,0.7298669900104834,-0.3850279097205631,-0.14782285714285714,0.18057784911717495,0.9979133226324237,-0.8869386265557307,-0.5393994534110348,0.029764065335753175,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,classic_quant
micro_book_consensus_down,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,microstructure
micro_book_consensus_up,98,88.81693540795334,-0.11183064592046665,0.2597511806227315,0.6224489795918368,0.9287572786140054,-0.18769384820891877,0.0,0.3996789727126806,0.8109149277688603,-0.1862026359505644,-0.04268420294348907,0.3382940108892922,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,microstructure
game_pm_overshoot_fade_up,324,8.065370905117279,-0.9193462909488272,0.9247604216348533,0.2777777777777778,0.6116230531626684,-0.3085308456435002,-0.05807119558672558,0.306099518459069,1.0,-0.573983048100559,-0.23643471185540366,0.13647912885662433,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,game_theory
game_pm_squeeze_fade_down,314,45.665976962735634,-0.5433402303726437,0.7588739701391437,0.32802547770700635,0.8827118519330881,-0.30932581177955654,-0.02274410819541528,0.4176565008025682,0.998876404494382,-0.5894422522740852,-0.1426692141728737,0.3005444646098004,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,game_theory
timeseries_momentum_up,27,85.67471735210891,-0.1432528264789109,0.21175483602808068,0.5555555555555556,0.6937554243925105,-0.11715282141862593,0.0,0.18860353130016053,0.3375601926163724,-0.20491789814741623,0.0,0.4724137931034483,0.7840290381125227,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,time_series
timeseries_momentum_down,26,77.09651810611724,-0.2290348189388276,0.28119844163926816,0.5384615384615384,0.467108863357543,-0.07965005128205127,0.0,0.163884430176565,0.39839486356340287,-0.1170560279848415,-0.04054054054054057,0.1753176043557169,0.9778584392014519,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,time_series
timeseries_reversion_down,322,0.49845672746596514,-0.9950154327253403,0.9972955385467993,0.11490683229813664,0.7015657419483952,-0.3456292470470749,-0.140912727943606,0.18057784911717495,0.9979133226324237,-0.8504606953270856,-0.5038995290929105,0.03357531760435572,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,time_series
ml_logit_edge_06,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,ml_value
ml_logit_edge_10,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,ml_value
portfolio_micro_ts_mix,388,13.589254556448775,-0.8641074544355123,0.87035107377729,0.29896907216494845,0.7105278477762651,-0.2744551539713358,-0.045451103415699357,0.34863563402889247,1.0,-0.4837358191703739,-0.2370550259964086,0.12704174228675136,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,portfolio
portfolio_conservative_v2,70,85.20314607981946,-0.14796853920180542,0.38287576337496115,0.6714285714285714,0.8503849078736829,-0.1615751509488511,0.0,0.3073836276083467,0.5964686998394864,-0.1955066977810388,-0.0435730607549879,0.3702359346642468,1.0,train,20,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1,portfolio
v1_active_fill_mix,14,75.97704600756053,-0.24022953992439466,0.2402295399243947,0.5,0.3537494822252266,-0.24022953992439455,-0.12798202559702154,0.0,0.9863013698630136,,,,,validation,20,26029755017_attempt1,previous_v1
v1_conservative_mix,10,83.29301040918935,-0.1670698959081065,0.1670698959081065,0.5,0.42189127473762755,-0.1670698959081064,-0.12798202559702154,0.0,0.9863013698630136,,,,,validation,20,26029755017_attempt1,previous_v1
v1_balanced_mix,10,77.9467305709169,-0.220532694290831,0.22053269429083103,0.5,0.41643842558130884,-0.22053269429083122,-0.17057622700705777,0.0,0.9863013698630136,,,,,validation,20,26029755017_attempt1,previous_v1
v1_adaptive_mix,10,77.25391002652663,-0.2274608997347337,0.22746089973473374,0.5,0.41205507292609156,-0.22746089973473393,-0.17351677104655205,0.0,0.9863013698630136,,,,,validation,20,26029755017_attempt1,previous_v1
v1_logit_overlay_mix,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,validation,20,26029755017_attempt1,previous_v1
