fold_id,train_runs,validation_run,test_run,selected_strategy,selected_family,validation_score,validation_return,validation_drawdown
66,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1",29183942155_attempt1,29231728767_attempt1,v1_adaptive_mix,previous_v1,0.7404761904761905,0.12963112284071032,0.079305691458816
67,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1",29231728767_attempt1,29314482071_attempt1,classic_milddrop_down,classic_quant,0.8904761904761904,0.16250178051309216,0.0508474576271187
68,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1",29314482071_attempt1,29397534768_attempt1,portfolio_micro_ts_mix,portfolio,0.773809523809524,0.18292904867283788,0.09003113900293251
69,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1",29397534768_attempt1,29480427148_attempt1,classic_sharpdrop_reversal_up,classic_quant,0.7857142857142858,0.17513522695037742,0.11936871315453389
70,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1",29480427148_attempt1,29563821720_attempt1,v1_balanced_mix,previous_v1,0.8714285714285714,0.5137016041003233,0.08123076923076925
71,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1",29563821720_attempt1,29636284636_attempt1,game_pm_overshoot_fade_up,game_theory,0.8928571428571428,0.6419898263399775,0.10454999403125198
72,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1,29563821720_attempt1",29636284636_attempt1,29678766108_attempt1,classic_early_drop_down,classic_quant,0.7714285714285714,0.09392877697445523,0.04051948051948057
73,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1,29563821720_attempt1,29636284636_attempt1",29678766108_attempt1,29726104371_attempt1,classic_breakout_up,classic_quant,0.7595238095238095,0.054067828548364005,0.0
74,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1,29563821720_attempt1,29636284636_attempt1,29678766108_attempt1",29726104371_attempt1,29812544557_attempt1,game_pm_squeeze_fade_down,game_theory,0.7857142857142858,0.2153796564879924,0.10669509971621921
75,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1,29563821720_attempt1,29636284636_attempt1,29678766108_attempt1,29726104371_attempt1",29812544557_attempt1,29902589491_attempt1,portfolio_micro_ts_mix,portfolio,0.7642857142857143,0.052520553113304835,0.1175812286908361
76,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1,29563821720_attempt1,29636284636_attempt1,29678766108_attempt1,29726104371_attempt1,29812544557_attempt1",29902589491_attempt1,29990397142_attempt1,classic_early_drop_down,classic_quant,0.8309523809523809,0.13467116571750548,0.07949184278095996
77,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1,29563821720_attempt1,29636284636_attempt1,29678766108_attempt1,29726104371_attempt1,29812544557_attempt1,29902589491_attempt1",29990397142_attempt1,30078303224_attempt1,micro_book_consensus_up,microstructure,0.7452380952380953,0.08869390072049699,0.0
78,"24949259015_attempt1,24952032748_attempt1,24986940107_attempt1,25044896828_attempt1,25100490855_attempt1,25157440693_attempt1,25208977834_attempt1,25247789591_attempt1,25274678535_attempt1,25311264469_attempt1,25367630341_attempt1,25427145257_attempt1,25487949887_attempt1,25545252940_attempt1,25596809734_attempt1,25624592440_attempt1,25665168591_attempt1,25791429807_attempt1,25852951350_attempt1,25911485679_attempt1,25957739510_attempt1,25986690554_attempt1,26029755017_attempt1,26091905404_attempt1,26156603287_attempt1,26221008452_attempt1,26357456273_attempt1,26709070227_attempt1,26709294970_attempt1,26755468029_attempt1,26832707302_attempt1,26944523023_attempt1,27008365180_attempt1,27059341408_attempt1,27089462916_attempt1,27130700451_attempt1,27199408085_attempt1,27269618919_attempt1,27340390720_attempt1,27410119221_attempt1,27464308599_attempt1,27496226714_attempt1,27540844174_attempt1,27612222130_attempt1,27683808024_attempt1,27754758156_attempt1,27821835753_attempt1,27869277828_attempt1,27902430728_attempt1,27948683312_attempt1,28022420503_attempt1,28095005508_attempt1,28166886036_attempt1,28235383560_attempt1,28288053257_attempt1,28321073325_attempt1,28369678027_attempt1,28442123818_attempt1,28515647330_attempt1,28588281394_attempt1,28659365605_attempt1,28705739897_attempt1,28740396418_attempt1,28847404575_attempt1,28923778969_attempt1,29000291038_attempt1,29075660007_attempt1,29144058049_attempt1,29183942155_attempt1,29231728767_attempt1,29314482071_attempt1,29397534768_attempt1,29480427148_attempt1,29563821720_attempt1,29636284636_attempt1,29678766108_attempt1,29726104371_attempt1,29812544557_attempt1,29902589491_attempt1,29990397142_attempt1",30078303224_attempt1,30837944463_attempt1,classic_milddrop_down,classic_quant,0.8452380952380952,0.14403988181348715,0.09566742392211304
