strategy,factor,family,entry_minute,q_threshold,trades,ending_bankroll,total_return,max_drawdown,win_rate,avg_pnl,profit_factor,worst_144_return,median_144_return,positive_144_rate,active_144_rate,split,hi_value,lo_value
expr_prior_up_2m__q95,expr_prior_up_2m,alphaforge_primitive,2,0.95,44,97.47536322736339,-0.025246367726366126,0.09161809643541317,0.9318181818181818,-0.05737810846901488,0.7985307112111198,-0.06210703538600082,0.005506090080744874,0.6338418862690708,1.0,latest72h,0.405,-0.415
expr_prior_up_2m__q95,expr_prior_up_2m,alphaforge_primitive,2,0.95,1288,48.36912197335106,-0.5163087802664894,0.5520249689529874,0.9309006211180124,-0.040086085424417606,0.8224668678793418,-0.10453732772378799,0.009003121652720436,0.5745944617401278,1.0,full,0.405,-0.415
expr_prior_up_2m_tanh__q70,expr_prior_up_2m_tanh,alphaforge_unary,2,0.7,4393,0.7434324391148317,-0.9925656756088517,0.9954766982388586,0.8015023901661734,-0.022594256216909844,0.8721199263736408,-0.4963546971457138,-0.04614665742241997,0.36138124278885775,1.0,train,0.16351875368367252,-0.16351875368367247
expr_prior_up_2m_tanh__q70,expr_prior_up_2m_tanh,alphaforge_unary,2,0.7,2576,3.7585673122994248,-0.9624143268770058,0.9684100427810564,0.7892080745341615,-0.03736080461479053,0.8851524648399992,-0.4664733852641667,-0.0635552158576671,0.3297198132088059,1.0,validation,0.16351875368367252,-0.16351875368367247
expr_prior_up_2m_tanh__q70,expr_prior_up_2m_tanh,alphaforge_unary,2,0.7,2434,2.505079764548556,-0.9749492023545144,0.9784638939365922,0.7892358258011504,-0.04005543148539504,0.8441012011692904,-0.37340170090235303,-0.08580945892351066,0.2940293529019346,1.0,test,0.16351875368367252,-0.16351875368367247
expr_prior_up_2m_tanh__q70,expr_prior_up_2m_tanh,alphaforge_unary,2,0.7,319,58.707667847648246,-0.4129233215235175,0.5098386326595932,0.786833855799373,-0.1294430474995358,0.8005557508593334,-0.3698862272083848,-0.07114100507220855,0.29680998613037446,1.0,latest72h,0.16351875368367252,-0.16351875368367247
expr_prior_up_2m_tanh__q70,expr_prior_up_2m_tanh,alphaforge_unary,2,0.7,9403,0.0006999796247084023,-0.9999930002037529,0.9999943672849577,0.7949590556205466,-0.01063482931196161,0.8722174193561164,-0.4963546971457138,-0.059102365505089516,0.3386858921841717,1.0,full,0.16351875368367252,-0.16351875368367247
expr_prior_up_2m_tanh__q75,expr_prior_up_2m_tanh,alphaforge_unary,2,0.75,3692,8.053808468766425,-0.9194619153123358,0.9557035614709263,0.8309859154929577,-0.024904168887116215,0.8880599927757398,-0.400470031998965,-0.010007337044020348,0.47164990934564033,1.0,train,0.20217575769673948,-0.21174733686352118
expr_prior_up_2m_tanh__q75,expr_prior_up_2m_tanh,alphaforge_unary,2,0.75,2116,12.163630012283488,-0.8783636998771651,0.9168769943914276,0.8171077504725898,-0.041510571827843415,0.9087867914486697,-0.4275360896407969,-0.029475922844480196,0.3972648432288192,1.0,validation,0.20217575769673948,-0.21174733686352118
expr_prior_up_2m_tanh__q75,expr_prior_up_2m_tanh,alphaforge_unary,2,0.75,2041,4.545854391510294,-0.954541456084897,0.9584349955012662,0.8103870651641353,-0.04676832219916205,0.7864398839739932,-0.3696531866011996,-0.06224167102255407,0.3005336891260841,1.0,test,0.20217575769673948,-0.21174733686352118
expr_prior_up_2m_tanh__q75,expr_prior_up_2m_tanh,alphaforge_unary,2,0.75,265,66.64728575321666,-0.3335271424678333,0.40495077771418675,0.8113207547169812,-0.1258592990444657,0.8016834302910746,-0.3021199590178375,-0.06401332005163451,0.2260748959778086,1.0,latest72h,0.20217575769673948,-0.21174733686352118
expr_prior_up_2m_tanh__q75,expr_prior_up_2m_tanh,alphaforge_unary,2,0.75,7849,0.044532801762795275,-0.999554671982372,0.999613242878253,0.8218881386163842,-0.012734802802680176,0.8893469509979804,-0.4275360896407969,-0.02720175179773021,0.4105358020645584,1.0,full,0.20217575769673948,-0.21174733686352118
expr_prior_up_2m_tanh__q80,expr_prior_up_2m_tanh,alphaforge_unary,2,0.8,2966,17.58770154629922,-0.8241229845370078,0.882393419429339,0.8560350640593392,-0.02778567041594776,0.8866251812329188,-0.32275078729103956,-0.0016673441603494155,0.4939014339871436,1.0,train,0.2496129489368586,-0.2496129489368586
expr_prior_up_2m_tanh__q80,expr_prior_up_2m_tanh,alphaforge_unary,2,0.8,1689,14.638932543727929,-0.8536106745627208,0.8872421557377168,0.8365896980461812,-0.050539412348296585,0.8449708227446465,-0.3833275868932805,-0.027403603472497373,0.4267845230153436,1.0,validation,0.2496129489368586,-0.2496129489368586
expr_prior_up_2m_tanh__q80,expr_prior_up_2m_tanh,alphaforge_unary,2,0.8,1633,17.518493238034246,-0.8248150676196575,0.8548439189668444,0.840783833435395,-0.05050918968889533,0.8372878650905939,-0.2967349337162877,-0.03530139835857149,0.3827551701134089,1.0,test,0.2496129489368586,-0.2496129489368586
expr_prior_up_2m_tanh__q80,expr_prior_up_2m_tanh,alphaforge_unary,2,0.8,221,82.41122488982566,-0.17588775110174337,0.33940452272597055,0.8416289592760181,-0.07958721769309798,0.865534953206331,-0.24556110874157955,-0.0386052342945149,0.39389736477115117,1.0,latest72h,0.2496129489368586,-0.2496129489368586
expr_prior_up_2m_tanh__q80,expr_prior_up_2m_tanh,alphaforge_unary,2,0.8,6288,0.4510401954166331,-0.9954895980458337,0.9961146057986917,0.8468511450381679,-0.015831577577064847,0.8810351080640189,-0.3833275868932805,-0.014044345769987587,0.45104866459118464,1.0,full,0.2496129489368586,-0.2496129489368586
expr_prior_up_2m_tanh__q85,expr_prior_up_2m_tanh,alphaforge_unary,2,0.85,2282,36.11880034098994,-0.6388119965901006,0.7465729256935888,0.880806310254163,-0.027993514311572928,0.8853354289782477,-0.29795412831193013,-0.0025622908249406384,0.48425910664249217,1.0,train,0.28673029138880357,-0.2958816041613005
expr_prior_up_2m_tanh__q85,expr_prior_up_2m_tanh,alphaforge_unary,2,0.85,1219,26.568470099111813,-0.7343152990088819,0.7613566788205468,0.8630024610336341,-0.06023915496381298,0.8216439505596626,-0.23465563078665874,-0.02427827162868912,0.3830887258172115,1.0,validation,0.28673029138880357,-0.2958816041613005
expr_prior_up_2m_tanh__q85,expr_prior_up_2m_tanh,alphaforge_unary,2,0.85,1209,24.10065004486765,-0.7589934995513234,0.7714055284786971,0.8626964433416047,-0.06277861865602288,0.8000532559125287,-0.2523210832367402,-0.02051604329699308,0.3989326217478319,1.0,test,0.28673029138880357,-0.2958816041613005
expr_prior_up_2m_tanh__q85,expr_prior_up_2m_tanh,alphaforge_unary,2,0.85,158,78.22971171757325,-0.21770288282426753,0.3172668176000996,0.8544303797468354,-0.13778663469890323,0.7545553324995308,-0.16589510733517954,-0.05493680430822778,0.31345353675450766,1.0,latest72h,0.28673029138880357,-0.2958816041613005
expr_prior_up_2m_tanh__q85,expr_prior_up_2m_tanh,alphaforge_unary,2,0.85,4710,2.3127496328576136,-0.9768725036714239,0.9790282947238639,0.8715498938428875,-0.02074039285926573,0.8683897514766334,-0.29795412831193013,-0.011679081133208702,0.43777650335900375,1.0,full,0.28673029138880357,-0.2958816041613005
expr_prior_up_2m_tanh__q90,expr_prior_up_2m_tanh,alphaforge_unary,2,0.9,1461,48.12503848591396,-0.5187496151408604,0.6322327182069301,0.9069130732375086,-0.03550647605344646,0.8717382118142453,-0.17654187138800104,-0.003914888583188669,0.4735454095928795,1.0,train,0.3363755443363322,-0.34080231961773716
expr_prior_up_2m_tanh__q90,expr_prior_up_2m_tanh,alphaforge_unary,2,0.9,715,38.84953514599137,-0.6115046485400863,0.636711955794222,0.8895104895104895,-0.08552512566994169,0.7078448800282017,-0.17225153226230328,-0.017098162998736233,0.34272848565710473,1.0,validation,0.3363755443363322,-0.34080231961773716
expr_prior_up_2m_tanh__q90,expr_prior_up_2m_tanh,alphaforge_unary,2,0.9,777,47.96375122059404,-0.5203624877940596,0.5518769359244587,0.8931788931788932,-0.06697071914981338,0.80168013050735,-0.19603331917270894,-0.014102376442203024,0.4081054036024016,1.0,test,0.3363755443363322,-0.34080231961773716
expr_prior_up_2m_tanh__q90,expr_prior_up_2m_tanh,alphaforge_unary,2,0.9,96,82.79926349100667,-0.1720073650899333,0.25407773948584256,0.875,-0.17917433863534624,0.6235951103895497,-0.13713270283599865,-0.044872875832393855,0.2552011095700416,1.0,latest72h,0.3363755443363322,-0.34080231961773716
expr_prior_up_2m_tanh__q90,expr_prior_up_2m_tanh,alphaforge_unary,2,0.9,2953,8.96747259546697,-0.9103252740453303,0.9289759436797623,0.8990856755841518,-0.030827134237904466,0.8357501786383656,-0.19603331917270894,-0.009889686171624112,0.42266098640013106,1.0,full,0.3363755443363322,-0.34080231961773716
expr_prior_up_2m_tanh__q95,expr_prior_up_2m_tanh,alphaforge_unary,2,0.95,660,86.22046749515917,-0.1377953250484083,0.19696393086505393,0.9393939393939394,-0.020878079552790228,0.9127543681734839,-0.09188088464619126,0.009934932650461192,0.6000494478325367,1.0,train,0.38421900860357633,-0.39270985964766825
expr_prior_up_2m_tanh__q95,expr_prior_up_2m_tanh,alphaforge_unary,2,0.95,329,71.81982201894938,-0.28180177981050614,0.32480809381301984,0.9209726443768997,-0.08565403641656794,0.699366134617618,-0.10453732772378799,0.002580645161290418,0.5021681120747165,1.0,validation,0.38421900860357633,-0.39270985964766825
expr_prior_up_2m_tanh__q95,expr_prior_up_2m_tanh,alphaforge_unary,2,0.95,299,78.11123529300164,-0.21888764706998354,0.22963004941458176,0.9230769230769231,-0.07320657092641637,0.7396658909304891,-0.09055593546979179,0.009915815001362072,0.6005670446964643,1.0,test,0.38421900860357633,-0.39270985964766825
expr_prior_up_2m_tanh__q95,expr_prior_up_2m_tanh,alphaforge_unary,2,0.95,44,97.47536322736339,-0.025246367726366126,0.09161809643541317,0.9318181818181818,-0.05737810846901488,0.7985307112111198,-0.06210703538600082,0.005506090080744874,0.6338418862690708,1.0,latest72h,0.38421900860357633,-0.39270985964766825
expr_prior_up_2m_tanh__q95,expr_prior_up_2m_tanh,alphaforge_unary,2,0.95,1288,48.36912197335106,-0.5163087802664894,0.5520249689529874,0.9309006211180124,-0.040086085424417606,0.8224668678793418,-0.10453732772378799,0.009003121652720436,0.5745944617401278,1.0,full,0.38421900860357633,-0.39270985964766825
expr_prior_up_2m_signed_log__q70,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.7,4396,0.6973811126971847,-0.9930261888730282,0.9957568905400394,0.8011828935395814,-0.02258931275871305,0.871730774856684,-0.4963546971457138,-0.04683102935626454,0.3564364595351904,1.0,train,0.1484200051182733,-0.15272108701766388
expr_prior_up_2m_signed_log__q70,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.7,2578,3.9002207515458083,-0.9609977924845419,0.9672194758139393,0.7893716058960435,-0.037276873253861156,0.8859777080174588,-0.4664733852641667,-0.06282227644139804,0.3300533689126084,1.0,validation,0.1484200051182733,-0.15272108701766388
expr_prior_up_2m_signed_log__q70,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.7,2436,2.6017105517843775,-0.9739828944821562,0.9776331615533954,0.7894088669950738,-0.039982877441796245,0.8467336046416819,-0.37340170090235303,-0.08539948481977411,0.30003335557038024,1.0,test,0.1484200051182733,-0.15272108701766388
expr_prior_up_2m_signed_log__q70,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.7,319,58.707667847648246,-0.4129233215235175,0.5098386326595932,0.786833855799373,-0.1294430474995358,0.8005557508593334,-0.3698862272083848,-0.07114100507220855,0.29680998613037446,1.0,latest72h,0.1484200051182733,-0.15272108701766388
expr_prior_up_2m_signed_log__q70,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.7,9410,0.0007076497346154082,-0.9999929235026539,0.9999943055638134,0.7948990435706695,-0.010626917359220521,0.871832563085843,-0.4963546971457138,-0.05928895461550321,0.3377846960511224,1.0,full,0.1484200051182733,-0.15272108701766388
expr_prior_up_2m_signed_log__q75,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.75,3692,8.053808468766425,-0.9194619153123358,0.9557035614709263,0.8309859154929577,-0.024904168887116215,0.8880599927757398,-0.400470031998965,-0.010007337044020348,0.47164990934564033,1.0,train,0.18647956694261827,-0.1947440767925118
expr_prior_up_2m_signed_log__q75,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.75,2116,12.163630012283488,-0.8783636998771651,0.9168769943914276,0.8171077504725898,-0.041510571827843415,0.9087867914486697,-0.4275360896407969,-0.029475922844480196,0.3972648432288192,1.0,validation,0.18647956694261827,-0.1947440767925118
expr_prior_up_2m_signed_log__q75,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.75,2041,4.545854391510294,-0.954541456084897,0.9584349955012662,0.8103870651641353,-0.04676832219916205,0.7864398839739932,-0.3696531866011996,-0.06224167102255407,0.3005336891260841,1.0,test,0.18647956694261827,-0.1947440767925118
expr_prior_up_2m_signed_log__q75,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.75,265,66.64728575321666,-0.3335271424678333,0.40495077771418675,0.8113207547169812,-0.1258592990444657,0.8016834302910746,-0.3021199590178375,-0.06401332005163451,0.2260748959778086,1.0,latest72h,0.18647956694261827,-0.1947440767925118
expr_prior_up_2m_signed_log__q75,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.75,7849,0.044532801762795275,-0.999554671982372,0.999613242878253,0.8218881386163842,-0.012734802802680176,0.8893469509979804,-0.4275360896407969,-0.02720175179773021,0.4105358020645584,1.0,full,0.18647956694261827,-0.1947440767925118
expr_prior_up_2m_signed_log__q80,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.8,2966,17.58770154629922,-0.8241229845370078,0.882393419429339,0.8560350640593392,-0.02778567041594776,0.8866251812329188,-0.32275078729103956,-0.0016673441603494155,0.4939014339871436,1.0,train,0.22713557258374723,-0.22713557258374723
expr_prior_up_2m_signed_log__q80,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.8,1689,14.638932543727929,-0.8536106745627208,0.8872421557377168,0.8365896980461812,-0.050539412348296585,0.8449708227446465,-0.3833275868932805,-0.027403603472497373,0.4267845230153436,1.0,validation,0.22713557258374723,-0.22713557258374723
expr_prior_up_2m_signed_log__q80,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.8,1633,17.518493238034246,-0.8248150676196575,0.8548439189668444,0.840783833435395,-0.05050918968889533,0.8372878650905939,-0.2967349337162877,-0.03530139835857149,0.3827551701134089,1.0,test,0.22713557258374723,-0.22713557258374723
expr_prior_up_2m_signed_log__q80,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.8,221,82.41122488982566,-0.17588775110174337,0.33940452272597055,0.8416289592760181,-0.07958721769309798,0.865534953206331,-0.24556110874157955,-0.0386052342945149,0.39389736477115117,1.0,latest72h,0.22713557258374723,-0.22713557258374723
expr_prior_up_2m_signed_log__q80,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.8,6288,0.4510401954166331,-0.9954895980458337,0.9961146057986917,0.8468511450381679,-0.015831577577064847,0.8810351080640189,-0.3833275868932805,-0.014044345769987587,0.45104866459118464,1.0,full,0.22713557258374723,-0.22713557258374723
expr_prior_up_2m_signed_log__q85,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.85,2282,36.11880034098994,-0.6388119965901006,0.7465729256935888,0.880806310254163,-0.027993514311572928,0.8853354289782477,-0.29795412831193013,-0.0025622908249406384,0.48425910664249217,1.0,train,0.2585106951515011,-0.26620304077465673
expr_prior_up_2m_signed_log__q85,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.85,1219,26.568470099111813,-0.7343152990088819,0.7613566788205468,0.8630024610336341,-0.06023915496381298,0.8216439505596626,-0.23465563078665874,-0.02427827162868912,0.3830887258172115,1.0,validation,0.2585106951515011,-0.26620304077465673
expr_prior_up_2m_signed_log__q85,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.85,1209,24.10065004486765,-0.7589934995513234,0.7714055284786971,0.8626964433416047,-0.06277861865602288,0.8000532559125287,-0.2523210832367402,-0.02051604329699308,0.3989326217478319,1.0,test,0.2585106951515011,-0.26620304077465673
expr_prior_up_2m_signed_log__q85,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.85,158,78.22971171757325,-0.21770288282426753,0.3172668176000996,0.8544303797468354,-0.13778663469890323,0.7545553324995308,-0.16589510733517954,-0.05493680430822778,0.31345353675450766,1.0,latest72h,0.2585106951515011,-0.26620304077465673
expr_prior_up_2m_signed_log__q85,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.85,4710,2.3127496328576136,-0.9768725036714239,0.9790282947238639,0.8715498938428875,-0.02074039285926573,0.8683897514766334,-0.29795412831193013,-0.011679081133208702,0.43777650335900375,1.0,full,0.2585106951515011,-0.26620304077465673
expr_prior_up_2m_signed_log__q90,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.9,1541,48.008968675170124,-0.5199103132482987,0.6647034525431669,0.9046073977936405,-0.03373850183311393,0.8777420623247205,-0.22949038099746277,-0.0037847298723301948,0.4779133014669524,1.0,train,0.2963940130538024,-0.3038014543316642
expr_prior_up_2m_signed_log__q90,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.9,767,45.08584563397417,-0.5491415436602582,0.5811546980832384,0.8917861799217731,-0.07159602916039773,0.76577895030773,-0.16679813059250237,-0.013367232978947152,0.3670780520346898,1.0,validation,0.2963940130538024,-0.3038014543316642
expr_prior_up_2m_signed_log__q90,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.9,822,48.35986137577654,-0.5164013862422345,0.5480280834926309,0.8917274939172749,-0.06282255307083,0.8111266870723677,-0.1907365975107882,-0.01559885746257128,0.41027351567711806,1.0,test,0.2963940130538024,-0.3038014543316642
expr_prior_up_2m_signed_log__q90,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.9,100,85.00292581161675,-0.14997074188383253,0.24421674011949737,0.88,-0.1499707418838313,0.6754264344661852,-0.13144793005468314,-0.04096133309643524,0.2552011095700416,1.0,latest72h,0.2963940130538024,-0.3038014543316642
expr_prior_up_2m_signed_log__q90,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.9,3130,10.467612656195536,-0.8953238734380446,0.9206675779374611,0.8980830670926517,-0.02860459659546408,0.8500286577047836,-0.22949038099746277,-0.009144495767305638,0.4314271669670654,1.0,full,0.2963940130538024,-0.3038014543316642
expr_prior_up_2m_signed_log__q95,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.95,660,86.22046749515917,-0.1377953250484083,0.19696393086505393,0.9393939393939394,-0.020878079552790228,0.9127543681734839,-0.09188088464619126,0.009934932650461192,0.6000494478325367,1.0,train,0.3400373027857091,-0.34712953109520095
expr_prior_up_2m_signed_log__q95,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.95,329,71.81982201894938,-0.28180177981050614,0.32480809381301984,0.9209726443768997,-0.08565403641656794,0.699366134617618,-0.10453732772378799,0.002580645161290418,0.5021681120747165,1.0,validation,0.3400373027857091,-0.34712953109520095
expr_prior_up_2m_signed_log__q95,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.95,299,78.11123529300164,-0.21888764706998354,0.22963004941458176,0.9230769230769231,-0.07320657092641637,0.7396658909304891,-0.09055593546979179,0.009915815001362072,0.6005670446964643,1.0,test,0.3400373027857091,-0.34712953109520095
expr_prior_up_2m_signed_log__q95,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.95,44,97.47536322736339,-0.025246367726366126,0.09161809643541317,0.9318181818181818,-0.05737810846901488,0.7985307112111198,-0.06210703538600082,0.005506090080744874,0.6338418862690708,1.0,latest72h,0.3400373027857091,-0.34712953109520095
expr_prior_up_2m_signed_log__q95,expr_prior_up_2m_signed_log,alphaforge_unary,2,0.95,1288,48.36912197335106,-0.5163087802664894,0.5520249689529874,0.9309006211180124,-0.040086085424417606,0.8224668678793418,-0.10453732772378799,0.009003121652720436,0.5745944617401278,1.0,full,0.3400373027857091,-0.34712953109520095
expr_prior_up_2m_rollz60__q70,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.7,4301,1.4028250854817006,-0.985971749145183,0.9930724406134755,0.8039990699837247,-0.02292424434190144,0.8646956667020701,-0.43575947613041577,-0.04291421882631885,0.39335750782924017,1.0,train,0.6527372018124775,-0.6621853416438458
expr_prior_up_2m_rollz60__q70,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.7,2531,3.2237782508132278,-0.9677622174918677,0.9757766122945349,0.7874357961280126,-0.038236357862183566,0.8850183995289653,-0.4339274996554098,-0.07652635565134536,0.3203802535023349,1.0,validation,0.6527372018124775,-0.6621853416438458
expr_prior_up_2m_rollz60__q70,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.7,2393,2.309860759544794,-0.9769013924045521,0.9796960915128032,0.7881320518178019,-0.04082329262033235,0.8511629866776478,-0.3989709789688137,-0.09543866570768444,0.3018679119412942,1.0,test,0.6527372018124775,-0.6621853416438458
expr_prior_up_2m_rollz60__q70,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.7,330,41.560659389846464,-0.5843934061015353,0.6106049698886342,0.7636363636363637,-0.17708891093985993,0.709225256953716,-0.3989709789688137,-0.13276751808961884,0.14563106796116504,1.0,latest72h,0.6527372018124775,-0.6621853416438458
expr_prior_up_2m_rollz60__q70,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.7,9225,0.001044610737000937,-0.99998955389263,0.999991042782898,0.7953387533875339,-0.010839995164147727,0.8650141501841575,-0.43575947613041577,-0.06323135372779787,0.3534737014582992,1.0,full,0.6527372018124775,-0.6621853416438458
expr_prior_up_2m_rollz60__q75,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.75,3599,9.182534270004519,-0.9081746572999548,0.9492774856529106,0.8307863295359822,-0.025234083281465765,0.8949906024581241,-0.3585427946625994,-0.02005770706681842,0.43876710070875224,1.0,train,0.8338975376786508,-0.8386063751116744
expr_prior_up_2m_rollz60__q75,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.75,2094,10.401077148604305,-0.895989228513957,0.9164032740275954,0.8127984718242598,-0.04278840632826933,0.8746238522435736,-0.3796027649708288,-0.03240232874319959,0.402768512341561,1.0,validation,0.8338975376786508,-0.8386063751116744
expr_prior_up_2m_rollz60__q75,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.75,1999,3.8301541410086912,-0.9616984585899131,0.9645857196948552,0.8084042021010506,-0.048108977418204794,0.8141689138780955,-0.3877017175884898,-0.082899388410695,0.288025350233489,1.0,test,0.8338975376786508,-0.8386063751116744
expr_prior_up_2m_rollz60__q75,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.75,275,45.46458119613824,-0.5453541880386176,0.5840247779842467,0.7818181818181819,-0.1983106138322249,0.6807085766861084,-0.3877017175884898,-0.09883622441968942,0.05131761442441054,1.0,latest72h,0.8338975376786508,-0.8386063751116744
expr_prior_up_2m_rollz60__q75,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.75,7692,0.03658113091341228,-0.9996341886908658,0.9996668410750743,0.8200728029121165,-0.012995764283552577,0.8931347594415073,-0.3877017175884898,-0.039482881877672016,0.3936178928395871,1.0,full,0.8338975376786508,-0.8386063751116744
expr_prior_up_2m_rollz60__q80,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.8,2875,48.63144769026253,-0.5136855230973747,0.7018126036370006,0.8605217391304348,-0.0178673225425174,0.9503537477528076,-0.27824370756894135,0.003801426949893827,0.5170595022251525,1.0,train,1.005718105498774,-1.0161918062869844
expr_prior_up_2m_rollz60__q80,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.8,1639,24.0342994615863,-0.7596570053841369,0.7938701720404319,0.839536302623551,-0.046348810578654163,0.8880538988061824,-0.3309064398332482,-0.020680813024144318,0.42378252168112074,1.0,validation,1.005718105498774,-1.0161918062869844
expr_prior_up_2m_rollz60__q80,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.8,1594,10.997998348390086,-0.8900200165160992,0.902315258289847,0.8331242158092849,-0.055835634662239536,0.7981113052186961,-0.30334401675589895,-0.04733253501099577,0.31020680453635757,1.0,test,1.005718105498774,-1.0161918062869844
expr_prior_up_2m_rollz60__q80,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.8,224,71.36667061996592,-0.2863332938003409,0.35880820021068843,0.8258928571428571,-0.12782736330372413,0.7920215921780784,-0.23799687364546462,-0.03701073709327818,0.26768377253814146,1.0,latest72h,1.005718105498774,-1.0161918062869844
expr_prior_up_2m_rollz60__q80,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.8,6108,1.2854710971427292,-0.9871452890285727,0.9884348154565322,0.8477406679764243,-0.016161514227710783,0.9302975542401962,-0.3309064398332482,-0.013173892941080956,0.4427740455513682,1.0,full,1.005718105498774,-1.0161918062869844
expr_prior_up_2m_rollz60__q85,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.85,2134,67.14637984124701,-0.32853620158752994,0.6289051820322024,0.8842549203373946,-0.01539532341084949,0.9554270077359258,-0.22489650431890662,-0.001395831271050918,0.49307730344486567,1.0,train,1.1928884631267873,-1.1983669419387837
expr_prior_up_2m_rollz60__q85,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.85,1181,23.83113062357725,-0.7616886937642275,0.7831231278694849,0.8552074513124471,-0.06449523232550608,0.7941031810778174,-0.27127119144432466,-0.030427904907907033,0.35690460306871247,1.0,validation,1.1928884631267873,-1.1983669419387837
expr_prior_up_2m_rollz60__q85,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.85,1183,41.21176602445027,-0.5878823397554973,0.6103489528908548,0.8664412510566357,-0.04969419609091229,0.8727808278092957,-0.24217058118496138,-0.01435663731564818,0.4187791861240827,1.0,test,1.1928884631267873,-1.1983669419387837
expr_prior_up_2m_rollz60__q85,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.85,164,90.6791498500782,-0.093208501499218,0.23268693303016633,0.8658536585365854,-0.05683445213366966,0.898261526066135,-0.14455075437454812,-0.025876757741351564,0.4105409153952843,1.0,latest72h,1.1928884631267873,-1.1983669419387837
expr_prior_up_2m_rollz60__q85,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.85,4498,6.59460026227206,-0.9340539973772795,0.9496938358151391,0.8719430858159182,-0.02076598482386117,0.9118333166961017,-0.27127119144432466,-0.012394273723566496,0.4399885302310339,1.0,full,1.1928884631267873,-1.1983669419387837
expr_prior_up_2m_rollz60__q90,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.9,1388,79.71294677732244,-0.20287053222677554,0.46042776314065215,0.904178674351585,-0.014616032581179468,0.963216607066563,-0.1870706512223117,0.007684079802377397,0.556040876874897,1.0,train,1.407755826473609,-1.395364275952968
expr_prior_up_2m_rollz60__q90,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.9,727,46.305378343033624,-0.5369462165696637,0.5853866031971964,0.8803301237964236,-0.07385780145387401,0.8160865353671665,-0.22310641876224457,-0.01092604042067813,0.4054369579719813,1.0,validation,1.407755826473609,-1.395364275952968
expr_prior_up_2m_rollz60__q90,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.9,727,59.56728523119242,-0.40432714768807576,0.44285293358560357,0.8913342503438789,-0.05561583874663953,0.8333217504823703,-0.15474552517438678,-0.007811897077828367,0.4523015343562375,1.0,test,1.407755826473609,-1.395364275952968
expr_prior_up_2m_rollz60__q90,expr_prior_up_2m_rollz60,alphaforge_unary,2,0.9,105,100.71574741380856,0.00715747413808554,0.15439094191099942,0.9047619047619048,0.006816642036272692,1.01632771285383,-0.08033410614970171,-0.005812107988574344,0.44660194174757284,1.0,latest72h,1.407755826473609,-1.395364275952968
