system,split,first_quote_ts,first_quote_cst,market_id,candidate_id,slug,session_et,side,entry_minute,entry_second,trade_number_in_market,entry_price,market_p,q_model,edge,price_bucket,entry_size,stake_fraction,target_cost,event_cap_used_fraction,shares,exit_policy,max_trades_per_market,min_entry_gap_seconds,exit_reason,exit_ts,exit_price,pnl_usd,event_ret,bankroll_after,daily_halted_before,skipped_exit_liquidity_quotes,fold,fold_split
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T03:40:02+00:00,2026-05-22T11:40:02+08:00,26221008452_attempt1::btc-updown-5m-1779421200,26221008452_attempt1::btc-updown-5m-1779421200::14::buy_up,btc-updown-5m-1779421200,asia,buy_up,0.23333333333333334,14.0,1,0.56,0.555,0.5977690148529534,0.027769014852953362,0.25-0.75,101.4,0.01,1.5066754603277006,0.01,2.690491893442322,settle,1,4,settle,,,-1.5335803792621236,-0.010178571428571427,149.13396565350791,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T03:45:00+00:00,2026-05-22T11:45:00+08:00,26221008452_attempt1::btc-updown-5m-1779421500,26221008452_attempt1::btc-updown-5m-1779421500::13::buy_down,btc-updown-5m-1779421500,asia,buy_down,0.21666666666666667,13.0,1,0.57,0.565,0.6099455473707779,0.029945547370777932,0.25-0.75,55.02,0.01,1.4913396565350792,0.01,2.6163853623422444,settle,1,4,settle,,,-1.5175035101585017,-0.010175438596491228,147.61646214334942,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T03:55:02+00:00,2026-05-22T11:55:02+08:00,26221008452_attempt1::btc-updown-5m-1779422100,26221008452_attempt1::btc-updown-5m-1779422100::4::buy_down,btc-updown-5m-1779422100,asia,buy_down,0.06666666666666667,4.0,1,0.52,0.51,0.5912779043997903,0.06127790439979031,0.25-0.75,71.71,0.01,1.4761646214334943,0.01,2.838778118141335,settle,1,4,settle,,,-1.5045524026149075,-0.010192307692307691,146.11190974073452,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T04:05:01+00:00,2026-05-22T12:05:01+08:00,26221008452_attempt1::btc-updown-5m-1779422700,26221008452_attempt1::btc-updown-5m-1779422700::5::buy_up,btc-updown-5m-1779422700,asia,buy_up,0.08333333333333333,5.0,1,0.47,0.465,0.5383448370304147,0.058344837030414716,0.25-0.75,247.05,0.01,1.4611190974073451,0.01,3.1087640370369045,settle,1,4,settle,,,1.6165572992591903,0.011063829787234043,147.72846703999372,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T04:25:01+00:00,2026-05-22T12:25:01+08:00,26221008452_attempt1::btc-updown-5m-1779423900,26221008452_attempt1::btc-updown-5m-1779423900::4::buy_down,btc-updown-5m-1779423900,asia,buy_down,0.06666666666666667,4.0,1,0.53,0.525,0.5858173085751117,0.04581730857511169,0.25-0.75,217.16,0.01,1.4772846703999372,0.01,2.787329566792334,settle,1,4,settle,,,1.2821716007244737,0.008679245283018867,149.01063864071818,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T04:30:02+00:00,2026-05-22T12:30:02+08:00,26221008452_attempt1::btc-updown-5m-1779424200,26221008452_attempt1::btc-updown-5m-1779424200::12::buy_down,btc-updown-5m-1779424200,asia,buy_down,0.2,12.0,1,0.63,0.625,0.6945777382827686,0.05457773828276858,0.25-0.75,449.58,0.01,1.490106386407182,0.01,2.3652482323923523,settle,1,4,settle,,,0.8514893636612468,0.005714285714285715,149.86212800437943,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T04:35:02+00:00,2026-05-22T12:35:02+08:00,26221008452_attempt1::btc-updown-5m-1779424500,26221008452_attempt1::btc-updown-5m-1779424500::4::buy_down,btc-updown-5m-1779424500,asia,buy_down,0.06666666666666667,4.0,1,0.45,0.445,0.6351550021365097,0.17515500213650964,0.25-0.75,145.62,0.01,1.4986212800437944,0.01,3.330269511208432,settle,1,4,settle,,,1.7983455360525533,0.012000000000000002,151.66047354043198,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T04:40:00+00:00,2026-05-22T12:40:00+08:00,26221008452_attempt1::btc-updown-5m-1779424800,26221008452_attempt1::btc-updown-5m-1779424800::4::buy_down,btc-updown-5m-1779424800,asia,buy_down,0.06666666666666667,4.0,1,0.46,0.455,0.4902768846864101,0.020276884686410097,0.25-0.75,52.32,0.009387446614078749,1.4237045988267079,0.009387446614078749,3.0950099974493646,settle,1,4,settle,,,1.6403552986481633,0.010815971098829862,153.30082883908014,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T04:45:00+00:00,2026-05-22T12:45:00+08:00,26221008452_attempt1::btc-updown-5m-1779425100,26221008452_attempt1::btc-updown-5m-1779425100::5::buy_down,btc-updown-5m-1779425100,asia,buy_down,0.08333333333333333,5.0,1,0.48,0.47,0.6336168297909234,0.14361682979092338,0.25-0.75,482.68,0.01,1.5330082883908014,0.01,3.1937672674808364,settle,1,4,settle,,,1.6288213064152266,0.010625,154.92965014549537,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T04:50:01+00:00,2026-05-22T12:50:01+08:00,26221008452_attempt1::btc-updown-5m-1779425400,26221008452_attempt1::btc-updown-5m-1779425400::44::buy_up,btc-updown-5m-1779425400,asia,buy_up,0.7333333333333333,44.0,1,0.73,0.725,0.765739520177585,0.02573952017758497,0.25-0.75,50.48,0.01,1.5492965014549538,0.01,2.1223239745958273,settle,1,4,settle,,,-1.5705197412009122,-0.010136986301369864,153.35913040429446,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T04:55:01+00:00,2026-05-22T12:55:01+08:00,26221008452_attempt1::btc-updown-5m-1779425700,26221008452_attempt1::btc-updown-5m-1779425700::169::buy_down,btc-updown-5m-1779425700,asia,buy_down,2.816666666666667,169.0,1,0.16,0.155,0.19464169721323452,0.02464169721323451,0.10-0.25,53.37,0.007333838456319795,1.124711088186777,0.007333838456319795,7.029444301167356,settle,1,4,settle,,,-1.1950055311984507,-0.007792203359839782,152.164124873096,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T05:00:01+00:00,2026-05-22T13:00:01+08:00,26221008452_attempt1::btc-updown-5m-1779426000,26221008452_attempt1::btc-updown-5m-1779426000::8::buy_down,btc-updown-5m-1779426000,asia,buy_down,0.13333333333333333,8.0,1,0.53,0.525,0.5815138127480137,0.0415138127480137,0.25-0.75,1004.66,0.01,1.52164124873096,0.01,2.871021224020679,settle,1,4,settle,,,1.3206697630495123,0.008679245283018867,153.48479463614552,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T05:05:02+00:00,2026-05-22T13:05:02+08:00,26221008452_attempt1::btc-updown-5m-1779426300,26221008452_attempt1::btc-updown-5m-1779426300::8::buy_up,btc-updown-5m-1779426300,asia,buy_up,0.13333333333333333,8.0,1,0.61,0.605,0.6997053677781063,0.07970536777810634,0.25-0.75,93.87,0.01,1.5348479463614553,0.01,2.5161441743630415,settle,1,4,settle,,,0.9561347862579558,0.006229508196721312,154.44092942240349,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T05:10:01+00:00,2026-05-22T13:10:01+08:00,26221008452_attempt1::btc-updown-5m-1779426600,26221008452_attempt1::btc-updown-5m-1779426600::4::buy_down,btc-updown-5m-1779426600,asia,buy_down,0.06666666666666667,4.0,1,0.49,0.485,0.5422095577440772,0.042209557744077204,0.25-0.75,379.06,0.01,1.5444092942240348,0.01,3.1518557024980303,settle,1,4,settle,,,1.5759278512490151,0.01020408163265306,156.0168572736525,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T05:15:01+00:00,2026-05-22T13:15:01+08:00,26221008452_attempt1::btc-updown-5m-1779426900,26221008452_attempt1::btc-updown-5m-1779426900::60::buy_up,btc-updown-5m-1779426900,asia,buy_up,1.0,60.0,1,0.64,0.635,0.678257194502378,0.028257194502377965,0.25-0.75,59.02,0.01,1.560168572736525,0.01,2.4377633949008204,settle,1,4,settle,,,0.8532171882152871,0.00546875,156.8700744618678,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T05:20:02+00:00,2026-05-22T13:20:02+08:00,26221008452_attempt1::btc-updown-5m-1779427200,26221008452_attempt1::btc-updown-5m-1779427200::4::buy_down,btc-updown-5m-1779427200,asia,buy_down,0.06666666666666667,4.0,1,0.5,0.495,0.5795607017211631,0.06956070172116315,0.25-0.75,898.0,0.01,1.568700744618678,0.01,3.137401489237356,settle,1,4,settle,,,1.5373267297263045,0.0098,158.40740119159412,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T05:25:02+00:00,2026-05-22T13:25:02+08:00,26221008452_attempt1::btc-updown-5m-1779427500,26221008452_attempt1::btc-updown-5m-1779427500::4::buy_up,btc-updown-5m-1779427500,asia,buy_up,0.06666666666666667,4.0,1,0.55,0.545,0.609258404540053,0.04925840454005293,0.25-0.75,496.26,0.01,1.5840740119159413,0.01,2.8801345671198932,settle,1,4,settle,,,1.2672592095327528,0.008,159.67466040112686,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T05:30:01+00:00,2026-05-22T13:30:01+08:00,26221008452_attempt1::btc-updown-5m-1779427800,26221008452_attempt1::btc-updown-5m-1779427800::96::buy_down,btc-updown-5m-1779427800,asia,buy_down,1.6,96.0,1,0.42,0.415,0.45121939352139334,0.021219393521393355,0.25-0.75,91.24,0.009146290310945411,1.4604307993303256,0.009146290310945411,3.477216188881728,settle,1,4,settle,,,1.982013227662585,0.01241282256485449,161.65667362878943,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T05:35:00+00:00,2026-05-22T13:35:00+08:00,26221008452_attempt1::btc-updown-5m-1779428100,26221008452_attempt1::btc-updown-5m-1779428100::8::buy_up,btc-updown-5m-1779428100,asia,buy_up,0.13333333333333333,8.0,1,0.53,0.525,0.5813373888309166,0.04133738883091654,0.25-0.75,415.17,0.01,1.6165667362878944,0.01,3.050125917524329,settle,1,4,settle,,,1.4030579220611912,0.008679245283018867,163.05973155085061,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T05:40:01+00:00,2026-05-22T13:40:01+08:00,26221008452_attempt1::btc-updown-5m-1779428400,26221008452_attempt1::btc-updown-5m-1779428400::8::buy_down,btc-updown-5m-1779428400,asia,buy_down,0.13333333333333333,8.0,1,0.46,0.455,0.49593616392253775,0.025936163922537732,0.25-0.75,110.17,0.01,1.6305973155085063,0.01,3.5447767728445787,settle,1,4,settle,,,1.8787316896076267,0.011521739130434782,164.93846324045825,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T05:45:01+00:00,2026-05-22T13:45:01+08:00,26221008452_attempt1::btc-updown-5m-1779428700,26221008452_attempt1::btc-updown-5m-1779428700::4::buy_up,btc-updown-5m-1779428700,asia,buy_up,0.06666666666666667,4.0,1,0.53,0.525,0.589713701694646,0.04971370169464596,0.25-0.75,324.83,0.01,1.6493846324045824,0.01,3.112046476235061,settle,1,4,settle,,,1.431541379068128,0.008679245283018866,166.37000461952638,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T05:50:01+00:00,2026-05-22T13:50:01+08:00,26221008452_attempt1::btc-updown-5m-1779429000,26221008452_attempt1::btc-updown-5m-1779429000::4::buy_up,btc-updown-5m-1779429000,asia,buy_up,0.06666666666666667,4.0,1,0.52,0.515,0.6204811202542511,0.09048112025425105,0.25-0.75,136.57,0.01,1.6637000461952638,0.01,3.1994231657601224,settle,1,4,settle,,,-1.695694277852865,-0.010192307692307691,164.67431034167353,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T05:55:01+00:00,2026-05-22T13:55:01+08:00,26221008452_attempt1::btc-updown-5m-1779429300,26221008452_attempt1::btc-updown-5m-1779429300::4::buy_down,btc-updown-5m-1779429300,asia,buy_down,0.06666666666666667,4.0,1,0.48,0.475,0.6740745899512262,0.18407458995122616,0.25-0.75,50.08,0.01,1.6467431034167355,0.01,3.430714798784866,settle,1,4,settle,,,1.7496645473802817,0.010625000000000002,166.42397488905382,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T06:00:01+00:00,2026-05-22T14:00:01+08:00,26221008452_attempt1::btc-updown-5m-1779429600,26221008452_attempt1::btc-updown-5m-1779429600::5::buy_down,btc-updown-5m-1779429600,london,buy_down,0.08333333333333333,5.0,1,0.48,0.47,0.5983208912131655,0.10832089121316547,0.25-0.75,171.67,0.01,1.6642397488905383,0.01,3.467166143521955,settle,1,4,settle,,,-1.6989114103257579,-0.010208333333333333,164.72506347872806,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T06:05:01+00:00,2026-05-22T14:05:01+08:00,26221008452_attempt1::btc-updown-5m-1779429900,26221008452_attempt1::btc-updown-5m-1779429900::8::buy_down,btc-updown-5m-1779429900,london,buy_down,0.13333333333333333,8.0,1,0.55,0.545,0.6448569925225215,0.08485699252252145,0.25-0.75,421.34,0.01,1.6472506347872806,0.01,2.995001154158692,settle,1,4,settle,,,1.3178005078298243,0.007999999999999998,166.04286398655788,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T06:10:00+00:00,2026-05-22T14:10:00+08:00,26221008452_attempt1::btc-updown-5m-1779430200,26221008452_attempt1::btc-updown-5m-1779430200::8::buy_down,btc-updown-5m-1779430200,london,buy_down,0.13333333333333333,8.0,1,0.54,0.535,0.6110885058769434,0.06108850587694337,0.25-0.75,68.53,0.01,1.6604286398655788,0.01,3.0748678516029235,settle,1,4,settle,,,-1.6911773183816081,-0.010185185185185186,164.35168666817626,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T06:15:00+00:00,2026-05-22T14:15:00+08:00,26221008452_attempt1::btc-updown-5m-1779430500,26221008452_attempt1::btc-updown-5m-1779430500::16::buy_down,btc-updown-5m-1779430500,london,buy_down,0.26666666666666666,16.0,1,0.63,0.625,0.679534647679794,0.039534647679793984,0.25-0.75,52.28,0.01,1.6435168666817626,0.01,2.608756931240893,settle,1,4,settle,,,0.9391524952467214,0.005714285714285714,165.290839163423,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T06:20:01+00:00,2026-05-22T14:20:01+08:00,26221008452_attempt1::btc-updown-5m-1779430800,26221008452_attempt1::btc-updown-5m-1779430800::104::buy_up,btc-updown-5m-1779430800,london,buy_up,1.7333333333333334,104.0,1,0.68,0.675,0.7120322865309282,0.022032286530928154,0.25-0.75,75.65,0.01,1.65290839163423,0.01,2.4307476347562202,settle,1,4,settle,,,-1.6772158679817921,-0.010147058823529412,163.6136232954412,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T06:25:00+00:00,2026-05-22T14:25:00+08:00,26221008452_attempt1::btc-updown-5m-1779431100,26221008452_attempt1::btc-updown-5m-1779431100::8::buy_up,btc-updown-5m-1779431100,london,buy_up,0.13333333333333333,8.0,1,0.59,0.58,0.6246022647188775,0.024602264718877505,0.25-0.75,93.06,0.01,1.6361362329544118,0.01,2.773112259244766,settle,1,4,settle,,,1.1092449036979064,0.006779661016949153,164.7228681991391,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T06:30:02+00:00,2026-05-22T14:30:02+08:00,26221008452_attempt1::btc-updown-5m-1779431400,26221008452_attempt1::btc-updown-5m-1779431400::21::buy_down,btc-updown-5m-1779431400,london,buy_down,0.35,21.0,1,0.6,0.595,0.708905168859407,0.09890516885940705,0.25-0.75,116.08,0.01,1.647228681991391,0.01,2.7453811366523184,settle,1,4,settle,,,1.0706986432944041,0.0065,165.7935668424335,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T06:35:01+00:00,2026-05-22T14:35:01+08:00,26221008452_attempt1::btc-updown-5m-1779431700,26221008452_attempt1::btc-updown-5m-1779431700::4::buy_down,btc-updown-5m-1779431700,london,buy_down,0.06666666666666667,4.0,1,0.5,0.48,0.5537293812540994,0.04372938125409943,0.25-0.75,127.63,0.01,1.6579356684243352,0.01,3.3158713368486703,settle,1,4,settle,,,1.6247769550558484,0.0098,167.41834379748934,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T06:40:00+00:00,2026-05-22T14:40:00+08:00,26221008452_attempt1::btc-updown-5m-1779432000,26221008452_attempt1::btc-updown-5m-1779432000::120::buy_down,btc-updown-5m-1779432000,london,buy_down,2.0,120.0,1,0.37,0.365,0.40181823204491,0.02181823204491002,0.25-0.75,53.34,0.008658028589250008,1.4495128069635494,0.008658028589250008,3.9176021809825663,settle,1,4,settle,,,-1.4886888287733753,-0.008892029361932442,165.92965496871597,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T06:45:02+00:00,2026-05-22T14:45:02+08:00,26221008452_attempt1::btc-updown-5m-1779432300,26221008452_attempt1::btc-updown-5m-1779432300::20::buy_up,btc-updown-5m-1779432300,london,buy_up,0.3333333333333333,20.0,1,0.27,0.265,0.30200115933720034,0.022001159337200323,0.25-0.75,52.07,0.0075346436086302475,1.250220814292258,0.0075346436086302475,4.630447460341696,settle,1,4,settle,,,3.3339221714460208,0.020092382956347323,169.263577140162,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T06:50:00+00:00,2026-05-22T14:50:00+08:00,26221008452_attempt1::btc-updown-5m-1779432600,26221008452_attempt1::btc-updown-5m-1779432600::16::buy_up,btc-updown-5m-1779432600,london,buy_up,0.26666666666666666,16.0,1,0.51,0.505,0.544542227748913,0.02454222774891302,0.25-0.75,80.04,0.01,1.69263577140162,0.01,3.3188936694149413,settle,1,4,settle,,,-1.7258247080957696,-0.01019607843137255,167.53775243206624,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T06:55:00+00:00,2026-05-22T14:55:00+08:00,26221008452_attempt1::btc-updown-5m-1779432900,26221008452_attempt1::btc-updown-5m-1779432900::4::buy_down,btc-updown-5m-1779432900,london,buy_down,0.06666666666666667,4.0,1,0.49,0.485,0.6959291016663521,0.19592910166635213,0.25-0.75,386.9,0.01,1.6753775243206626,0.01,3.419137804736046,settle,1,4,settle,,,1.709568902368023,0.010204081632653062,169.24732133443428,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T07:00:01+00:00,2026-05-22T15:00:01+08:00,26221008452_attempt1::btc-updown-5m-1779433200,26221008452_attempt1::btc-updown-5m-1779433200::4::buy_down,btc-updown-5m-1779433200,london,buy_down,0.06666666666666667,4.0,1,0.48,0.465,0.7280445105848865,0.23804451058488652,0.25-0.75,166.66,0.01,1.6924732133443428,0.01,3.5259858611340475,settle,1,4,settle,,,1.7982527891783642,0.010625,171.04557412361265,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T07:05:01+00:00,2026-05-22T15:05:01+08:00,26221008452_attempt1::btc-updown-5m-1779433500,26221008452_attempt1::btc-updown-5m-1779433500::266::buy_down,btc-updown-5m-1779433500,london,buy_down,4.433333333333334,266.0,1,0.75,0.745,0.8139653863024203,0.05396538630242032,0.75-0.90,80.0,0.01,1.7104557412361265,0.01,2.280607654981502,settle,1,4,settle,,,0.5473458371955605,0.0032,171.59291996080822,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T07:10:02+00:00,2026-05-22T15:10:02+08:00,26221008452_attempt1::btc-updown-5m-1779433800,26221008452_attempt1::btc-updown-5m-1779433800::4::buy_up,btc-updown-5m-1779433800,london,buy_up,0.06666666666666667,4.0,1,0.56,0.555,0.689380417373319,0.11938041737331896,0.25-0.75,76.33,0.01,1.715929199608082,0.01,3.064159285014432,settle,1,4,settle,,,1.3175884925562056,0.007678571428571426,172.91050845336443,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T07:15:02+00:00,2026-05-22T15:15:02+08:00,26221008452_attempt1::btc-updown-5m-1779434100,26221008452_attempt1::btc-updown-5m-1779434100::8::buy_up,btc-updown-5m-1779434100,london,buy_up,0.13333333333333333,8.0,1,0.54,0.535,0.6742177915853279,0.12421779158532788,0.25-0.75,199.61,0.01,1.7291050845336444,0.01,3.202046452840082,settle,1,4,settle,,,1.4409209037780368,0.008333333333333333,174.35142935714248,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T07:20:00+00:00,2026-05-22T15:20:00+08:00,26221008452_attempt1::btc-updown-5m-1779434400,26221008452_attempt1::btc-updown-5m-1779434400::4::buy_down,btc-updown-5m-1779434400,london,buy_down,0.06666666666666667,4.0,1,0.48,0.475,0.5348169167618113,0.04481691676181133,0.25-0.75,436.32,0.01,1.7435142935714247,0.01,3.632321444940468,settle,1,4,settle,,,1.8524839369196389,0.010625,176.20391329406212,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T07:25:01+00:00,2026-05-22T15:25:01+08:00,26221008452_attempt1::btc-updown-5m-1779434700,26221008452_attempt1::btc-updown-5m-1779434700::8::buy_up,btc-updown-5m-1779434700,london,buy_up,0.13333333333333333,8.0,1,0.5,0.495,0.54718367875091,0.037183678750910006,0.25-0.75,337.34,0.01,1.7620391329406213,0.01,3.5240782658812426,settle,1,4,settle,,,1.726798350281809,0.009800000000000001,177.93071164434392,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T07:30:02+00:00,2026-05-22T15:30:02+08:00,26221008452_attempt1::btc-updown-5m-1779435000,26221008452_attempt1::btc-updown-5m-1779435000::8::buy_down,btc-updown-5m-1779435000,london,buy_down,0.13333333333333333,8.0,1,0.39,0.385,0.4298742249011419,0.029874224901141895,0.25-0.75,101.53,0.01,1.779307116443439,0.01,4.562325939598562,settle,1,4,settle,,,2.737395563759137,0.015384615384615384,180.66810720810307,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T07:35:01+00:00,2026-05-22T15:35:01+08:00,26221008452_attempt1::btc-updown-5m-1779435300,26221008452_attempt1::btc-updown-5m-1779435300::20::buy_down,btc-updown-5m-1779435300,london,buy_down,0.3333333333333333,20.0,1,0.54,0.535,0.6030384806760972,0.053038480676097184,0.25-0.75,94.05,0.01,1.8066810720810307,0.01,3.3457056890389456,settle,1,4,settle,,,1.5055675600675253,0.008333333333333331,182.1736747681706,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T07:40:01+00:00,2026-05-22T15:40:01+08:00,26221008452_attempt1::btc-updown-5m-1779435600,26221008452_attempt1::btc-updown-5m-1779435600::4::buy_up,btc-updown-5m-1779435600,london,buy_up,0.06666666666666667,4.0,1,0.52,0.515,0.624869689653249,0.09486968965324895,0.25-0.75,277.28,0.01,1.8217367476817061,0.01,3.503339899387896,settle,1,4,settle,,,1.646569752712311,0.009038461538461539,183.8202445208829,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T07:45:01+00:00,2026-05-22T15:45:01+08:00,26221008452_attempt1::btc-updown-5m-1779435900,26221008452_attempt1::btc-updown-5m-1779435900::8::buy_down,btc-updown-5m-1779435900,london,buy_down,0.13333333333333333,8.0,1,0.62,0.615,0.7157298896726835,0.08572988967268348,0.25-0.75,175.23,0.01,1.838202445208829,0.01,2.9648426535626276,settle,1,4,settle,,,1.0969917818181723,0.005967741935483871,184.91723630270107,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T07:50:01+00:00,2026-05-22T15:50:01+08:00,26221008452_attempt1::btc-updown-5m-1779436200,26221008452_attempt1::btc-updown-5m-1779436200::103::buy_down,btc-updown-5m-1779436200,london,buy_down,1.7166666666666666,103.0,1,0.57,0.565,0.6016017517247885,0.021601751724788516,0.25-0.75,78.07,0.01,1.8491723630270107,0.01,3.2441620403982645,settle,1,4,settle,,,1.3625480569672712,0.00736842105263158,186.27978435966835,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T07:55:02+00:00,2026-05-22T15:55:02+08:00,26221008452_attempt1::btc-updown-5m-1779436500,26221008452_attempt1::btc-updown-5m-1779436500::125::buy_down,btc-updown-5m-1779436500,london,buy_down,2.0833333333333335,125.0,1,0.51,0.505,0.5454184186312175,0.025418418631217528,0.25-0.75,55.8,0.01,1.8627978435966837,0.01,3.6525447913660463,settle,1,4,settle,,,1.753221499855702,0.009411764705882352,188.03300585952405,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T08:00:00+00:00,2026-05-22T16:00:00+08:00,26221008452_attempt1::btc-updown-5m-1779436800,26221008452_attempt1::btc-updown-5m-1779436800::4::buy_up,btc-updown-5m-1779436800,london,buy_up,0.06666666666666667,4.0,1,0.54,0.535,0.6562965772610144,0.1062965772610144,0.25-0.75,313.08,0.01,1.8803300585952405,0.01,3.482092701102297,settle,1,4,settle,,,1.5669417154960334,0.008333333333333331,189.59994757502008,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-22T08:05:01+00:00,2026-05-22T16:05:01+08:00,26221008452_attempt1::btc-updown-5m-1779437100,26221008452_attempt1::btc-updown-5m-1779437100::12::buy_down,btc-updown-5m-1779437100,london,buy_down,0.2,12.0,1,0.6,0.595,0.7589529779386592,0.14895297793865925,0.25-0.75,65.66,0.01,1.8959994757502008,0.01,3.1599991262503346,settle,1,4,settle,,,1.2323996592376305,0.0065,190.83234723425772,False,0,fold_2,test
