split,first_quote_cst,market_id,side,signal_entry_second,signal_price,q_model,edge,paper_delay_seconds,max_adverse_slippage,paper_check_ts,paper_price,paper_size,price_slippage,status,fill_cost,fill_ratio,paper_pnl_usd,original_backtest_pnl_usd,exit_reason,paper_bankroll_after
train,2026-05-08T08:30:01+08:00,25427145257_attempt1::btc-updown-5m-1778200200,buy_up,69.0,0.33,0.3608617013861241,0.020861701386124094,4,0.01,2026-05-08T00:31:14+00:00,0.33,553.3,0.0,partial_fill,2.4735966164200085,0.5971500268510312,-2.5485540896448575,-4.26786230435963,settle,315.2222168224045
train,2026-05-08T08:35:01+08:00,25427145257_attempt1::btc-updown-5m-1778200500,buy_up,4.0,0.39,0.4237615344520161,0.02376153445201607,4,0.01,2026-05-08T00:35:09+00:00,0.39,387.64,0.0,partial_fill,3.069739166010838,0.5971500268510312,-3.148450426677783,-5.272461333177191,settle,312.07376639572675
train,2026-05-08T08:40:00+08:00,25427145257_attempt1::btc-updown-5m-1778200800,buy_up,4.0,0.4,0.4805046268971543,0.07050462689715427,4,0.01,2026-05-08T00:40:08+00:00,0.39,644.68,-0.010000000000000009,partial_fill,3.1207376639572675,0.5971500268510311,-3.2007565784177103,-5.356704281542603,settle,308.873009817309
train,2026-05-08T08:45:01+08:00,25427145257_attempt1::btc-updown-5m-1778201100,buy_down,4.0,0.65,0.6865384853770815,0.026538485377081485,4,0.01,2026-05-08T00:45:09+00:00,0.65,1327.22,0.0,partial_fill,3.0887300981730905,0.5971461593240925,1.6156434359674625,2.7056080169655665,settle,310.4886532532765
train,2026-05-08T08:50:02+08:00,25427145257_attempt1::btc-updown-5m-1778201400,buy_down,9.0,0.7,0.7586919955762628,0.04869199557626281,4,0.01,2026-05-08T00:50:15+00:00,0.71,160.38,0.010000000000000009,partial_fill,3.104886532532765,0.5971461593240925,1.224462294519964,2.1540959693392336,settle,311.71311554779646
train,2026-05-08T08:55:02+08:00,25427145257_attempt1::btc-updown-5m-1778201700,buy_down,5.0,0.56,0.6649964192246456,0.09499641922464554,4,0.01,2026-05-08T00:55:11+00:00,0.56,96.65,0.0,partial_fill,3.117131155477965,0.5970277014468214,-3.1727942118257855,-5.314316578840343,settle,308.5403213359707
train,2026-05-08T09:00:02+08:00,25427145257_attempt1::btc-updown-5m-1778202000,buy_down,185.0,0.11,0.14308876194363865,0.023088761943638646,4,0.01,2026-05-08T01:03:11+00:00,0.17,315.48,0.06000000000000001,price_moved,0.0,0.0,0.0,-3.6564248679495592,,308.5403213359707
train,2026-05-08T09:05:00+08:00,25427145257_attempt1::btc-updown-5m-1778202300,buy_down,8.0,0.5,0.602550214655552,0.09255021465555203,4,0.01,2026-05-08T01:05:12+00:00,0.49,365.07,-0.010000000000000009,partial_fill,3.085403213359707,0.6012818958968877,3.148370625877252,5.028748029378616,settle,311.68869196184795
train,2026-05-08T09:10:02+08:00,25427145257_attempt1::btc-updown-5m-1778202600,buy_up,110.0,0.19,0.2259109875367982,0.025910987536798193,4,0.01,2026-05-08T01:11:57+00:00,0.36,303.51,0.16999999999999998,price_moved,0.0,0.0,0.0,-4.3619884971878795,,311.68869196184795
train,2026-05-08T09:15:01+08:00,25427145257_attempt1::btc-updown-5m-1778202900,buy_down,4.0,0.55,0.7607815203538653,0.2007815203538652,4,0.01,2026-05-08T01:15:10+00:00,0.7,10.2,0.1499999999999999,price_moved,0.0,0.0,0.0,4.110434508403334,,311.68869196184795
train,2026-05-08T09:20:00+08:00,25427145257_attempt1::btc-updown-5m-1778203200,buy_up,42.0,0.24,0.3082504461300658,0.05825044613006581,4,0.01,2026-05-08T01:20:46+00:00,0.24,250.28,0.0,partial_fill,3.1168869196184796,0.6018146676264354,-3.2467572079359166,-5.3949452922793775,settle,308.44193475391205
train,2026-05-09T08:00:00+08:00,25487949887_attempt1::btc-updown-5m-1778284800,buy_down,11.0,0.4,0.49264332559438445,0.08264332559438443,4,0.01,2026-05-09T00:00:16+00:00,0.41,328.23,0.009999999999999953,partial_fill,3.0844193475391206,0.6018146676264355,4.363324930665098,7.559667090806475,settle,312.80525968457715
train,2026-05-09T08:05:02+08:00,25487949887_attempt1::btc-updown-5m-1778285100,buy_up,171.0,0.22,0.28226854642465504,0.05226854642465504,4,0.01,2026-05-09T00:07:58+00:00,0.25,66.32,0.03,price_moved,0.0,0.0,0.0,-5.43719445759954,,312.80525968457715
train,2026-05-09T08:10:02+08:00,25487949887_attempt1::btc-updown-5m-1778285400,buy_up,10.0,0.47,0.5482807663944517,0.0682807663944517,4,0.01,2026-05-09T00:10:17+00:00,0.45,30.08,-0.019999999999999962,partial_fill,3.1280525968457717,0.6078110459184607,3.753663116214926,5.693914536337634,settle,316.55892280079206
train,2026-05-09T08:15:01+08:00,25487949887_attempt1::btc-updown-5m-1778285700,buy_down,6.0,0.49,0.607398839813161,0.10739883981316102,4,0.01,2026-05-09T00:15:13+00:00,0.58,93.12,0.08999999999999997,price_moved,0.0,0.0,0.0,5.309552958531484,,316.55892280079206
train,2026-05-09T08:20:02+08:00,25487949887_attempt1::btc-updown-5m-1778286000,buy_up,5.0,0.63,0.6822030032496966,0.04220300324969662,4,0.01,2026-05-09T00:20:11+00:00,0.76,35.0,0.13,price_moved,0.0,0.0,0.0,3.0036899593978106,,316.55892280079206
train,2026-05-09T08:25:02+08:00,25487949887_attempt1::btc-updown-5m-1778286300,buy_up,128.0,0.26,0.305748359274355,0.035748359274355,4,0.01,2026-05-09T00:27:15+00:00,0.22,283.04,-0.04000000000000001,partial_fill,3.1655892280079208,0.5988068900249991,-3.3094796474628265,-5.489821033483998,settle,313.24944315332925
train,2026-05-09T08:30:01+08:00,25487949887_attempt1::btc-updown-5m-1778286600,buy_up,5.0,0.58,0.6574470669056012,0.06744706690560122,4,0.01,2026-05-09T00:30:11+00:00,0.63,527.56,0.050000000000000044,price_moved,0.0,0.0,0.0,3.6981972559727176,,313.24944315332925
train,2026-05-09T08:35:02+08:00,25487949887_attempt1::btc-updown-5m-1778286900,buy_down,5.0,0.48,0.5375135896366642,0.047513589636664195,4,0.01,2026-05-09T00:35:12+00:00,0.48,10.16,0.0,partial_fill,3.1324944315332925,0.5945616402695159,3.3282753335041235,5.597864221437848,settle,316.57771848683336
train,2026-05-09T08:40:01+08:00,25487949887_attempt1::btc-updown-5m-1778287200,buy_up,20.0,0.64,0.6703464471514076,0.02034644715140755,4,0.01,2026-05-09T00:40:26+00:00,0.73,58.08,0.08999999999999997,price_moved,0.0,0.0,0.0,-5.407752931932215,,316.57771848683336
train,2026-05-09T08:45:01+08:00,25487949887_attempt1::btc-updown-5m-1778287500,buy_down,198.0,0.18,0.21727792534740942,0.027277925347409422,4,0.01,2026-05-09T00:48:23+00:00,0.15,582.5,-0.03,partial_fill,2.6327998083954376,0.6006621148737019,-2.8083197956218005,-4.626671793678458,settle,313.76939869121156
train,2026-05-09T08:50:00+08:00,25487949887_attempt1::btc-updown-5m-1778287800,buy_up,15.0,0.42,0.48306103858181476,0.053061038581814775,4,0.01,2026-05-09T00:50:21+00:00,0.42,119.38,0.0,partial_fill,3.1376939869121157,0.6006061191972544,4.258298982237872,7.090002659195915,settle,318.02769767344944
train,2026-05-09T09:00:01+08:00,25487949887_attempt1::btc-updown-5m-1778288400,buy_down,79.0,0.46,0.49500195870840363,0.02500195870840361,4,0.01,2026-05-09T01:01:25+00:00,0.46,713.97,0.0,partial_fill,3.1802769767344943,0.6006061191972544,-3.2494134327504614,-5.410223653887335,settle,314.77828424069895
train,2026-05-09T09:05:01+08:00,25487949887_attempt1::btc-updown-5m-1778288700,buy_up,5.0,0.51,0.5420090088573535,0.02200900885735347,4,0.01,2026-05-09T01:05:11+00:00,0.52,192.83,0.010000000000000009,partial_fill,3.14778284240699,0.6006061191972544,2.8451114152524712,4.932715553671897,settle,317.6233956559514
train,2026-05-09T09:10:02+08:00,25487949887_attempt1::btc-updown-5m-1778289000,buy_down,119.0,0.24,0.28268841058552485,0.03268841058552486,4,0.01,2026-05-09T01:12:06+00:00,0.25,1001.0,0.010000000000000009,partial_fill,3.176233956559514,0.6003840015496222,-3.3032833148218947,-5.510768157617822,settle,314.3201123411295
train,2026-05-09T09:15:01+08:00,25487949887_attempt1::btc-updown-5m-1778289300,buy_down,20.0,0.39,0.44074081815846977,0.040740818158469756,4,0.01,2026-05-09T01:15:26+00:00,0.31,205.95,-0.08000000000000002,partial_fill,3.1432011234112953,0.6003941132801747,6.894763754579615,8.054199614979893,settle,321.21487609570914
train,2026-05-09T09:20:02+08:00,25487949887_attempt1::btc-updown-5m-1778289600,buy_down,5.0,0.54,0.6203347820967688,0.07033478209676881,4,0.01,2026-05-09T01:20:12+00:00,0.55,240.17,0.010000000000000009,partial_fill,3.2121487609570916,0.6042676236884339,2.5697190087656727,4.429809788238941,settle,323.7845951044748
train,2026-05-09T09:30:02+08:00,25487949887_attempt1::btc-updown-5m-1778290200,buy_up,5.0,0.46,0.6487891142108071,0.17878911421080707,4,0.01,2026-05-09T01:30:12+00:00,0.46,429.82,0.0,partial_fill,3.2378459510447484,0.6040678657963056,3.7305616392472105,6.17573264608181,settle,327.515156743722
train,2026-05-09T09:35:01+08:00,25487949887_attempt1::btc-updown-5m-1778290500,buy_up,5.0,0.44,0.5520723376629756,0.10207233766297559,4,0.01,2026-05-09T01:35:11+00:00,0.37,251.84,-0.07,partial_fill,3.27515156743722,0.6040678657963056,-3.3636691773679557,-5.5450505150078895,settle,324.15148756635404
train,2026-05-09T09:40:01+08:00,25487949887_attempt1::btc-updown-5m-1778290800,buy_up,10.0,0.61,0.6889350638801228,0.06893506388012284,4,0.01,2026-05-09T01:40:16+00:00,0.55,714.37,-0.05999999999999994,partial_fill,3.2415148756635404,0.6040416239800609,2.593211900530832,3.342988742180895,settle,326.74469946688487
train,2026-05-09T09:45:02+08:00,25487949887_attempt1::btc-updown-5m-1778291100,buy_up,15.0,0.4,0.43601658203182675,0.026016582031826725,4,0.01,2026-05-09T01:45:22+00:00,0.4,33.87,0.0,partial_fill,3.2674469946688487,0.6051044538169761,4.819484317136551,7.964714664939956,settle,331.5641837840214
train,2026-05-09T09:50:02+08:00,25487949887_attempt1::btc-updown-5m-1778291400,buy_up,10.0,0.38,0.5136768047916502,0.12367680479165023,4,0.01,2026-05-09T01:50:17+00:00,0.32,726.34,-0.06,partial_fill,3.315641837840214,0.605104453816976,6.942125097977947,8.795965148637237,settle,338.50630888199936
train,2026-05-09T09:55:02+08:00,25487949887_attempt1::btc-updown-5m-1778291700,buy_down,5.0,0.56,0.6486482748297561,0.07864827482975602,4,0.01,2026-05-09T01:55:12+00:00,0.57,128.72,0.009999999999999898,partial_fill,3.3850630888199937,0.6080136098449422,2.4942570128147326,4.274978108525175,settle,341.0005658948141
train,2026-05-09T10:00:01+08:00,25487949887_attempt1::btc-updown-5m-1778292000,buy_up,65.0,0.72,0.7562243709402809,0.026224370940280968,4,0.01,2026-05-09T02:01:11+00:00,0.7,63.93,-0.020000000000000018,partial_fill,3.410005658948141,0.6078264711530847,1.4127166301356586,2.1038111743960086,settle,342.41328252494975
train,2026-05-09T10:05:00+08:00,25487949887_attempt1::btc-updown-5m-1778292300,buy_down,5.0,0.53,0.5671767951972165,0.027176795197216504,4,0.01,2026-05-09T02:05:10+00:00,0.63,160.0,0.09999999999999998,price_moved,0.0,0.0,0.0,-5.737450323532058,,342.41328252494975
train,2026-05-09T10:15:02+08:00,25487949887_attempt1::btc-updown-5m-1778292900,buy_down,10.0,0.53,0.5636708835490939,0.023670883549093864,4,0.01,2026-05-09T02:15:17+00:00,0.53,913.71,0.0,partial_fill,3.4241328252494974,0.6143235132399156,2.9718888671976766,4.83766094435172,settle,345.3851713921474
train,2026-05-09T10:20:02+08:00,25487949887_attempt1::btc-updown-5m-1778293200,buy_up,5.0,0.52,0.5613095174936876,0.03130951749368761,4,0.01,2026-05-09T02:20:12+00:00,0.52,720.32,0.0,partial_fill,3.453851713921474,0.6143235132399157,-3.520271939189195,-5.730322644860901,settle,341.86489945295824
train,2026-05-09T10:25:01+08:00,25487949887_attempt1::btc-updown-5m-1778293500,buy_up,69.0,0.44,0.47426097750784624,0.024260977507846233,4,0.01,2026-05-09T02:26:14+00:00,0.44,293.09,0.0,partial_fill,3.4186489945295824,0.6143235132399157,4.273311243161978,6.956125154032798,settle,346.1382106961202
train,2026-05-09T10:35:02+08:00,25487949887_attempt1::btc-updown-5m-1778294100,buy_down,8.0,0.57,0.6591869484823317,0.07918694848233178,4,0.01,2026-05-09T02:35:14+00:00,0.57,303.96,0.0,partial_fill,3.461382106961202,0.6143235132399157,2.5504920788135177,4.1517083814069435,settle,348.68870277493374
train,2026-05-09T10:40:00+08:00,25487949887_attempt1::btc-updown-5m-1778294400,buy_up,56.0,0.28,0.3218239884155789,0.03182398841557888,4,0.01,2026-05-09T02:41:00+00:00,0.27,483.63,-0.010000000000000009,partial_fill,3.4868870277493373,0.6143235132399159,-3.6160309917400535,-5.878691974958515,settle,345.0726717831937
train,2026-05-09T10:45:01+08:00,25487949887_attempt1::btc-updown-5m-1778294700,buy_down,4.0,0.38,0.49661276838821605,0.10661276838821605,4,0.01,2026-05-09T02:45:09+00:00,0.38,348.2,0.0,partial_fill,3.450726717831937,0.6143153022248626,-3.54153531566962,-5.765012368800288,settle,341.5311364675241
train,2026-05-09T10:50:01+08:00,25487949887_attempt1::btc-updown-5m-1778295000,buy_up,54.0,0.26,0.31457929496977627,0.04457929496977626,4,0.01,2026-05-09T02:51:00+00:00,0.28,71.94,0.020000000000000018,price_moved,0.0,0.0,0.0,15.609481665593938,,341.5311364675241
train,2026-05-09T10:55:01+08:00,25487949887_attempt1::btc-updown-5m-1778295300,buy_down,24.0,0.46,0.4907979839748278,0.0207979839748278,4,0.01,2026-05-09T02:55:29+00:00,0.47,651.14,0.009999999999999953,partial_fill,3.2884995847945797,0.5975382662868098,3.638339966155706,6.340888355484828,settle,345.1694764336798
train,2026-05-09T11:00:01+08:00,25487949887_attempt1::btc-updown-5m-1778295600,buy_down,5.0,0.48,0.5627881156279881,0.07278811562798816,4,0.01,2026-05-09T03:00:11+00:00,0.48,2255.93,0.0,partial_fill,3.451694764336798,0.5972776982076666,3.667425687107848,6.14023543506345,settle,348.8369021207876
train,2026-05-09T11:05:01+08:00,25487949887_attempt1::btc-updown-5m-1778295900,buy_down,33.0,0.29,0.32126897666421034,0.021268976664210355,4,0.01,2026-05-09T03:05:40+00:00,0.3,248.13,0.010000000000000009,partial_fill,2.6124661728248113,0.5972776982076666,-2.6995483785856385,-4.524781724442355,settle,346.137353742202
train,2026-05-09T11:10:02+08:00,25487949887_attempt1::btc-updown-5m-1778296200,buy_down,118.0,0.27,0.3053695966799185,0.025369596679918456,4,0.01,2026-05-09T03:12:04+00:00,0.25,428.53,-0.020000000000000018,partial_fill,3.007316801470523,0.5972828797973642,8.90165773235275,13.42665551255844,settle,355.03901147455474
train,2026-05-09T11:15:00+08:00,25487949887_attempt1::btc-updown-5m-1778296500,buy_up,143.0,0.6,0.6353503001375038,0.02535030013750384,4,0.01,2026-05-09T03:17:27+00:00,0.64,143.23,0.040000000000000036,price_moved,0.0,0.0,0.0,3.85415303493066,,355.03901147455474
train,2026-05-09T11:20:01+08:00,25487949887_attempt1::btc-updown-5m-1778296800,buy_up,4.0,0.49,0.5529130548575205,0.05291305485752052,4,0.01,2026-05-09T03:20:09+00:00,0.49,4713.65,0.0,partial_fill,3.5503901147455474,0.5949037385085666,-3.6228470558628034,-6.089803814219323,settle,351.41616441869195
train,2026-05-09T11:25:01+08:00,25487949887_attempt1::btc-updown-5m-1778297100,buy_down,4.0,0.55,0.6969207158323305,0.13692071583233045,4,0.01,2026-05-09T03:25:09+00:00,0.54,487.51,-0.010000000000000009,partial_fill,3.5141616441869195,0.5949037385085666,2.9284680368224323,4.7256877598341935,settle,354.3446324555144
train,2026-05-09T11:30:01+08:00,25487949887_attempt1::btc-updown-5m-1778297400,buy_down,16.0,0.71,0.8059639102474548,0.08596391024745488,4,0.01,2026-05-09T03:30:21+00:00,0.74,54.99,0.030000000000000027,price_moved,0.0,0.0,0.0,2.348200903759865,,354.3446324555144
train,2026-05-09T11:35:00+08:00,25487949887_attempt1::btc-updown-5m-1778297700,buy_down,25.0,0.35,0.38278680555285655,0.022786805552856566,4,0.01,2026-05-09T03:35:29+00:00,0.39,17.0,0.040000000000000036,price_moved,0.0,0.0,0.0,9.580031533247922,,354.3446324555144
train,2026-05-09T11:40:02+08:00,25487949887_attempt1::btc-updown-5m-1778298000,buy_down,4.0,0.38,0.47874226577866125,0.08874226577866125,4,0.01,2026-05-09T03:40:10+00:00,0.32,717.82,-0.06,partial_fill,3.543446324555144,0.5834130984304441,-3.6541790221974924,-6.233481767596983,settle,350.6904534333169
train,2026-05-09T11:45:01+08:00,25487949887_attempt1::btc-updown-5m-1778298300,buy_down,99.0,0.22,0.26515078506872786,0.035150785068727854,4,0.01,2026-05-09T03:46:44+00:00,0.28,355.28,0.060000000000000026,price_moved,0.0,0.0,0.0,21.039599294298174,,350.6904534333169
train,2026-05-09T11:50:00+08:00,25487949887_attempt1::btc-updown-5m-1778298600,buy_down,13.0,0.5,0.530639638400436,0.02063963840043604,4,0.01,2026-05-09T03:50:17+00:00,0.5,351.59,0.0,partial_fill,3.5069045343331693,0.5636560512971148,-3.577042625019833,-6.346144278568739,settle,347.1134108082971
train,2026-05-09T11:55:01+08:00,25487949887_attempt1::btc-updown-5m-1778298900,buy_up,4.0,0.46,0.5118815472648394,0.04188154726483934,4,0.01,2026-05-09T03:55:09+00:00,0.46,3128.5,0.0,partial_fill,3.471134108082971,0.5636560512971149,3.9993501680086405,7.0953734264098225,settle,351.1127609763057
train,2026-05-09T12:00:00+08:00,25487949887_attempt1::btc-updown-5m-1778299200,buy_up,4.0,0.52,0.6153665570095977,0.08536655700959773,4,0.01,2026-05-09T04:00:08+00:00,0.52,99.06,0.0,partial_fill,3.511127609763057,0.5636560512971147,3.173519185747378,5.6302406023040295,settle,354.28628016205306
train,2026-05-09T12:05:01+08:00,25487949887_attempt1::btc-updown-5m-1778299500,buy_up,8.0,0.56,0.8843645878366323,0.31436458783663224,4,0.01,2026-05-09T04:05:14+00:00,0.57,247.25,0.009999999999999898,partial_fill,3.542862801620531,0.5636560512971146,2.610530485404602,4.826369737585249,settle,356.89681064745764
train,2026-05-09T12:10:01+08:00,25487949887_attempt1::btc-updown-5m-1778299800,buy_down,24.0,0.55,0.5817734436167863,0.021773443616786244,4,0.01,2026-05-09T04:10:29+00:00,0.61,9.44,0.05999999999999994,price_moved,0.0,0.0,0.0,5.067014777524382,,356.89681064745764
train,2026-05-09T12:15:01+08:00,25487949887_attempt1::btc-updown-5m-1778300100,buy_down,4.0,0.51,0.6928175061227807,0.17281750612278068,4,0.01,2026-05-09T04:15:09+00:00,0.51,875.86,0.0,partial_fill,3.5689681064745766,0.5590104814341619,3.359028806093719,6.008883406758327,settle,360.25583945355135
train,2026-05-09T12:20:02+08:00,25487949887_attempt1::btc-updown-5m-1778300400,buy_down,4.0,0.38,0.5122650267028561,0.12226502670285612,4,0.01,2026-05-09T04:20:10+00:00,0.38,5.72,0.0,partial_fill,2.1736,0.33727841422039057,-2.2308,-6.614120281478525,settle,358.02503945355136
train,2026-05-09T12:25:00+08:00,25487949887_attempt1::btc-updown-5m-1778300700,buy_down,4.0,0.61,0.6937001559984703,0.07370015599847037,4,0.01,2026-05-09T04:25:08+00:00,0.61,68.32,0.0,partial_fill,3.5802503945355135,0.5613097504108535,2.2303199179073694,3.9734209432044882,settle,360.2553593714587
train,2026-05-09T12:30:02+08:00,25487949887_attempt1::btc-updown-5m-1778301000,buy_down,4.0,0.42,0.48543536864939363,0.05543536864939364,4,0.01,2026-05-09T04:30:10+00:00,0.42,4492.2,0.0,partial_fill,3.602553593714587,0.5613097504108535,4.889179877184084,8.710306339067554,settle,365.1445392486428
train,2026-05-09T12:35:01+08:00,25487949887_attempt1::btc-updown-5m-1778301300,buy_up,150.0,0.23,0.26661591859423694,0.026615918594236933,4,0.01,2026-05-09T04:37:35+00:00,0.17,340.91,-0.06,partial_fill,3.1554082246013078,0.5613097504108535,-3.3410204731072675,-5.865923198609075,settle,361.8035187755355
train,2026-05-09T12:40:00+08:00,25487949887_attempt1::btc-updown-5m-1778301600,buy_down,4.0,0.48,0.5245621158621088,0.034562115862108785,4,0.01,2026-05-09T04:40:08+00:00,0.47,345.0,-0.010000000000000009,partial_fill,3.618035187755355,0.5612346397249512,4.002932548154861,6.849474560005785,settle,365.8064513236904
train,2026-05-09T12:45:02+08:00,25487949887_attempt1::btc-updown-5m-1778301900,buy_up,4.0,0.63,0.6793754699555712,0.03937546995557118,4,0.01,2026-05-09T04:45:11+00:00,0.6,55.0,-0.030000000000000027,partial_fill,3.658064513236904,0.5614783369197949,2.377741933603988,3.722890878497261,settle,368.1841932572944
train,2026-05-09T12:50:00+08:00,25487949887_attempt1::btc-updown-5m-1778302200,buy_up,4.0,0.48,0.5196879229999748,0.02968792299997481,4,0.01,2026-05-09T04:50:08+00:00,0.51,162.13,0.030000000000000027,price_moved,0.0,0.0,0.0,-6.688793945033414,,368.1841932572944
train,2026-05-09T12:55:01+08:00,25487949887_attempt1::btc-updown-5m-1778302500,buy_down,45.0,0.19,0.22692244672344436,0.026922446723444356,4,0.01,2026-05-09T04:55:50+00:00,0.19,132.87,0.0,partial_fill,3.059388681291311,0.5677123891766922,-3.22040913820138,-5.672606762856948,settle,364.963784119093
train,2026-05-09T13:00:01+08:00,25487949887_attempt1::btc-updown-5m-1778302800,buy_down,4.0,0.48,0.5165627588528936,0.026562758852893616,4,0.01,2026-05-09T05:00:10+00:00,0.48,2336.55,0.0,partial_fill,3.6496378411909305,0.5677123891766923,3.8777402062653636,6.830466060268544,settle,368.84152432535836
train,2026-05-09T13:05:02+08:00,25487949887_attempt1::btc-updown-5m-1778303100,buy_down,196.0,0.3,0.3331360495435783,0.023136049543578292,4,0.01,2026-05-09T05:08:22+00:00,0.38,98.4,0.08000000000000002,price_moved,0.0,0.0,0.0,-5.547317835402325,,368.84152432535836
train,2026-05-09T13:10:01+08:00,25487949887_attempt1::btc-updown-5m-1778303400,buy_up,8.0,0.62,0.6635253702630982,0.033525370263098216,4,0.01,2026-05-09T05:10:13+00:00,0.68,318.13,0.06000000000000005,price_moved,0.0,0.0,0.0,-6.5454006700559875,,368.84152432535836
train,2026-05-09T13:15:01+08:00,25487949887_attempt1::btc-updown-5m-1778303700,buy_up,73.0,0.38,0.41518398150910146,0.025183981509101457,4,0.01,2026-05-09T05:16:18+00:00,0.38,24.86,0.0,partial_fill,3.6884152432535835,0.5784795327706548,5.920877101012332,10.235240428739134,settle,374.7624014263707
train,2026-05-09T13:20:01+08:00,25487949887_attempt1::btc-updown-5m-1778304000,buy_down,32.0,0.34,0.3768553642731424,0.026855364273142397,4,0.01,2026-05-09T05:20:37+00:00,0.32,529.27,-0.020000000000000018,partial_fill,3.7476240142637067,0.5784795327706547,-3.8647372647094476,-6.668945107703294,settle,370.8976641616612
train,2026-05-09T13:25:01+08:00,25487949887_attempt1::btc-updown-5m-1778304300,buy_down,4.0,0.5,0.5823471674474995,0.07234716744749949,4,0.01,2026-05-09T05:25:09+00:00,0.45,21.71,-0.04999999999999999,partial_fill,3.708976641616612,0.5784687883513981,-3.791398344763648,-6.539948655191433,settle,367.1062658168976
train,2026-05-09T13:30:02+08:00,25487949887_attempt1::btc-updown-5m-1778304600,buy_down,21.0,0.61,0.6419101144940563,0.02191011449405634,4,0.01,2026-05-09T05:30:27+00:00,0.59,16.54,-0.020000000000000018,partial_fill,3.671062658168976,0.5784558010186407,-3.7332840591548906,-6.450352830156313,settle,363.3729817577427
train,2026-05-09T13:35:01+08:00,25487949887_attempt1::btc-updown-5m-1778304900,buy_down,12.0,0.38,0.4126601326322761,0.02266013263227607,4,0.01,2026-05-09T05:35:17+00:00,0.37,416.49,-0.010000000000000009,partial_fill,3.3201935329097108,0.5784525534745499,-3.409928493258622,-5.89083240529523,settle,359.9630532644841
train,2026-05-09T13:40:00+08:00,25487949887_attempt1::btc-updown-5m-1778305200,buy_down,214.0,0.32,0.35417986708902216,0.02417986708902215,4,0.01,2026-05-09T05:43:38+00:00,0.23,479.25,-0.09,partial_fill,3.199948082681554,0.5784487587081619,10.573741490599918,11.582514781563775,settle,370.536794755084
train,2026-05-09T13:45:01+08:00,25487949887_attempt1::btc-updown-5m-1778305500,buy_down,4.0,0.55,0.60818486801717,0.04818486801716993,4,0.01,2026-05-09T05:45:09+00:00,0.55,238.16,0.0,partial_fill,3.70536794755084,0.5845601584786996,2.964294358040671,5.070982541395156,settle,373.50108911312464
train,2026-05-09T13:50:02+08:00,25487949887_attempt1::btc-updown-5m-1778305800,buy_up,135.0,0.17,0.23272187799086605,0.052721877990866035,4,0.01,2026-05-09T05:52:21+00:00,0.18,128.19,0.009999999999999981,partial_fill,3.7350108911312465,0.5845601584786996,-3.942511496194094,-6.765287296402481,settle,369.55857761693056
train,2026-05-09T13:55:00+08:00,25487949887_attempt1::btc-updown-5m-1778306100,buy_down,60.0,0.18,0.22624111279862236,0.03624111279862236,4,0.01,2026-05-09T05:56:04+00:00,0.18,493.7,0.0,partial_fill,3.6955857761693056,0.5845794661864047,16.63013599276188,28.448033081372433,settle,386.18871360969246
train,2026-05-09T14:00:01+08:00,25487949887_attempt1::btc-updown-5m-1778306400,buy_down,126.0,0.21,0.2688890316898753,0.04888903168987533,4,0.01,2026-05-09T06:02:12+00:00,0.21,1425.3,0.0,partial_fill,3.8618871360969247,0.5845794661864047,-4.045786523530112,-6.92084952953177,settle,382.14292708616233
train,2026-05-09T14:05:00+08:00,25487949887_attempt1::btc-updown-5m-1778306700,buy_up,5.0,0.52,0.55955883690582,0.02955883690581996,4,0.01,2026-05-09T06:05:10+00:00,0.52,451.71,0.0,partial_fill,3.8214292708616235,0.5845794661864048,3.45398414866339,5.908493795028406,settle,385.5969112348257
train,2026-05-09T14:10:02+08:00,25487949887_attempt1::btc-updown-5m-1778307000,buy_down,4.0,0.52,0.5768037056265792,0.04680370562657921,4,0.01,2026-05-09T06:10:10+00:00,0.53,47.6,0.010000000000000009,partial_fill,3.8559691123482573,0.5845794661864047,3.3466901729815057,5.961897488945009,settle,388.9436014078072
train,2026-05-09T14:15:00+08:00,25487949887_attempt1::btc-updown-5m-1778307300,buy_down,4.0,0.5,0.5518132511586474,0.04181325115864743,4,0.01,2026-05-09T06:15:08+00:00,0.54,223.36,0.040000000000000036,price_moved,0.0,0.0,0.0,6.522645660000975,,388.9436014078072
train,2026-05-09T14:20:00+08:00,25487949887_attempt1::btc-updown-5m-1778307600,buy_up,4.0,0.61,0.6603130588288304,0.04031305882883041,4,0.01,2026-05-09T06:20:08+00:00,0.64,57.61,0.030000000000000027,price_moved,0.0,0.0,0.0,4.186844568816015,,388.9436014078072
train,2026-05-09T14:25:01+08:00,25545252940_attempt1::btc-updown-5m-1778307900,buy_down,26.0,0.4,0.43057884917079103,0.02057884917079101,4,0.01,2026-05-09T06:25:31+00:00,0.43,46.98,0.02999999999999997,price_moved,0.0,0.0,0.0,-5.943795157648832,,388.9436014078072
train,2026-05-09T14:30:00+08:00,25545252940_attempt1::btc-updown-5m-1778308200,buy_down,18.0,0.28,0.3240338500894348,0.034033850089434776,4,0.01,2026-05-09T06:30:22+00:00,0.23,589.21,-0.05000000000000002,partial_fill,3.889436014078072,0.5802168555984977,-4.05854192773364,-6.942825607844543,settle,384.88505948007355
