split,first_quote_cst,slug,side,entry_second,entry_price,market_p,q_model,raw_logit,calibrated_logit,edge,pnl_usd,exit_reason,dominant_group,market_prior_contrib,btc_contrib,interaction_contrib,liquidity_micro_contrib,market_path_contrib,timing_contrib,boundary_contrib,intercept_contrib
train,2026-05-10T04:05:00+08:00,btc-updown-5m-1778357100,buy_down,20.0,0.55,0.545,0.5831319272578706,0.3296385727742901,0.33564365165145904,0.023131927257870506,8.992890255449957,settle,market_prior,0.17926418087756993,0.16744671223870825,0.11970188346577193,0.033318726431780736,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T04:10:01+08:00,btc-updown-5m-1778357400,buy_up,146.0,0.2,0.195,0.2475010773747218,-1.1091987541055972,-1.1119846298663512,0.03750107737472178,-11.897593807960295,settle,market_prior,-0.6601323341729608,-0.13524215503018455,-0.17144455710735704,0.02771322244444617,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T04:15:02+08:00,btc-updown-5m-1778357700,buy_up,229.0,0.27,0.265,0.3238149826398522,-0.7357899846764068,-0.7362944214640887,0.04381498263985218,-11.627327479483172,settle,market_prior,-0.45127090848744356,0.053150360918966966,-0.14424026402639747,-0.023336242841991997,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T04:20:00+08:00,btc-updown-5m-1778358000,buy_up,145.0,0.42,0.415,0.4629397981201024,-0.15157813501842313,-0.14851317603541198,0.0329397981201024,-11.359978044920908,settle,liquidity_micro,-0.09583158198412475,0.03327186518626948,-0.039949344264378225,0.12102385628335116,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T04:25:00+08:00,btc-updown-5m-1778358300,buy_up,8.0,0.52,0.515,0.5611827391799208,0.24050304477250678,0.24596352672502533,0.031182739179920767,9.926212658491064,settle,btc,0.11599668535097349,0.23363643197689,0.07771490968609715,-0.016752052001913105,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T04:30:02+08:00,btc-updown-5m-1778358600,buy_down,9.0,0.3,0.295,0.37528319643476765,-0.5104895964250165,-0.5096175013032022,0.06528319643476767,25.487346166794897,settle,market_prior,-0.3730634325834561,0.03203121817083483,-0.004492240591018905,0.005127788818164444,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T04:35:00+08:00,btc-updown-5m-1778358900,buy_down,127.0,0.15,0.145,0.21313894299668235,-1.302142700116566,-1.3061074176027585,0.05313894299668235,-12.09208353791591,settle,market_prior,-0.8473687897337343,-0.1585270415494675,-0.14828315871438613,0.022129220120562742,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T04:45:00+08:00,btc-updown-5m-1778359500,buy_up,175.0,0.27,0.265,0.3029057786928654,-0.8324040612292533,-0.8334987870986083,0.02290577869286537,-9.123711273655562,settle,market_prior,-0.45127090848744356,-0.043500085262525356,-0.17952726105945932,0.011987123819715829,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T04:50:01+08:00,btc-updown-5m-1778359800,buy_up,4.0,0.54,0.535,0.5924834554713168,0.36800194744416426,0.37424141743711825,0.04248345547131672,-11.330173523656017,settle,btc,0.1581213192435915,0.2655379675719581,0.08322088797213968,0.031214702896015696,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T04:55:02+08:00,btc-updown-5m-1778360100,buy_up,96.0,0.68,0.66,0.7287714105106345,0.9784291129039401,0.9883981480263653,0.03877141051063449,5.019660700540596,settle,btc,0.4328196190122927,0.46589531217985747,0.24161689163810127,0.008190220313229454,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T05:00:02+08:00,btc-updown-5m-1778360400,buy_down,16.0,0.37,0.365,0.402492905187976,-0.3966562777433102,-0.3950886880564604,0.022492905187975983,-10.139670405185354,settle,market_prior,-0.20632449435712288,-0.055615046346439594,0.0515872535630963,-0.016211060363303293,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T05:05:00+08:00,btc-updown-5m-1778360700,buy_up,4.0,0.5,0.495,0.5892421942745535,0.3546754860411341,0.360833534517222,0.07924219427455349,10.740475165669494,settle,btc,0.07397322828062054,0.2811929513745166,0.12622290955752455,0.043379327068013215,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T05:10:01+08:00,btc-updown-5m-1778361000,buy_up,132.0,0.31,0.305,0.3767599035386482,-0.5042340233858738,-0.5033237081972083,0.05675990353864819,24.276160760892942,settle,market_prior,-0.3480535595599974,0.09025261498257589,-0.11564743179906309,0.039307283230151556,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T05:15:02+08:00,btc-updown-5m-1778361300,buy_up,4.0,0.47,0.465,0.5264251396445231,0.10118982517375967,0.10579913641290001,0.04642513964452311,-11.550469680677175,settle,btc,0.010832661965491977,0.1782780717993994,0.06828419197127755,0.013887829677131503,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T05:20:02+08:00,btc-updown-5m-1778361600,buy_down,5.0,0.56,0.555,0.6024336182011392,0.4091248425238472,0.41561556364746893,0.03243361820113911,8.595646402693223,settle,btc,0.20048393876117018,0.23839238740912602,0.11357670356759257,0.026764743025499204,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T05:25:02+08:00,btc-updown-5m-1778361900,buy_down,13.0,0.61,0.605,0.6428848762395989,0.5803704700030586,0.5879074612747984,0.0228848762395989,-11.465209395061642,settle,market_prior,0.30837964259372136,0.30562478469109133,0.09393962261584313,0.04251935034194359,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T05:30:01+08:00,btc-updown-5m-1778362200,buy_down,5.0,0.47,0.465,0.500413055334425,-0.0023246407025727354,0.0016522217135578558,0.020413055334425063,11.894906912463586,settle,btc,0.010832661965491977,0.1179461906740069,0.029984022045917005,0.009005414851552129,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T05:35:00+08:00,btc-updown-5m-1778362500,buy_up,155.0,0.34,0.335,0.3840720537210694,-0.4733985242526165,-0.4722998114813654,0.03407205372106937,-11.616483156823636,settle,market_prior,-0.2756096560174177,0.05568826337165821,-0.11292677463698653,0.029542573269670365,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T05:40:01+08:00,btc-updown-5m-1778362800,buy_up,4.0,0.53,0.525,0.5770883176128501,0.30497754384252956,0.3108319496848714,0.03708831761285004,-11.379143689630311,settle,btc,0.1370378815316424,0.25360472483080426,0.09133330923778166,-0.00690544151815808,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T05:45:00+08:00,btc-updown-5m-1778363100,buy_up,4.0,0.45,0.445,0.5276225046345415,0.10596414918568682,0.11060263041161544,0.06762250463454152,13.265552843511246,settle,btc,-0.031529957552086714,0.15515514875498682,0.12053570302491966,0.03189618519740785,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T05:50:01+08:00,btc-updown-5m-1778363400,buy_down,4.0,0.5,0.495,0.5610151857592437,0.23982680319876504,0.24528315347573698,0.05101518575924369,-11.411028555988372,settle,btc,0.07397322828062054,0.22577366178579283,0.10471610186226618,0.005456741509626197,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T05:55:00+08:00,btc-updown-5m-1778363700,buy_down,4.0,0.5,0.495,0.5436102975640503,0.16985672054875509,0.17488557022430615,0.033610297564050325,10.851709160218572,settle,btc,0.07397322828062054,0.19107453286643128,0.07782010008660022,-0.0029182104453562,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T06:00:01+08:00,btc-updown-5m-1778364000,buy_up,132.0,0.23,0.225,0.32309189937414856,-0.7390742150871628,-0.739598717743322,0.08309189937414856,-11.667850125986211,settle,market_prior,-0.5650343920509493,0.11395435731426784,-0.12753339008598868,0.009632139975048144,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T06:05:02+08:00,btc-updown-5m-1778364300,buy_up,9.0,0.33,0.325,0.4226525880136182,-0.31396645404414136,-0.31189364915639495,0.0826525880136182,-11.400314572592384,settle,market_prior,-0.2993636477025956,0.11406533970949384,0.04822636117867982,-0.006801576990178605,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T06:10:01+08:00,btc-updown-5m-1778364600,buy_up,12.0,0.38,0.375,0.517516697443807,0.06570298108917333,0.0700954761318176,0.127516697443807,17.579249775845902,settle,btc,-0.18379361355574203,0.2975986130701597,0.12821078472976263,-0.006219872915466204,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T06:15:01+08:00,btc-updown-5m-1778364900,buy_up,4.0,0.51,0.505,0.5573290503685693,0.22496356409492385,0.23032910350794789,0.03732905036856927,10.472282875146156,settle,btc,0.0949807529284627,0.19783670375308127,0.08098664767312551,0.021252389979795124,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T06:20:02+08:00,btc-updown-5m-1778365200,buy_up,125.0,0.16,0.155,0.2238903157494591,-1.2395552626845956,-1.2431375857797824,0.05389031574945911,-11.933493595068896,settle,market_prior,-0.8061658909200953,-0.1376212674319637,-0.11087066182166357,-0.014804512271332424,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T06:25:02+08:00,btc-updown-5m-1778365500,buy_up,5.0,0.47,0.465,0.5116512944775868,0.0423637186749113,0.04661361636250136,0.03165129447758686,-11.34861798908279,settle,btc,0.010832661965491977,0.14796763523637893,0.0432386472465001,0.010417704466081004,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T06:30:02+08:00,btc-updown-5m-1778365800,buy_down,5.0,0.5,0.495,0.6018064920808105,0.40652303925696176,0.4129978639800185,0.0918064920808105,-11.21867631310779,settle,btc,0.07397322828062054,0.38720827442495365,0.16620030898601698,-0.050765842195088555,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T06:35:01+08:00,btc-updown-5m-1778366100,buy_down,12.0,0.61,0.605,0.6567941022216045,0.6411317978312144,0.6490400263976077,0.036794102221604515,-11.064982971910538,settle,btc,0.30837964259372136,0.3270976892162024,0.1268904161033586,0.04885698015747278,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T06:40:01+08:00,btc-updown-5m-1778366400,buy_up,5.0,0.51,0.505,0.5674893721193318,0.26599886705602266,0.2716151224326551,0.0474893721193318,10.141991223437698,settle,btc,0.0949807529284627,0.23013601410621481,0.07117833077121812,0.039796699489667756,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T06:45:00+08:00,btc-updown-5m-1778366700,buy_up,138.0,0.21,0.205,0.2830149812695383,-0.9278770691200446,-0.9295551124123178,0.06301498126953829,-11.395251567476784,settle,market_prior,-0.6273036130232583,0.0014236280623817592,-0.12729324578215181,-0.004610908137475557,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T06:50:01+08:00,btc-updown-5m-1778367000,buy_up,18.0,0.44,0.435,0.4744139991602826,-0.10577826109338133,-0.10243347574878228,0.02441399916028259,-11.007954277631757,settle,btc,-0.052844462835857135,0.09021074036877433,-0.004393778395673041,0.03134217000891524,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T06:55:01+08:00,btc-updown-5m-1778367300,buy_up,13.0,0.45,0.445,0.48466133894992075,-0.06496802817208841,-0.0613739019884161,0.024661338949920737,12.783904234423012,settle,btc,-0.031529957552086714,0.15154843004505303,-3.758040635925744e-05,-0.0148559900191547,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T07:00:01+08:00,btc-updown-5m-1778367600,buy_up,12.0,0.53,0.525,0.6268001885631161,0.5113982601671448,0.5185138476035673,0.08680018856311612,-10.984509411992905,settle,btc,0.1370378815316424,0.3186806752463564,0.1803900129148787,0.045382620713808094,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T07:05:01+08:00,btc-updown-5m-1778367900,buy_down,5.0,0.21,0.205,0.35434346123192834,-0.6003242431737806,-0.6000010164262632,0.13434346123192833,39.636062057094826,settle,market_prior,-0.6273036130232583,0.15167360905097424,0.05477463038862448,-0.009375939350580334,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T07:10:01+08:00,btc-updown-5m-1778368200,buy_down,107.0,0.45,0.445,0.4819391640327664,-0.07580271773207808,-0.07227478893059655,0.021939164032766363,-11.282269896006573,settle,btc,-0.031529957552086714,0.09516204707023186,0.0011113942125122954,0.02954672877680522,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T07:15:00+08:00,btc-updown-5m-1778368500,buy_down,4.0,0.5,0.495,0.553149184395923,0.20814019234842093,0.21340294495218062,0.043149184395922975,10.73568969055061,settle,btc,0.07397322828062054,0.20935483007196726,0.0863554461409767,0.008549618094397212,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T07:20:01+08:00,btc-updown-5m-1778368800,buy_down,82.0,0.42,0.415,0.45049784791234987,-0.20141982841870315,-0.19865939035516889,0.020497847912349883,13.264322958042172,settle,market_prior,-0.09583158198412475,0.08355872723156406,-0.05092046244483644,0.031866419018234726,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T07:25:00+08:00,btc-updown-5m-1778369100,buy_down,4.0,0.52,0.515,0.5970870287664586,0.3869868301237861,0.39334229324488945,0.06708702876645857,10.118363839910135,settle,btc,0.11599668535097349,0.27476634195856764,0.1393375665205498,0.026979166533235854,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T07:30:01+08:00,btc-updown-5m-1778369400,buy_down,4.0,0.47,0.465,0.5583093769671201,0.22891388370711124,0.2343035586355735,0.07830937696712016,-11.53630893284023,settle,btc,0.010832661965491977,0.277801316261546,0.12377181299085786,-0.013398977271243851,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T07:35:02+08:00,btc-updown-5m-1778369700,buy_up,146.0,0.38,0.375,0.4167582700229757,-0.3380212021576825,-0.3360953660728315,0.026758270022975712,-11.47483254971128,settle,market_prior,-0.18379361355574203,0.12888402613916555,-0.12652324405286672,0.013504559551301403,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T07:40:02+08:00,btc-updown-5m-1778370000,buy_up,5.0,0.44,0.435,0.5024531967590695,0.0057864465430208685,0.00981286577749928,0.052453196759069516,13.832322185725682,settle,interactions,-0.052844462835857135,0.07302687082143411,0.13095591912279456,0.024741049674190056,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T07:45:01+08:00,btc-updown-5m-1778370300,buy_up,191.0,0.51,0.505,0.5416538467024087,0.16202146817401936,0.16700244631682923,0.02165384670240867,10.54511150158852,settle,btc,0.0949807529284627,0.17274915903880245,0.0376180441969229,0.026766442249372066,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T07:50:01+08:00,btc-updown-5m-1778370600,buy_down,94.0,0.35,0.345,0.38632253768875413,-0.46395329490382153,-0.46279687402255765,0.02632253768875415,20.680470099115315,settle,market_prior,-0.25220506532001336,0.06853882289057917,-0.10311526041478897,-0.007078861820057607,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T07:55:01+08:00,btc-updown-5m-1778370900,buy_down,116.0,0.27,0.265,0.32813732322998274,-0.7162368089214378,-0.7166217804451332,0.048137323229982716,30.71049809718624,settle,market_prior,-0.45127090848744356,0.03762020726408192,-0.13711748329419904,0.00462430583566373,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T08:00:02+08:00,btc-updown-5m-1778371200,buy_up,13.0,0.55,0.545,0.6050035364663063,0.41980153842875323,0.42635749163082437,0.04500353646630629,-12.038515254097009,settle,btc,0.17926418087756993,0.23118280477514508,0.14083255097365613,0.038614932041922866,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T08:05:01+08:00,btc-updown-5m-1778371500,buy_up,144.0,0.26,0.255,0.29067799015445733,-0.8906429549765794,-0.8920935066669158,0.020677990154457322,22.954568970723088,settle,market_prior,-0.47856927676422595,-0.1374479254602614,-0.15834357373205316,0.053810751219501914,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T08:10:00+08:00,btc-updown-5m-1778371800,buy_up,4.0,0.53,0.525,0.6245693071022109,0.5019306794640879,0.508988422229027,0.0845693071022109,10.356685019072003,settle,btc,0.1370378815316424,0.33148902245532363,0.16221965592612222,0.0412770497905404,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T08:15:00+08:00,btc-updown-5m-1778372100,buy_up,4.0,0.49,0.485,0.5341784063213527,0.13212882159412004,0.1369271627597108,0.034178406321352724,12.281907300789474,settle,btc,0.052957295858109765,0.15895503858122742,0.08017807918582624,0.010131338208497343,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T08:20:00+08:00,btc-updown-5m-1778372400,buy_up,4.0,0.49,0.485,0.5642440730850632,0.2528685931171534,0.25840462563577143,0.0642440730850632,-12.407232885491407,settle,btc,0.052957295858109765,0.25981001105613943,0.10804585984211451,0.002148356600330377,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T08:25:02+08:00,btc-updown-5m-1778372700,buy_down,5.0,0.54,0.535,0.6115434445908328,0.4470820309373773,0.45380466147514387,0.061543444590832726,10.02917991577222,settle,btc,0.1581213192435915,0.32112130019035456,0.13042235654286,0.0075099852001119845,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T08:30:02+08:00,btc-updown-5m-1778373000,buy_up,22.0,0.5,0.495,0.5306562891525113,0.11806673777141939,0.12277916294171964,0.020656289152511283,11.8926015441227,settle,interactions,0.07397322828062054,0.027045025229107966,0.1496503984741986,0.03749101602703305,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T08:35:01+08:00,btc-updown-5m-1778373300,buy_down,39.0,0.22,0.215,0.2523441577739924,-1.0835199226876862,-1.0861489068819423,0.02234415777399238,30.715925007383813,settle,market_prior,-0.5956429435082472,-0.16776154817424377,-0.17310383739574972,0.02308133663009524,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T08:40:01+08:00,btc-updown-5m-1778373600,buy_down,4.0,0.57,0.565,0.6050920255737064,0.4201695913099871,0.42672779322782534,0.025092025573706496,-12.781768278750318,settle,btc,0.2217984440449403,0.24586927498102412,0.12540259374043072,-0.002807791216867312,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T08:45:01+08:00,btc-updown-5m-1778373900,buy_down,5.0,0.69,0.685,0.7294780172708053,0.9819851101142733,0.9919758715358322,0.029478017270805353,5.405902296005196,settle,market_prior,0.49245378261829786,0.3924571654685889,0.2465957492550545,0.020571343011872613,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T08:50:02+08:00,btc-updown-5m-1778374200,buy_down,13.0,0.78,0.775,0.8195559847947179,1.5001853054039107,1.5133421470522266,0.02955598479471789,3.362055389477076,settle,market_prior,0.7339883732600329,0.6685315469023387,0.26527762600094684,0.0024806894801329095,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T08:55:01+08:00,btc-updown-5m-1778374500,buy_down,179.0,0.25,0.245,0.3140073294623939,-0.7806719604392319,-0.7814506154485436,0.0540073294623939,-13.022105051973442,settle,market_prior,-0.5065812812578528,0.004993136889379112,-0.12541044349690755,0.016419557665690164,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T09:00:01+08:00,btc-updown-5m-1778374800,buy_down,25.0,0.79,0.785,0.8526998071029223,1.741304901345652,1.7559349265086288,0.05269980710292222,3.136970584087856,settle,btc,0.7645969247173304,0.8285354004119072,0.345173570886734,-0.02690806443077882,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T09:05:00+08:00,btc-updown-5m-1778375100,buy_down,9.0,0.48,0.475,0.5287718442259581,0.11054817006557428,0.1152146585713125,0.03877184422595815,-12.68120358617516,settle,btc,0.03191609967744088,0.16642438400969659,0.07611121928999355,0.0061893973279840125,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T09:10:01+08:00,btc-updown-5m-1778375400,buy_up,44.0,0.22,0.215,0.2633160248374776,-1.0265233265788738,-1.0288040750959286,0.03331602483747762,-12.854481998813714,settle,market_prior,-0.5956429435082472,-0.1335417530331044,-0.1726366441302299,0.0453909443322485,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T09:15:01+08:00,btc-updown-5m-1778375700,buy_down,21.0,0.49,0.485,0.5207131253490567,0.07842969336190732,0.0828999455965492,0.02071312534905668,12.415353731773493,settle,btc,0.052957295858109765,0.12418070470540657,0.04584715331994882,0.02553746971798288,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T09:20:01+08:00,btc-updown-5m-1778376000,buy_up,4.0,0.47,0.465,0.5198088050577384,0.07482846441321726,0.07927671399353728,0.039808805057738435,-12.552715092210136,settle,btc,0.010832661965491977,0.19847771518735954,0.02561874164262979,0.009992275857276673,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T09:25:01+08:00,btc-updown-5m-1778376300,buy_down,4.0,0.23,0.225,0.27780732475099246,-0.9535293966239423,-0.955364169550088,0.037807324750992445,-12.694615349774251,settle,market_prior,-0.5650343920509493,-0.1679824347131435,-0.08103100047943808,0.030611360859129334,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T09:30:01+08:00,btc-updown-5m-1778376600,buy_up,8.0,0.56,0.555,0.6787637290294207,0.7395864359144732,0.7480961989567337,0.10876372902942068,9.244022433420433,settle,btc,0.20048393876117018,0.49773611204533175,0.22034810909607971,-0.008888793748567755,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T09:35:02+08:00,btc-updown-5m-1778376900,buy_down,9.0,0.32,0.315,0.3849176072194963,-0.46984733635761566,-0.46872692667100624,0.054917607219496296,25.399631145712434,settle,market_prior,-0.3234998014092145,0.08243538489567453,-0.09944259431392646,0.04075260470939147,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T09:40:02+08:00,btc-updown-5m-1778377200,buy_up,5.0,0.52,0.515,0.6308501686435415,0.5286448152435713,0.5358657750389846,0.10085016864354147,11.194282327190008,settle,btc,0.11599668535097349,0.3812855920387015,0.16935755748241682,0.0320979106110203,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T09:45:01+08:00,btc-updown-5m-1778377500,buy_up,5.0,0.4,0.395,0.44142966731014316,-0.23789939514014247,-0.235361838572847,0.031429667310143135,18.433231717421236,settle,market_prior,-0.13942566138463808,0.1083636214360493,-0.051793594795314264,0.015049169843301303,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T09:50:02+08:00,btc-updown-5m-1778377800,buy_up,5.0,0.52,0.515,0.5878116662807115,0.34880406011559195,0.3549262355725365,0.057811666280711445,11.462069473362455,settle,btc,0.11599668535097349,0.271914249842478,0.12584238122476318,0.005143673936918029,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T09:55:01+08:00,btc-updown-5m-1778378100,buy_down,4.0,0.6,0.595,0.6511586279270295,0.6163789882479994,0.6241359830215643,0.04115862792702952,8.317438519654537,settle,btc,0.28649664736570424,0.314261585767339,0.14826394839736054,0.037449736957136416,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T10:00:00+08:00,btc-updown-5m-1778378400,buy_down,4.0,0.56,0.555,0.6836311867496787,0.7618640341038608,0.7705099079846895,0.11363118674967866,9.88941154976342,settle,btc,0.20048393876117018,0.5212518667563756,0.18960811709402053,0.020613041731835296,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T10:05:01+08:00,btc-updown-5m-1778378700,buy_up,4.0,0.49,0.485,0.5224393856833225,0.0853056135308571,0.08981787600610783,0.022439385683322495,-13.242987511939958,settle,btc,0.052957295858109765,0.14849529209153867,0.04473150620428071,0.00921444961646867,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T10:10:00+08:00,btc-updown-5m-1778379000,buy_down,4.0,0.49,0.485,0.5524430580286515,0.20530118450082874,0.2105465914403228,0.052443058028651464,13.107854986307919,settle,btc,0.052957295858109765,0.2248058323484616,0.07977069335972362,0.017860293174074494,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T10:15:00+08:00,btc-updown-5m-1778379300,buy_up,13.0,0.54,0.535,0.5714641936469523,0.2821128235281391,0.2878275313550503,0.021464193646952297,10.813980363704031,settle,btc,0.1581213192435915,0.17337001900538312,0.08466984856020804,0.03604456695849714,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T10:20:02+08:00,btc-updown-5m-1778379600,buy_down,147.0,0.27,0.265,0.31037947580335534,-0.7974645631900259,-0.7983458170173394,0.030379475803355323,-13.569542767492322,settle,market_prior,-0.45127090848744356,-0.0364887855256816,-0.13518935069188961,-0.004422588245470219,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T10:25:00+08:00,btc-updown-5m-1778379900,buy_up,4.0,0.33,0.325,0.41263081496067433,-0.35492284583692574,-0.3531002747842746,0.07263081496067432,25.898441624813916,settle,market_prior,-0.2993636477025956,0.19058778297381268,-0.06552203633356239,-0.010532014535039725,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T10:30:01+08:00,btc-updown-5m-1778380200,buy_up,70.0,0.16,0.155,0.20497264455423847,-1.3512353325715363,-1.3554999943925785,0.034972644554238465,-14.033718055446041,settle,market_prior,-0.8061658909200953,-0.2224406342631658,-0.1579919311046145,0.005456053955880007,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T10:40:02+08:00,btc-updown-5m-1778380800,buy_up,19.0,0.31,0.305,0.34792961981419374,-0.6283045574306779,-0.6281522837636735,0.027929619814193736,28.665000879704618,settle,market_prior,-0.3480535595599974,-0.011434387814671342,-0.12157517958134301,0.022851499764874657,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T10:45:02+08:00,btc-updown-5m-1778381100,buy_up,14.0,0.27,0.265,0.3160319537559267,-0.7713461957583525,-0.7720678725584239,0.03603195375592667,35.61204815172715,settle,market_prior,-0.45127090848744356,-0.021046064826690417,-0.1327448796728449,0.003808587468167206,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T10:50:01+08:00,btc-updown-5m-1778381400,buy_down,9.0,0.37,0.365,0.4227501602909466,-0.3135690366270204,-0.31149380361316065,0.04275016029094659,22.974583496803437,settle,market_prior,-0.20632449435712288,0.15791940206382105,-0.0837017437156915,-0.01136927037848635,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T11:00:02+08:00,btc-updown-5m-1778382000,buy_up,60.0,0.24,0.235,0.2702457404648117,-0.9913105449857186,-0.9933761517630663,0.020245740464811708,29.01247985230559,settle,market_prior,-0.5353767959212048,-0.26532500138158727,-0.08115288717806786,0.060637069734682095,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-10T11:05:02+08:00,btc-updown-5m-1778382300,buy_down,4.0,0.53,0.525,0.6117361141613163,0.4478882207590348,0.45461577692530664,0.07173611416131633,12.351007960522226,settle,btc,0.1370378815316424,0.3483373305319628,0.14584199859846472,-0.013236059663494424,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
