strategy,entry_name,family,exit_policy,first_quote_ts,first_quote_cst,run_name,slug,market_id,session_et,component,side,entry_minute,entry_ts,exit_ts,exit_reason,fraction,target_cost,entry_price,exit_price,pnl_usd,event_ret,bankroll_after,skipped_exit_liquidity_quotes
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-09T13:25:01+00:00,2026-05-09T21:25:01+08:00,25545252940_attempt1,btc-updown-5m-1778333100,25545252940_attempt1::btc-updown-5m-1778333100,london,london_breakout,buy_up,4,2026-05-09T13:29:00+00:00,2026-05-09T13:29:10+00:00,take_profit,0.12,13.384468996483116,0.58,0.62,0.6923001205077483,0.006206896551724145,112.22954175786707,1
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-10T09:45:01+00:00,2026-05-10T17:45:01+08:00,25596809734_attempt1,btc-updown-5m-1778406300,25596809734_attempt1::btc-updown-5m-1778406300,london,london_breakout,buy_up,4,2026-05-10T09:49:01+00:00,2026-05-10T09:49:08+00:00,stop,0.12,13.467545010944047,0.71,0.57,-2.845255988227616,-0.02535211267605634,109.38428576963945,1
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-11T06:55:01+00:00,2026-05-11T14:55:01+08:00,25624592440_attempt1,btc-updown-5m-1778482500,25624592440_attempt1::btc-updown-5m-1778482500,london,london_breakout,buy_up,4,2026-05-11T06:59:01+00:00,2026-05-11T06:59:13+00:00,take_profit,0.12,13.126114292356734,0.54,0.61,1.4584571435951914,0.013333333333333322,110.84274291323464,3
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-12T06:35:01+00:00,2026-05-12T14:35:01+08:00,25624592440_attempt1,btc-updown-5m-1778567700,25624592440_attempt1::btc-updown-5m-1778567700,london,london_breakout,buy_up,4,2026-05-12T06:36:55+00:00,,settle,0.12,13.301129149588157,0.9,,1.3301129149588153,0.011999999999999997,112.17285582819346,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-12T06:45:00+00:00,2026-05-12T14:45:00+08:00,25665168591_attempt1,btc-updown-5m-1778568300,25665168591_attempt1::btc-updown-5m-1778568300,london,london_breakout,buy_up,4,2026-05-12T06:48:59+00:00,2026-05-12T06:49:03+00:00,stop,0.12,6.7512,0.87,0.78,-0.7759999999999997,-0.006917894657050893,111.39685582819347,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-12T08:05:02+00:00,2026-05-12T16:05:02+08:00,25665168591_attempt1,btc-updown-5m-1778573100,25665168591_attempt1::btc-updown-5m-1778573100,london,london_breakout,buy_up,4,2026-05-12T08:09:02+00:00,2026-05-12T08:09:06+00:00,take_profit,0.12,13.367622699383215,0.83,0.9,0.9663341710397515,0.008674698795180732,112.36318999923321,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-13T06:05:02+00:00,2026-05-13T14:05:02+08:00,25665168591_attempt1,btc-updown-5m-1778652300,25665168591_attempt1::btc-updown-5m-1778652300,london,london_breakout,buy_up,4,2026-05-13T06:09:02+00:00,2026-05-13T06:09:13+00:00,stop,0.12,13.483582799907985,0.72,0.7,-0.5618159499961665,-0.005000000000000004,111.80137404923704,2
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-13T08:15:02+00:00,2026-05-13T16:15:02+08:00,25726497649_attempt1,btc-updown-5m-1778660100,25726497649_attempt1::btc-updown-5m-1778660100,london,london_breakout,buy_up,4,2026-05-13T08:19:00+00:00,2026-05-13T08:19:05+00:00,stop,0.12,13.416164885908444,0.81,0.78,-0.6625266610325162,-0.00592592592592593,111.13884738820452,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-13T09:45:00+00:00,2026-05-13T17:45:00+08:00,25726497649_attempt1,btc-updown-5m-1778665500,25726497649_attempt1::btc-updown-5m-1778665500,london,london_breakout,buy_up,4,2026-05-13T09:49:00+00:00,2026-05-13T09:49:07+00:00,stop,0.12,13.336661686584543,0.62,0.57,-1.2906446793468924,-0.011612903225806463,109.84820270885763,1
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-14T11:45:01+00:00,2026-05-14T19:45:01+08:00,25791429807_attempt1,btc-updown-5m-1778759100,25791429807_attempt1::btc-updown-5m-1778759100,london,london_breakout,buy_up,4,2026-05-14T11:48:59+00:00,2026-05-14T11:49:02+00:00,stop,0.12,13.181784325062916,0.89,0.83,-1.0367695536566346,-0.009438202247191019,108.81143315520099,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-15T12:25:02+00:00,2026-05-15T20:25:02+08:00,25852951350_attempt1,btc-updown-5m-1778847900,25852951350_attempt1::btc-updown-5m-1778847900,london,london_breakout,buy_up,4,2026-05-15T12:29:01+00:00,2026-05-15T12:29:44+00:00,take_profit,0.12,13.057371978624118,0.51,0.94,10.753129864749273,0.0988235294117647,119.56456301995026,2
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-16T10:10:01+00:00,2026-05-16T18:10:01+08:00,25911485679_attempt1,btc-updown-5m-1778926200,25911485679_attempt1::btc-updown-5m-1778926200,london,london_breakout,buy_up,4,2026-05-16T10:14:00+00:00,2026-05-16T10:14:04+00:00,take_profit,0.12,14.34774756239403,0.83,0.87,0.5185932853877366,0.004337349397590366,120.083156305338,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-16T12:20:01+00:00,2026-05-16T20:20:01+08:00,25911485679_attempt1,btc-updown-5m-1778934000,25911485679_attempt1::btc-updown-5m-1778934000,london,london_breakout,buy_up,4,2026-05-16T12:24:01+00:00,2026-05-16T12:24:05+00:00,stop,0.12,14.409978756640559,0.6,0.49,-2.881995751328111,-0.023999999999999994,117.20116055400989,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-16T12:45:00+00:00,2026-05-16T20:45:00+08:00,25911485679_attempt1,btc-updown-5m-1778935500,25911485679_attempt1::btc-updown-5m-1778935500,london,london_breakout,buy_up,4,2026-05-16T12:48:59+00:00,2026-05-16T12:49:06+00:00,take_profit,0.12,14.064139266481186,0.68,0.77,1.6546046195860211,0.014117647058823523,118.85576517359591,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-16T13:25:02+00:00,2026-05-16T21:25:02+08:00,25911485679_attempt1,btc-updown-5m-1778937900,25911485679_attempt1::btc-updown-5m-1778937900,london,london_breakout,buy_up,4,2026-05-16T13:29:01+00:00,2026-05-16T13:29:24+00:00,take_profit,0.12,11.832,0.8,0.85,0.591599999999999,0.004977461540346251,119.44736517359591,1
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-17T09:00:01+00:00,2026-05-17T17:00:01+08:00,25957739510_attempt1,btc-updown-5m-1779008400,25957739510_attempt1::btc-updown-5m-1779008400,london,london_breakout,buy_up,4,2026-05-17T09:04:00+00:00,2026-05-17T09:04:04+00:00,stop,0.12,14.333683820831508,0.5,0.38,-3.7267577934161924,-0.0312,115.72060738017971,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-17T09:05:00+00:00,2026-05-17T17:05:00+08:00,25957739510_attempt1,btc-updown-5m-1779008700,25957739510_attempt1::btc-updown-5m-1779008700,london,london_breakout,buy_up,4,2026-05-17T09:08:59+00:00,2026-05-17T09:09:11+00:00,take_profit,0.12,13.886472885621565,0.56,0.63,1.4878363806023092,0.012857142857142845,117.20844376078202,3
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-17T10:00:00+00:00,2026-05-17T18:00:00+08:00,25957739510_attempt1,btc-updown-5m-1779012000,25957739510_attempt1::btc-updown-5m-1779012000,london,london_breakout,buy_up,4,2026-05-17T10:04:00+00:00,2026-05-17T10:04:04+00:00,take_profit,0.12,14.065013251293841,0.65,0.7,0.8655392770026965,0.007384615384615372,118.07398303778471,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-17T10:35:00+00:00,2026-05-17T18:35:00+08:00,25957739510_attempt1,btc-updown-5m-1779014100,25957739510_attempt1::btc-updown-5m-1779014100,london,london_breakout,buy_up,4,2026-05-17T10:38:59+00:00,2026-05-17T10:39:03+00:00,take_profit,0.12,14.168877964534165,0.83,0.87,0.5121281192000307,0.004337349397590366,118.58611115698474,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-17T12:10:01+00:00,2026-05-17T20:10:01+08:00,25957739510_attempt1,btc-updown-5m-1779019800,25957739510_attempt1::btc-updown-5m-1779019800,london,london_breakout,buy_up,4,2026-05-17T12:14:00+00:00,2026-05-17T12:14:19+00:00,take_profit,0.12,14.230333338838168,0.44,0.5,1.6170833339588826,0.013636363636363634,120.20319449094363,4
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-17T12:15:02+00:00,2026-05-17T20:15:02+08:00,25957739510_attempt1,btc-updown-5m-1779020100,25957739510_attempt1::btc-updown-5m-1779020100,london,london_breakout,buy_up,4,2026-05-17T12:19:01+00:00,2026-05-17T12:19:05+00:00,stop,0.12,14.424383338913236,0.76,0.74,-0.5693835528518386,-0.004736842105263161,119.6338109380918,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-18T06:30:02+00:00,2026-05-18T14:30:02+08:00,25986690554_attempt1,btc-updown-5m-1779085800,25986690554_attempt1::btc-updown-5m-1779085800,london,london_breakout,buy_up,4,2026-05-18T06:34:01+00:00,2026-05-18T06:34:06+00:00,stop,0.12,14.356057312571016,0.66,0.63,-0.8700640795497592,-0.007272727272727278,118.76374685854204,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-18T10:35:02+00:00,2026-05-18T18:35:02+08:00,25986690554_attempt1,btc-updown-5m-1779100500,25986690554_attempt1::btc-updown-5m-1779100500,london,london_breakout,buy_up,4,2026-05-18T10:39:02+00:00,2026-05-18T10:39:17+00:00,take_profit,0.12,14.251649623025044,0.9,0.95,0.6334066499122231,0.005333333333333324,119.39715350845425,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-19T09:55:01+00:00,2026-05-19T17:55:01+08:00,26029755017_attempt1,btc-updown-5m-1779184500,26029755017_attempt1::btc-updown-5m-1779184500,london,london_breakout,buy_up,4,2026-05-19T09:59:00+00:00,2026-05-19T09:59:04+00:00,stop,0.12,14.32765842101451,0.62,0.6,-0.6932737945652188,-0.005806451612903231,118.70387971388904,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-19T11:05:00+00:00,2026-05-19T19:05:00+08:00,26029755017_attempt1,btc-updown-5m-1779188700,26029755017_attempt1::btc-updown-5m-1779188700,london,london_breakout,buy_up,4,2026-05-19T11:08:59+00:00,2026-05-19T11:09:03+00:00,take_profit,0.12,14.244465565666683,0.81,0.86,0.7034303983045264,0.005925925925925915,119.40731011219357,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-19T13:20:02+00:00,2026-05-19T21:20:02+08:00,26029755017_attempt1,btc-updown-5m-1779196800,26029755017_attempt1::btc-updown-5m-1779196800,london,london_breakout,buy_up,4,2026-05-19T13:24:01+00:00,2026-05-19T13:24:05+00:00,take_profit,0.12,3.15,0.63,0.75,0.55,0.004606083157582455,119.95731011219357,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-20T06:00:02+00:00,2026-05-20T14:00:02+08:00,26091905404_attempt1,btc-updown-5m-1779256800,26091905404_attempt1::btc-updown-5m-1779256800,london,london_breakout,buy_up,4,2026-05-20T06:04:02+00:00,2026-05-20T06:04:16+00:00,stop,0.12,14.394877213463227,0.64,0.52,-2.923959433984718,-0.024374999999999997,117.03335067820885,4
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-20T12:15:00+00:00,2026-05-20T20:15:00+08:00,26091905404_attempt1,btc-updown-5m-1779279300,26091905404_attempt1::btc-updown-5m-1779279300,london,london_breakout,buy_up,4,2026-05-20T12:18:59+00:00,2026-05-20T12:19:36+00:00,take_profit,0.12,14.044002081385061,0.51,0.7,4.956706616959432,0.04235294117647057,121.99005729516828,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-21T10:30:00+00:00,2026-05-21T18:30:00+08:00,26156603287_attempt1,btc-updown-5m-1779359400,26156603287_attempt1::btc-updown-5m-1779359400,london,london_breakout,buy_up,4,2026-05-21T10:34:00+00:00,2026-05-21T10:34:06+00:00,stop,0.12,12.254399999999999,0.72,0.61,-2.0423999999999998,-0.016742348067418228,119.94765729516828,1
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-22T07:25:01+00:00,2026-05-22T15:25:01+08:00,26221008452_attempt1,btc-updown-5m-1779434700,26221008452_attempt1::btc-updown-5m-1779434700,london,london_breakout,buy_up,4,2026-05-22T07:29:00+00:00,2026-05-22T07:29:10+00:00,stop,0.12,14.393718875420193,0.75,0.7,-1.1514975100336162,-0.009600000000000006,118.79615978513466,1
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-23T12:25:02+00:00,2026-05-23T20:25:02+08:00,26328797356_attempt1,btc-updown-5m-1779539100,26328797356_attempt1::btc-updown-5m-1779539100,london,london_breakout,buy_up,4,2026-05-23T12:29:02+00:00,2026-05-23T12:29:10+00:00,take_profit,0.12,14.255539174216159,0.87,0.91,0.4915703163522818,0.004137931034482762,119.28773010148694,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-24T10:50:00+00:00,2026-05-24T18:50:00+08:00,26357456273_attempt1,btc-updown-5m-1779619800,26357456273_attempt1::btc-updown-5m-1779619800,london,london_breakout,buy_up,4,2026-05-24T10:53:59+00:00,2026-05-24T10:54:03+00:00,stop,0.12,5.7456000000000005,0.54,0.5,-0.5320000000000005,-0.004459804873035882,118.75573010148695,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-24T11:45:01+00:00,2026-05-24T19:45:01+08:00,26357456273_attempt1,btc-updown-5m-1779623100,26357456273_attempt1::btc-updown-5m-1779623100,london,london_breakout,buy_up,4,2026-05-24T11:49:00+00:00,2026-05-24T11:49:05+00:00,take_profit,0.12,5.425,0.35,0.45,1.3950000000000007,0.011746801596923817,120.15073010148694,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-05-24T12:55:02+00:00,2026-05-24T20:55:02+08:00,26357456273_attempt1,btc-updown-5m-1779627300,26357456273_attempt1::btc-updown-5m-1779627300,london,london_breakout,buy_up,4,2026-05-24T12:59:00+00:00,2026-05-24T12:59:05+00:00,stop,0.12,14.418087612178432,0.55,0.47,-2.3593234274473813,-0.019636363636363646,117.79140667403956,1
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-06-01T07:50:00+00:00,2026-06-01T15:50:00+08:00,26709070227_attempt1,btc-updown-5m-1780300200,26709070227_attempt1::btc-updown-5m-1780300200,london,london_breakout,buy_up,4,2026-06-01T07:54:00+00:00,2026-06-01T07:54:04+00:00,take_profit,0.12,14.134968800884748,0.83,0.94,1.7030082892632226,0.014457831325301205,119.49441496330279,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-06-01T12:25:01+00:00,2026-06-01T20:25:01+08:00,26709294970_attempt1,btc-updown-5m-1780316700,26709294970_attempt1::btc-updown-5m-1780316700,london,london_breakout,buy_up,4,2026-06-01T12:29:00+00:00,2026-06-01T12:29:04+00:00,take_profit,0.12,14.339329795596335,0.76,0.86,1.6980785284258813,0.01421052631578947,121.19249349172867,0
session_breakout_london_fixed_12pct__tp04_sl02_buf3s,session_breakout_london_fixed_12pct,session_single,tp04_sl02_buf3s,2026-06-02T08:30:01+00:00,2026-06-02T16:30:01+08:00,26709294970_attempt1,btc-updown-5m-1780389000,26709294970_attempt1::btc-updown-5m-1780389000,london,london_breakout,buy_up,4,2026-06-02T08:34:00+00:00,2026-06-02T08:34:04+00:00,take_profit,0.12,0.6971999999999999,0.84,0.89,0.033200000000000035,0.0002739443594521464,121.22569349172866,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-12T00:15:00+00:00,2026-05-12T08:15:00+08:00,25624592440_attempt1,btc-updown-5m-1778544900,25624592440_attempt1::btc-updown-5m-1778544900,asia,asia_breakout,buy_up,4,2026-05-12T00:19:00+00:00,2026-05-12T00:19:05+00:00,stop,0.08,5.866327136096002,0.66,0.15,-4.621954713287759,-0.06303030303030303,68.70713448791226,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-12T02:40:01+00:00,2026-05-12T10:40:01+08:00,25624592440_attempt1,btc-updown-5m-1778553600,25624592440_attempt1::btc-updown-5m-1778553600,asia,asia_breakout,buy_up,4,2026-05-12T02:44:00+00:00,2026-05-12T02:44:05+00:00,stop,0.05,3.435356724395613,0.51,0.43,-0.606239421952167,-0.008823529411764706,68.10089506596009,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-12T05:15:02+00:00,2026-05-12T13:15:02+08:00,25624592440_attempt1,btc-updown-5m-1778562900,25624592440_attempt1::btc-updown-5m-1778562900,asia,asia_breakout,buy_up,4,2026-05-12T05:19:01+00:00,2026-05-12T05:19:20+00:00,take_profit,0.05,3.4050447532980046,0.55,0.67,0.6810089506596009,0.01,68.78190401661969,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-12T07:00:08+00:00,2026-05-12T15:00:08+08:00,25665168591_attempt1,btc-updown-5m-1778569200,25665168591_attempt1::btc-updown-5m-1778569200,london,london_milddrop,buy_down,2,2026-05-12T07:02:08+00:00,2026-05-12T07:02:37+00:00,take_profit,0.04,2.7512761606647875,0.64,0.78,0.558852970135035,0.008125,69.34075698675473,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-12T08:10:00+00:00,2026-05-12T16:10:00+08:00,25665168591_attempt1,btc-updown-5m-1778573400,25665168591_attempt1::btc-updown-5m-1778573400,london,london_milddrop,buy_down,2,2026-05-12T08:12:00+00:00,2026-05-12T08:12:10+00:00,take_profit,0.06,4.160445419205283,0.76,0.88,0.6021697317270804,0.008684210526315789,69.9429267184818,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-12T08:55:02+00:00,2026-05-12T16:55:02+08:00,25665168591_attempt1,btc-updown-5m-1778576100,25665168591_attempt1::btc-updown-5m-1778576100,london,london_milddrop,buy_down,2,2026-05-12T08:57:02+00:00,2026-05-12T08:57:22+00:00,stop,0.06,4.196575603108908,0.72,0.58,-0.8742865839810227,-0.012500000000000002,69.06864013450078,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-12T09:00:01+00:00,2026-05-12T17:00:01+08:00,25665168591_attempt1,btc-updown-5m-1778576400,25665168591_attempt1::btc-updown-5m-1778576400,london,london_milddrop,buy_down,2,2026-05-12T09:02:00+00:00,2026-05-12T09:02:11+00:00,stop,0.06,4.144118408070047,0.66,0.6,-0.43952770994682344,-0.006363636363636367,68.62911242455395,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-12T09:40:00+00:00,2026-05-12T17:40:00+08:00,25665168591_attempt1,btc-updown-5m-1778578800,25665168591_attempt1::btc-updown-5m-1778578800,london,london_milddrop,buy_down,2,2026-05-12T09:41:59+00:00,2026-05-12T09:42:06+00:00,stop,0.06,4.117746745473237,0.64,0.58,-0.45037855028613566,-0.006562500000000005,68.17873387426782,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-12T10:00:01+00:00,2026-05-12T18:00:01+08:00,25665168591_attempt1,btc-updown-5m-1778580000,25665168591_attempt1::btc-updown-5m-1778580000,london,london_milddrop,buy_down,2,2026-05-12T10:02:01+00:00,2026-05-12T10:02:07+00:00,stop,0.06,4.090724032456069,0.66,0.43,-1.487536011802207,-0.021818181818181816,66.69119786246561,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-12T17:35:01+00:00,2026-05-13T01:35:01+08:00,25665168591_attempt1,btc-updown-5m-1778607300,25665168591_attempt1::btc-updown-5m-1778607300,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-12T17:37:01+00:00,2026-05-12T17:38:30+00:00,take_profit,0.08,5.335295828997249,0.7,0.82,0.8384036302709963,0.012571428571428572,67.52960149273662,6
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-12T17:45:01+00:00,2026-05-13T01:45:01+08:00,25665168591_attempt1,btc-updown-5m-1778607900,25665168591_attempt1::btc-updown-5m-1778607900,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-12T17:47:00+00:00,2026-05-12T17:47:28+00:00,stop,0.08,5.40236811941893,0.66,0.5,-1.391519061062452,-0.020606060606060614,66.13808243167416,2
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-12T18:45:00+00:00,2026-05-13T02:45:00+08:00,25665168591_attempt1,btc-updown-5m-1778611500,25665168591_attempt1::btc-updown-5m-1778611500,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-12T18:46:59+00:00,2026-05-12T18:47:10+00:00,take_profit,0.08,5.291046594533933,0.7,0.82,0.8314501791410467,0.012571428571428572,66.96953261081521,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-13T01:05:01+00:00,2026-05-13T09:05:01+08:00,25665168591_attempt1,btc-updown-5m-1778634300,25665168591_attempt1::btc-updown-5m-1778634300,asia,asia_breakout,buy_up,4,2026-05-13T01:09:01+00:00,,settle,0.08,5.357562608865217,0.9,,0.5357562608865216,0.008,67.50528887170172,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-13T04:30:00+00:00,2026-05-13T12:30:00+08:00,25665168591_attempt1,btc-updown-5m-1778646600,25665168591_attempt1::btc-updown-5m-1778646600,asia,asia_breakout,buy_up,4,2026-05-13T04:33:59+00:00,2026-05-13T04:34:05+00:00,stop,0.08,5.4004231097361375,0.67,0.58,-0.806033299960618,-0.011940298507462694,66.6992555717411,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-13T06:15:01+00:00,2026-05-13T14:15:01+08:00,25665168591_attempt1,btc-updown-5m-1778652900,25665168591_attempt1::btc-updown-5m-1778652900,london,london_milddrop,buy_down,2,2026-05-13T06:17:00+00:00,2026-05-13T06:17:08+00:00,stop,0.06,4.0019553343044665,0.69,0.54,-0.9279896427372673,-0.013913043478260865,65.77126592900383,1
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-13T06:55:01+00:00,2026-05-13T14:55:01+08:00,25726497649_attempt1,btc-updown-5m-1778655300,25726497649_attempt1::btc-updown-5m-1778655300,london,london_milddrop,buy_down,2,2026-05-13T06:56:59+00:00,2026-05-13T06:58:18+00:00,take_profit,0.06,3.9462759557402296,0.64,0.76,0.678266179892852,0.010312499999999999,66.44953210889669,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-13T11:40:01+00:00,2026-05-13T19:40:01+08:00,25726497649_attempt1,btc-updown-5m-1778672400,25726497649_attempt1::btc-updown-5m-1778672400,london,london_milddrop,buy_down,2,2026-05-13T11:42:01+00:00,2026-05-13T11:44:05+00:00,stop,0.06,3.9869719265338013,0.57,0.43,-1.0492031385615266,-0.015789473684210523,65.40032897033517,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-13T12:35:01+00:00,2026-05-13T20:35:01+08:00,25726497649_attempt1,btc-updown-5m-1778675700,25726497649_attempt1::btc-updown-5m-1778675700,london,london_milddrop,buy_down,2,2026-05-13T12:37:00+00:00,2026-05-13T12:37:07+00:00,take_profit,0.04,2.6160131588134066,0.57,0.73,0.6884245154772124,0.010526315789473686,66.08875348581238,0
v1_active_fill_mix__tp12_sl06_buf5s,v1_active_fill_mix,previous_v1_mix,tp12_sl06_buf5s,2026-05-13T16:15:01+00:00,2026-05-14T00:15:01+08:00,25726497649_attempt1,btc-updown-5m-1778688900,25726497649_attempt1::btc-updown-5m-1778688900,us_afternoon,us_afternoon_milddrop,buy_down,2,2026-05-13T16:17:00+00:00,2026-05-13T16:17:27+00:00,stop,0.08,5.28710027886499,0.71,0.63,-0.6701958099969703,-0.01014084507042253,65.4185576758154,2
