strategy,entry_name,family,prior_label,mode,exit_policy,exit_mode,trades,ending_bankroll,total_return,win_rate,profit_factor,max_drawdown,avg_cost,first_trade_ts,last_trade_ts,take_profit_exits,stop_exits,trail_exits,settle_exits,worst_48_return,median_48_return,positive_48_rate,active_48_rate,num_48_windows,worst_144_return,median_144_return,positive_144_rate,active_144_rate,num_144_windows,worst_864_return,median_864_return,positive_864_rate,active_864_rate,num_864_windows,research_score
combo_guarded_fixed_8pct__tp06_sl03_buf3s,combo_guarded_fixed_8pct,combo_session,,robust,tp06_sl03_buf3s,intraday,222,37.85774393663839,-0.6214225606336161,0.34234234234234234,0.42837946013856015,0.6241408602801763,5.186261401299176,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,76,146,0,0,-0.07882658650423846,-0.004305840960548868,0.2009424436216762,0.7593402894648267,5942,-0.11313008737591845,-0.02164916549421958,0.1837153609305508,0.9929866575436196,5846,-0.2346173545210838,-0.13050895442882904,0.0,1.0,5126,0.33961774926490246
v2_time_series_mix__tp05_sl03_buf5s,v2_time_series_mix,refreshed_v2_mix,,full_refresh,tp05_sl03_buf5s,intraday,126,50.011887711292026,-0.49988112288707975,0.2777777777777778,0.6924416197687161,0.6473635114393154,3.5424289061017533,2026-05-03T17:10:02+00:00,2026-05-31T21:45:02+00:00,35,85,0,6,-0.15837918145306118,0.0,0.06933692359474924,0.3463480309660047,5942,-0.19954646263455722,0.0,0.06996236743072186,0.46356483065343823,5846,-0.2682334845729174,-0.125047012175457,0.024580569644947328,1.0,5126,0.33894909688013136
session_breakout_us_open_fixed_12pct__settle,session_breakout_us_open_fixed_12pct,session_single,,robust,settle,settle,22,64.76947969973484,-0.35230520300265156,0.6818181818181818,0.4935785731777644,0.44816299498092144,10.588029394933939,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,0,0,0,22,-0.19976097373041946,0.0,0.05856613934702121,0.10198586334567486,5942,-0.19976097373041946,0.0,0.15805679096818337,0.2842969551830311,5846,-0.34860595808942085,-0.040348166353559534,0.33866562621927426,0.9106515801794772,5126,0.3379348531714209
combo_guarded_fixed_8pct__tp08_sl04_buf5s,combo_guarded_fixed_8pct,combo_session,,robust,tp08_sl04_buf5s,intraday,221,34.7644420938852,-0.6523555790611479,0.34841628959276016,0.486499315105444,0.6584350869412752,5.190222994320058,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,76,144,0,1,-0.09290523793005645,-0.004545454545454519,0.22147425109390778,0.7593402894648267,5942,-0.12566030922411298,-0.021079191424394905,0.21775573041395827,0.9929866575436196,5846,-0.30127473559287754,-0.131183082564151,0.0,1.0,5126,0.3371882995379387
game_pm_overshoot_fade_up__settle,game_pm_overshoot_fade_up,game_theory,,full_refresh,settle,settle,126,43.31515250145714,-0.5668484749854286,0.29365079365079366,0.7483973248149538,0.6189114579212691,2.4102569279707358,2026-05-03T16:20:01+00:00,2026-06-01T15:40:02+00:00,0,0,0,126,-0.19805423195638838,0.0,0.17553012453719286,0.44227532817233256,5942,-0.3084436663045024,0.0,0.2196373588778652,0.6262401642148477,5846,-0.3895036006214586,-0.10079278813022785,0.2571205618415919,1.0,5126,0.33709970596097305
combo_session_mix_fixed_8pct__tp06_sl03_buf3s,combo_session_mix_fixed_8pct,combo_session,,robust,tp06_sl03_buf3s,intraday,206,39.64126012789518,-0.6035873987210483,0.3300970873786408,0.4109957175989379,0.6035873987210482,5.146724584883561,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,68,138,0,0,-0.07882658650423846,-0.0040000000000000036,0.16122517670817907,0.6879838438236284,5942,-0.11313008737591845,-0.01887559788359794,0.15976736229900787,0.9929866575436196,5846,-0.21493198932007285,-0.12625287879252256,0.0,1.0,5126,0.33645052888837973
combo_session_mix_fixed_8pct__tp04_sl02_buf3s,combo_session_mix_fixed_8pct,combo_session,,robust,tp04_sl02_buf3s,intraday,205,41.74074486810088,-0.5825925513189911,0.3170731707317073,0.3227135851206828,0.5825925513189911,5.103204422057556,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,65,140,0,0,-0.07882658650423846,-0.0033802816901408184,0.1573544261191518,0.6879838438236284,5942,-0.11126720582107208,-0.01828571428571424,0.1602805336982552,0.9929866575436196,5846,-0.20448113723641925,-0.11357415228243162,0.0,1.0,5126,0.33555619200366593
timeseries_reversion_down__tp05_sl03_buf5s,timeseries_reversion_down,time_series,,full_refresh,tp05_sl03_buf5s,intraday,126,46.06515413383133,-0.5393484586616868,0.23809523809523808,0.684582714451846,0.6738975949883986,2.999322089219605,2026-05-03T17:10:02+00:00,2026-06-01T07:05:00+00:00,30,90,0,6,-0.12115927319064412,0.0,0.07303938067990576,0.3763042746549983,5942,-0.1664637227955562,0.0,0.06756756756756757,0.5112897707834416,5846,-0.29706782301033374,-0.15083877577464888,0.030238002341006633,1.0,5126,0.33492916332531414
session_milddrop_asia_fixed_12pct__tp12_sl06_buf5s,session_milddrop_asia_fixed_12pct,session_single,,robust,tp12_sl06_buf5s,intraday,123,42.6707372923757,-0.5732926270762431,0.3252032520325203,0.517326553825447,0.5873236238648385,7.582453328869336,2026-05-03T23:45:00+00:00,2026-06-02T05:55:01+00:00,40,83,0,0,-0.13377808676603842,0.0,0.12571524739145068,0.38640188488724336,5942,-0.14811555291611778,-0.01790972043576433,0.18491276086212796,0.7517960998973657,5846,-0.2623515280832851,-0.11491955215573979,0.10261412407335155,1.0,5126,0.3348951769962195
combo_session_mix_fixed_8pct__tp08_sl04_buf5s,combo_session_mix_fixed_8pct,combo_session,,robust,tp08_sl04_buf5s,intraday,205,35.50526366962574,-0.6449473633037426,0.33170731707317075,0.45752253144467486,0.6449473633037425,5.097605201329728,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,67,137,0,1,-0.09290523793005645,-0.0022373263622753603,0.1713227869404241,0.6879838438236284,5942,-0.12566030922411298,-0.02020100928182511,0.18559698939445776,0.9929866575436196,5846,-0.2809680189091688,-0.12391361018150715,0.0,1.0,5126,0.33436361553442545
combo_session_mix_fixed_8pct__tp12_sl06_buf5s,combo_session_mix_fixed_8pct,combo_session,,robust,tp12_sl06_buf5s,intraday,203,34.9937277289529,-0.6500627227104709,0.3399014778325123,0.47911572539717007,0.6688963447034753,4.480073735667773,2026-05-03T23:45:00+00:00,2026-06-02T12:55:02+00:00,66,134,0,3,-0.10699593761927206,0.0,0.1886570178391114,0.68832043083137,5942,-0.13025576303158104,-0.022346515934578925,0.2175846732808758,0.9929866575436196,5846,-0.3027682926494252,-0.13385271166508206,0.0005852516582130316,1.0,5126,0.33390766410814526
combo_guarded_fixed_8pct__tp12_sl06_buf5s,combo_guarded_fixed_8pct,combo_session,,robust,tp12_sl06_buf5s,intraday,218,33.676201610793235,-0.6632379838920677,0.3577981651376147,0.4979283920901454,0.6813625134137717,4.4607016644084005,2026-05-03T23:45:00+00:00,2026-06-02T12:55:02+00:00,72,140,0,6,-0.11323254390390391,-0.00506699784093656,0.22871087176035004,0.7595085829686974,5942,-0.1363299261880605,-0.02615712058973907,0.23212452959288402,0.9929866575436196,5846,-0.3265172380271426,-0.13351924000124393,0.0031213421771361686,1.0,5126,0.331059686103792
combo_guarded_fixed_8pct__tp04_sl02_buf3s,combo_guarded_fixed_8pct,combo_session,,robust,tp04_sl02_buf3s,intraday,223,39.06963554701975,-0.6093036445298026,0.3273542600896861,0.3363249754987789,0.6093036445298025,5.073186088933556,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,73,150,0,0,-0.07882658650423846,-0.004067796610169538,0.17990575563783237,0.7593402894648267,5942,-0.11126720582107208,-0.02028826342317558,0.14574067738624702,0.9929866575436196,5846,-0.20237556011715974,-0.12768427317391928,0.0,1.0,5126,0.32991217016076685
gate_breakout_fixed_12pct__tp12_sl06_buf5s,gate_breakout_fixed_12pct,gate_single,,robust,tp12_sl06_buf5s,intraday,87,42.62969937231759,-0.5737030062768241,0.4482758620689655,0.49761832776681675,0.6277402982360676,8.476347062896401,2026-05-03T22:30:00+00:00,2026-06-02T02:50:01+00:00,24,48,0,15,-0.10870588235294121,0.0,0.19909121507909794,0.4893975092561427,5942,-0.15947564390147773,-0.012448055334516872,0.2988368114950393,0.8771809784468012,5846,-0.3128224740389747,-0.11704112017553703,0.14221615294576667,1.0,5126,0.3292152594798946
combo_session_mix_fixed_8pct__trail08_gap03_buf5s,combo_session_mix_fixed_8pct,combo_session,,robust,trail08_gap03_buf5s,intraday,203,35.66285266113581,-0.643371473388642,0.32019704433497537,0.4443210249619112,0.6515326136940018,4.564613452727935,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,0,132,59,12,-0.09422630763618789,-0.0012081171403963697,0.18057892965331537,0.6879838438236284,5942,-0.13180418445163866,-0.02369022571079704,0.21382141635306193,0.9929866575436196,5846,-0.2909050232000868,-0.12479650784636798,0.05462348809988295,1.0,5126,0.3277828693626609
session_milddrop_asia_fixed_10pct__settle,session_milddrop_asia_fixed_10pct,session_single,,robust,settle,settle,134,39.85995283913193,-0.6014004716086807,0.6492537313432836,0.7838033274359995,0.744997438166998,5.441911191810871,2026-05-03T23:45:00+00:00,2026-06-02T05:55:01+00:00,0,0,0,134,-0.32581658097341726,0.0,0.1879838438236284,0.38640188488724336,5942,-0.34845158643353946,0.0,0.3296270954498803,0.7517960998973657,5846,-0.4488959317667194,-0.0790398586348261,0.34666406554818574,1.0,5126,0.3274544621377019
session_breakout_asia_fixed_12pct__trail08_gap03_buf5s,session_breakout_asia_fixed_12pct,session_single,,robust,trail08_gap03_buf5s,intraday,60,55.06031895384425,-0.44939681046155744,0.43333333333333335,0.42091486374865317,0.5091375555804094,9.372759740383483,2026-05-04T02:05:02+00:00,2026-06-02T03:50:00+00:00,0,34,14,12,-0.13312869167026864,0.0,0.09491753618310333,0.27768428138673845,5942,-0.13312869167026864,0.0,0.17105713308244955,0.6057133082449538,5846,-0.20321496469234435,-0.09156963250298311,0.03999219664455716,1.0,5126,0.3258502310306641
gate_milddrop_fixed_10pct__tp05_sl03_buf5s,gate_milddrop_fixed_10pct,gate_single,,robust,tp05_sl03_buf5s,intraday,315,26.186436415849705,-0.738135635841503,0.3873015873015873,0.5188017504116527,0.7413685292261758,5.409892822742124,2026-05-03T18:00:01+00:00,2026-06-02T15:30:01+00:00,121,193,0,1,-0.11066008272626326,-0.010526315789473717,0.2691013126893302,0.9474924267923258,5942,-0.1333619316364919,-0.036176489836756476,0.22630858706808074,1.0,5846,-0.32649027812734777,-0.17012835154714712,0.0046820132657042525,1.0,5126,0.32479627295986563
v2_micro_game_mix__settle,v2_micro_game_mix,refreshed_v2_mix,,full_refresh,settle,settle,126,39.11826413058314,-0.6088173586941685,0.2857142857142857,0.7221021841364202,0.6558358591563739,2.3176512031840417,2026-05-03T16:20:01+00:00,2026-06-01T15:40:02+00:00,0,0,0,126,-0.19805423195638838,0.0,0.1682935038707506,0.43722652305621,5942,-0.3084436663045024,0.0,0.2112555593568252,0.6161477933629832,5846,-0.3895036006214586,-0.10079278813022785,0.14923917284432306,1.0,5126,0.32134494214686676
classic_extremeup_fade_down__tp04_sl02_buf3s,classic_extremeup_fade_down,classic_quant,,full_refresh,tp04_sl02_buf3s,intraday,126,42.761854500274005,-0.5723814549972599,0.24603174603174602,0.615525289268154,0.6488752835356116,3.077181609985797,2026-05-03T17:10:02+00:00,2026-06-01T02:05:01+00:00,31,91,0,4,-0.147919013044706,0.0,0.07001009761023225,0.38505553685627736,5942,-0.15661457842273285,0.0,0.09408142319534725,0.5088949709202873,5846,-0.26507855860542073,-0.11933759817128009,0.027116660163870463,1.0,5126,0.3212257990606026
gate_milddrop_fixed_10pct__tp06_sl03_buf3s,gate_milddrop_fixed_10pct,gate_single,,robust,tp06_sl03_buf3s,intraday,313,26.652620393706858,-0.7334737960629314,0.34824281150159747,0.5079942706154488,0.7367642430251174,5.237551052468277,2026-05-03T18:00:01+00:00,2026-06-02T15:30:01+00:00,108,204,0,1,-0.09786393406593408,-0.011090500121832436,0.2578256479299899,0.9463143722652305,5942,-0.1398002843510694,-0.03255571633990961,0.23451932945603832,1.0,5846,-0.3324714971380852,-0.1614616916044458,0.024190401872805307,1.0,5126,0.3211410241722992
session_milddrop_london_fixed_12pct__tp12_sl06_buf5s,session_milddrop_london_fixed_12pct,session_single,,robust,tp12_sl06_buf5s,intraday,136,38.000335096371934,-0.6199966490362807,0.375,0.5245402237505774,0.645644921464695,7.089938966007629,2026-05-04T07:10:01+00:00,2026-06-02T12:55:02+00:00,48,85,0,3,-0.15793163344982009,0.0,0.1290811174688657,0.41467519353752946,5942,-0.15793163344982009,-0.009537875904073179,0.23297981525829628,0.7854943551146083,5846,-0.36733661623733194,-0.11591896956679393,0.15879828326180256,1.0,5126,0.3206361935311414
timeseries_reversion_down__tp08_sl04_buf5s,timeseries_reversion_down,time_series,,full_refresh,tp08_sl04_buf5s,intraday,126,43.42737676713087,-0.5657262323286913,0.24603174603174602,0.6949524387224134,0.6938180140206337,2.850999380897479,2026-05-03T17:10:02+00:00,2026-06-01T02:20:00+00:00,31,82,0,13,-0.12794902648925777,0.0,0.09054190508246382,0.3821945472904746,5942,-0.22665452256310348,0.0,0.11802942182689018,0.5148819705781731,5846,-0.35363800395560796,-0.1089189247670711,0.019313304721030045,1.0,5126,0.31681979608202543
session_milddrop_asia_fixed_10pct__tp05_sl03_buf5s,session_milddrop_asia_fixed_10pct,session_single,,robust,tp05_sl03_buf5s,intraday,125,44.773987463518054,-0.5522601253648194,0.312,0.36890259191689717,0.5522601253648195,7.201811161369604,2026-05-03T23:45:00+00:00,2026-06-02T05:55:01+00:00,39,86,0,0,-0.10809583940983636,0.0,0.08768091551666106,0.3852238303601481,5942,-0.12039796576280415,-0.011428571428571455,0.15070133424563803,0.7505986999657885,5846,-0.19805909997486826,-0.11825037957057583,0.0,1.0,5126,0.3146893496773208
session_milddrop_asia_fixed_12pct__tp06_sl03_buf3s,session_milddrop_asia_fixed_12pct,session_single,,robust,tp06_sl03_buf3s,intraday,125,40.52700053606262,-0.5947299946393738,0.304,0.3943157750289352,0.5947299946393738,8.01565732714604,2026-05-03T23:45:00+00:00,2026-06-02T05:55:01+00:00,38,87,0,0,-0.09848998062639447,0.0,0.0861662739818243,0.3852238303601481,5942,-0.11300692807549717,-0.012923076923076926,0.1512145056448854,0.7505986999657885,5846,-0.23363734995772345,-0.12168622216529779,0.0005852516582130316,1.0,5126,0.31245274372780385
timeseries_reversion_down__tp12_sl06_buf5s,timeseries_reversion_down,time_series,,full_refresh,tp12_sl06_buf5s,intraday,126,41.03900589548954,-0.5896099410451046,0.23809523809523808,0.7549153422461257,0.7349621211679943,3.0929258504064077,2026-05-03T17:10:02+00:00,2026-06-01T04:30:01+00:00,30,68,0,28,-0.1743453767708335,0.0,0.10148098283406261,0.3858970043756311,5942,-0.267448981657474,0.0,0.12863496407800204,0.518645227505987,5846,-0.4411294876667968,-0.16157659520855627,0.18162309793211082,1.0,5126,0.311601176156108
classic_extremeup_fade_down__tp05_sl03_buf5s,classic_extremeup_fade_down,classic_quant,,full_refresh,tp05_sl03_buf5s,intraday,126,40.259404922999494,-0.5974059507700051,0.23809523809523808,0.68194965186692,0.7207460815339148,3.3009170863997617,2026-05-03T17:10:02+00:00,2026-06-01T07:05:00+00:00,30,90,0,6,-0.13756336790588242,0.0,0.07303938067990576,0.3763042746549983,5942,-0.1882022719694919,0.0,0.06756756756756757,0.5112897707834416,5846,-0.33228438254306425,-0.1699362980874407,0.030238002341006633,1.0,5126,0.30953793867186014
session_milddrop_asia_fixed_12pct__trail08_gap03_buf5s,session_milddrop_asia_fixed_12pct,session_single,,robust,trail08_gap03_buf5s,intraday,121,40.42711063412453,-0.5957288936587547,0.2975206611570248,0.45348489682903104,0.5965358220147252,7.443764550315177,2026-05-03T23:45:00+00:00,2026-06-02T05:55:01+00:00,0,82,33,6,-0.13377808676603842,0.0,0.10400538539212387,0.38640188488724336,5942,-0.14811555291611778,-0.01609756097560977,0.1671228190215532,0.7517960998973657,5846,-0.2789643539920199,-0.12496354558792122,0.1092469761997659,1.0,5126,0.30937526253484554
gate_breakout_fixed_10pct__settle,gate_breakout_fixed_10pct,gate_single,,robust,settle,settle,87,35.812056557913834,-0.6418794344208616,0.7126436781609196,0.5981826131196298,0.7300718501489957,5.672436590208289,2026-05-03T22:30:00+00:00,2026-06-02T02:50:01+00:00,0,0,0,87,-0.19324658425504226,0.0,0.31016492763379333,0.49057556378323797,5942,-0.275115756280253,0.0,0.4741703729045501,0.8771809784468012,5846,-0.37994174279617055,-0.14111396456393188,0.21927428794381584,1.0,5126,0.308525986176347
gate_milddrop_fixed_10pct__tp12_sl06_buf5s,gate_milddrop_fixed_10pct,gate_single,,robust,tp12_sl06_buf5s,intraday,312,25.619802829664486,-0.7438019717033552,0.3814102564102564,0.5655034937841272,0.7591523139869719,4.235069924295158,2026-05-03T18:00:01+00:00,2026-06-02T15:30:01+00:00,116,193,0,3,-0.1486511715040164,-0.012431549150797805,0.33843823628407943,0.9488387748232918,5942,-0.22308104008286156,-0.0331776726127887,0.28446801231611357,1.0,5846,-0.4919500463281937,-0.15547689139381504,0.18064767850175575,1.0,5126,0.30539427960438387
gate_milddrop_fixed_10pct__tp04_sl02_buf3s,gate_milddrop_fixed_10pct,gate_single,,robust,tp04_sl02_buf3s,intraday,316,27.27635027307673,-0.7272364972692327,0.33544303797468356,0.44237574092831444,0.7306039479202299,5.2658018295141265,2026-05-03T18:00:01+00:00,2026-06-02T15:30:01+00:00,105,210,0,1,-0.09786393406593408,-0.010940748319149596,0.24772803769774487,0.9474924267923258,5942,-0.137481154732788,-0.03417375632444619,0.19483407458091,1.0,5846,-0.29355820183247205,-0.15282633348971408,0.026531408505657432,1.0,5126,0.30517775995723073
gate_milddrop_fixed_10pct__trail08_gap03_buf5s,gate_milddrop_fixed_10pct,gate_single,,robust,trail08_gap03_buf5s,intraday,312,24.8295483091652,-0.751704516908348,0.33653846153846156,0.5438840150850675,0.7537354650641018,4.435439397212492,2026-05-03T18:00:01+00:00,2026-06-02T15:30:01+00:00,0,196,101,15,-0.1354605402660659,-0.013114754098360604,0.30309660047122183,0.9488387748232918,5942,-0.18751481855365815,-0.03467982211676335,0.2974683544303797,1.0,5846,-0.47586404421121953,-0.13872537469613266,0.16152945766679672,1.0,5126,0.3047202810554856
combo_session_mix_fixed_10pct__tp05_sl03_buf5s,combo_session_mix_fixed_10pct,combo_session,,robust,tp05_sl03_buf5s,intraday,207,31.385254819414794,-0.6861474518058521,0.3719806763285024,0.41795775596610263,0.686147451805852,5.963161225975463,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,77,130,0,0,-0.11066008272626326,-0.0021640224210904835,0.18024234264557387,0.6879838438236284,5942,-0.1333619316364919,-0.02410064320945643,0.1888470749230243,0.9929866575436196,5846,-0.2797016626245371,-0.1539600874509942,0.0,1.0,5126,0.3040688127696949
combo_guarded_fixed_10pct__tp05_sl03_buf5s,combo_guarded_fixed_10pct,combo_session,,robust,tp05_sl03_buf5s,intraday,222,29.082456630658676,-0.7091754336934133,0.38288288288288286,0.4310652934710939,0.7135963096816255,5.945393009138815,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,85,137,0,0,-0.11066008272626326,-0.0051948051948051965,0.22669134971390104,0.7593402894648267,5942,-0.1333619316364919,-0.028182156144904158,0.2061238453643517,0.9929866575436196,5846,-0.3005818851091827,-0.1573355753249096,0.0,1.0,5126,0.3037335319051438
classic_milddrop_down__settle,classic_milddrop_down,classic_quant,,full_refresh,settle,settle,126,35.900147942353776,-0.6409985205764622,0.5793650793650794,0.5974667197572902,0.6730428418441733,2.795377469791285,2026-05-03T18:00:01+00:00,2026-06-02T04:35:00+00:00,0,0,0,126,-0.14496019657270898,0.0,0.23678895994614607,0.5363513968360821,5942,-0.22944179804412668,0.0,0.2925076975709887,0.722203215874102,5846,-0.36209358333593744,-0.1435765781041748,0.2719469371829887,1.0,5126,0.30277618665750183
session_milddrop_london_fixed_6pct__settle,session_milddrop_london_fixed_6pct,session_single,,robust,settle,settle,142,27.943039979008496,-0.7205696002099151,0.5985915492957746,0.6617526649824378,0.7580819548621981,3.649234138370248,2026-05-04T07:10:01+00:00,2026-06-02T12:55:02+00:00,0,0,0,142,-0.22264163855155983,0.0,0.15348367553012454,0.41299225849882193,5942,-0.22264163855155983,-0.004225279418446193,0.2748888128634964,0.7834416695176188,5846,-0.39548999077941227,-0.15201935029145797,0.1835739367928209,1.0,5126,0.3021522129300798
combo_guarded_fixed_10pct__tp06_sl03_buf3s,combo_guarded_fixed_10pct,combo_session,,robust,tp06_sl03_buf3s,intraday,222,29.490195452952555,-0.7050980454704745,0.34234234234234234,0.4296098747754193,0.7076843527932228,5.862948204619559,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,76,146,0,0,-0.09786393406593408,-0.005405405405405461,0.2009424436216762,0.7593402894648267,5942,-0.1398002843510694,-0.02701068983840943,0.1837153609305508,0.9929866575436196,5846,-0.28474841540597384,-0.1624304992671175,0.0,1.0,5126,0.3004742811318593
gate_milddrop_fixed_10pct__tp08_sl04_buf5s,gate_milddrop_fixed_10pct,gate_single,,robust,tp08_sl04_buf5s,intraday,316,23.141869594483744,-0.7685813040551626,0.3639240506329114,0.5490851657601361,0.7714383249927531,5.016013793516235,2026-05-03T18:00:01+00:00,2026-06-02T15:30:01+00:00,113,201,0,2,-0.1277012937459493,-0.011371898129700408,0.278694042409963,0.9474924267923258,5942,-0.18032027670009398,-0.0354179775341702,0.26787547040711596,1.0,5846,-0.40756011355425403,-0.18358396284706668,0.06203667577058135,1.0,5126,0.29984839806010616
combo_guarded_fixed_10pct__trail08_gap03_buf5s,combo_guarded_fixed_10pct,combo_session,,robust,trail08_gap03_buf5s,intraday,216,27.909647333395256,-0.7209035266660475,0.3425925925925926,0.4861400485020003,0.7288091893910095,5.300995267996881,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,0,136,63,17,-0.11710145915620074,-0.006200630495263426,0.22298889262874452,0.7606866374957927,5942,-0.16296673779362914,-0.032049873368400594,0.23794047211768732,0.9929866575436196,5846,-0.363620763651164,-0.16471639787376557,0.06515801794771751,1.0,5126,0.2996486806430672
session_milddrop_asia_fixed_10pct__tp08_sl04_buf5s,session_milddrop_asia_fixed_10pct,session_single,,robust,tp08_sl04_buf5s,intraday,119,40.444473727359934,-0.5955552627264007,0.2773109243697479,0.35775310914900993,0.6008769040063164,6.525789136788016,2026-05-03T23:45:00+00:00,2026-06-02T05:55:01+00:00,33,86,0,0,-0.11250030440040504,0.0,0.09155166610568832,0.3852238303601481,5942,-0.12474167951212367,-0.017031674208144776,0.1542935340403695,0.7505986999657885,5846,-0.21408102006706609,-0.11643376362546076,0.052477565353101836,1.0,5126,0.29877840149692597
combo_guarded_fixed_10pct__tp08_sl04_buf5s,combo_guarded_fixed_10pct,combo_session,,robust,tp08_sl04_buf5s,intraday,221,26.440769874623463,-0.7355923012537653,0.34841628959276016,0.4899515028367635,0.7412882415519328,5.87416995014602,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,76,144,0,1,-0.11505188478687445,-0.005681818181818232,0.21979131605520028,0.7593402894648267,5942,-0.15555482312086077,-0.026478094836023147,0.1985973315087239,0.9929866575436196,5846,-0.36206018096496506,-0.16217755906015063,0.0,1.0,5126,0.297007293695345
session_milddrop_asia_fixed_12pct__settle,session_milddrop_asia_fixed_12pct,session_single,,robust,settle,settle,134,30.431564660169894,-0.695684353398301,0.6492537313432836,0.7639104987724057,0.8135075963671545,5.680812486113567,2026-05-03T23:45:00+00:00,2026-06-02T05:55:01+00:00,0,0,0,134,-0.3806386733071896,0.0,0.1879838438236284,0.38640188488724336,5942,-0.40540742756044656,0.0,0.3296270954498803,0.7517960998973657,5846,-0.5147798880262981,-0.10485321132099834,0.3107686305111198,1.0,5126,0.296896551724138
gate_milddrop_fixed_6pct__settle,gate_milddrop_fixed_6pct,gate_single,,robust,settle,settle,333,13.087180089020318,-0.8691281991097968,0.6186186186186187,0.6789638253731468,0.8834884549536587,1.9411512619451166,2026-05-03T18:00:01+00:00,2026-06-02T15:30:01+00:00,0,0,0,333,-0.22278174029914521,-0.012854358646153918,0.3993604846852912,0.9488387748232918,5942,-0.29419388455371165,-0.03725733819531862,0.39822100581594255,1.0,5846,-0.5534940888868025,-0.24642722910508424,0.16406554818571986,1.0,5126,0.29659334784435026
combo_session_mix_fixed_10pct__tp06_sl03_buf3s,combo_session_mix_fixed_10pct,combo_session,,robust,tp06_sl03_buf3s,intraday,206,31.247903062437963,-0.6875209693756203,0.3300970873786408,0.4096329419111448,0.6875209693756205,5.800107340447005,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,68,138,0,0,-0.09786393406593408,-0.0050000000000000044,0.16122517670817907,0.6879838438236284,5942,-0.1398002843510694,-0.02357248677248669,0.15976736229900787,0.9929866575436196,5846,-0.26158967988472914,-0.15579481340614876,0.0,1.0,5126,0.29628097911177304
classic_extremeup_fade_down__tp08_sl04_buf5s,classic_extremeup_fade_down,classic_quant,,full_refresh,tp08_sl04_buf5s,intraday,126,37.37886625408662,-0.6262113374591338,0.24603174603174602,0.6901172580814399,0.7437860655942385,3.1162131187537976,2026-05-03T17:10:02+00:00,2026-06-01T02:20:00+00:00,31,82,0,13,-0.14520357142857154,0.0,0.08835408953214406,0.3821945472904746,5942,-0.2549986205753614,0.0,0.11802942182689018,0.5148819705781731,5846,-0.39371777480414116,-0.1240893752429778,0.01833788529067499,1.0,5126,0.2925753236338641
combo_session_mix_fixed_10pct__tp08_sl04_buf5s,combo_session_mix_fixed_10pct,combo_session,,robust,tp08_sl04_buf5s,intraday,205,27.16002251167286,-0.7283997748832713,0.33170731707317075,0.45842429844047017,0.7283997748832713,5.737748800921357,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,67,137,0,1,-0.11505188478687445,-0.002870370370370412,0.1696398519017166,0.6879838438236284,5942,-0.15555482312086089,-0.025249227594849266,0.17533356140951079,0.9929866575436196,5846,-0.33863431727103455,-0.15414283954586294,0.0,1.0,5126,0.29240386451292627
combo_session_mix_adaptive__tp05_sl03_buf5s,combo_session_mix_adaptive,combo_session,,robust,tp05_sl03_buf5s,intraday,207,28.260626529784986,-0.7173937347021502,0.3719806763285024,0.4131851165204287,0.7173937347021502,6.146047341191496,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,77,130,0,0,-0.11788461009393925,-0.0022605411456468882,0.17620329855267586,0.6879838438236284,5942,-0.14209513860705392,-0.026040600125775026,0.18696544645911733,0.9929866575436196,5846,-0.29786208131067604,-0.1663352683595023,0.0,1.0,5126,0.2918226600985222
combo_session_mix_fixed_10pct__tp04_sl02_buf3s,combo_session_mix_fixed_10pct,combo_session,,robust,tp04_sl02_buf3s,intraday,205,33.429696400868245,-0.6657030359913175,0.3170731707317073,0.3184189106096661,0.6657030359913176,5.737886619254322,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,65,140,0,0,-0.09786393406593408,-0.004225352112676051,0.1573544261191518,0.6879838438236284,5942,-0.137481154732788,-0.022857142857142798,0.1602805336982552,0.9929866575436196,5846,-0.2494918001257408,-0.1403074060598668,0.0,1.0,5126,0.2911528621071524
