strategy,first_quote_ts,run_name,market_id,session_et,component,side,entry_minute,fraction,target_cost,entry_price,pnl_usd,event_ret,bankroll_after,recent_tail_flag,split
classic_breakout_up,2026-04-26 23:10:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777245000,asia,breakout_up,buy_up,4,0.05,5.399144217102786,0.89,0.6066454176519984,0.005617977528089888,108.58952975970772,False,full
classic_breakout_up,2026-04-27 01:20:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777252800,asia,breakout_up,buy_up,4,0.05,5.4294764879853865,0.84,0.9695493728545335,0.008928571428571432,109.55907913256225,False,full
classic_breakout_up,2026-04-27 02:30:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777257000,asia,breakout_up,buy_up,4,0.05,5.477953956628113,0.77,-5.549096215805101,-0.05064935064935065,104.00998291675714,False,full
classic_breakout_up,2026-04-27 03:00:00+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777258800,asia,breakout_up,buy_up,4,0.05,5.200499145837857,0.74,1.7569253871073842,0.016891891891891893,105.76690830386453,False,full
classic_breakout_up,2026-04-27 03:05:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777259100,asia,breakout_up,buy_up,4,0.05,1.8330000000000002,0.78,0.49349999999999994,0.004665920635424004,106.26040830386452,False,full
classic_breakout_up,2026-04-27 05:30:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777267800,asia,breakout_up,buy_up,4,0.05,5.313020415193226,0.69,2.3100088761709685,0.021739130434782615,108.57041718003549,False,full
classic_breakout_up,2026-04-27 07:00:00+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777273200,london,breakout_up,buy_up,4,0.05,5.428520859001775,0.9,-5.488837757435128,-0.05055555555555556,103.08157942260036,False,full
classic_breakout_up,2026-04-27 13:05:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777295100,london,breakout_up,buy_up,4,0.05,5.154078971130018,0.71,2.032594523825923,0.019718309859154935,105.11417394642628,False,full
classic_breakout_up,2026-04-27 14:15:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777299300,us_open,breakout_up,buy_up,4,0.05,5.255708697321314,0.84,0.9385194102359491,0.00892857142857143,106.05269335666223,False,full
classic_breakout_up,2026-04-27 20:50:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777323000,other,breakout_up,buy_up,4,0.05,5.302634667833112,0.73,-5.375273498899319,-0.05068493150684932,100.67741985776291,False,full
classic_breakout_up,2026-04-27 23:00:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777330800,asia,breakout_up,buy_up,4,0.05,5.033870992888146,0.6,3.2720161453772953,0.03250000000000001,103.9494360031402,False,full
classic_breakout_up,2026-04-28 00:05:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777334700,asia,breakout_up,buy_up,4,0.05,5.197471800157011,0.8,1.2343995525372897,0.011874999999999998,105.18383555567749,False,full
classic_breakout_up,2026-04-28 02:00:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777341600,asia,breakout_up,buy_up,4,0.05,5.259191777783875,0.9,0.5259191777783875,0.005,105.70975473345588,False,full
classic_breakout_up,2026-04-28 04:40:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777351200,asia,breakout_up,buy_up,4,0.05,5.285487736672795,0.85,0.8705509213343428,0.008235294117647061,106.58030565479022,False,full
classic_breakout_up,2026-04-28 14:50:01+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777387800,us_open,breakout_up,buy_up,4,0.05,5.329015282739512,0.86,0.8055488218094612,0.0075581395348837226,107.38585447659969,False,full
classic_breakout_up,2026-04-29 10:00:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777456800,london,breakout_up,buy_up,4,0.05,5.369292723829985,0.86,0.8116372722068582,0.007558139534883722,108.19749174880654,False,full
classic_breakout_up,2026-04-29 13:35:02+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777469700,us_open,breakout_up,buy_up,4,0.05,5.409874587440328,0.77,1.545678453554379,0.014285714285714285,109.74317020236091,False,full
classic_breakout_up,2026-04-29 20:40:02+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777495200,other,breakout_up,buy_up,4,0.05,5.4871585101180465,0.85,0.9037672840194431,0.008235294117647061,110.64693748638035,False,full
classic_breakout_up,2026-04-30 00:25:02+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777508700,asia,breakout_up,buy_up,4,0.05,5.532346874319018,0.78,1.4894780046243505,0.013461538461538459,112.1364154910047,False,full
classic_breakout_up,2026-04-30 06:25:00+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777530300,london,breakout_up,buy_up,4,0.05,5.606820774550235,0.85,0.9234763628670977,0.00823529411764706,113.05989185387179,False,full
classic_breakout_up,2026-04-30 10:20:01+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777544400,london,breakout_up,buy_up,4,0.05,5.65299459269359,0.78,-5.725468882343508,-0.05064102564102565,107.33442297152828,False,full
classic_breakout_up,2026-04-30 14:45:01+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777560300,us_open,breakout_up,buy_up,4,0.05,5.366721148576414,0.8,1.274596272786898,0.011874999999999997,108.60901924431518,False,full
classic_breakout_up,2026-04-30 15:50:01+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777564200,us_open,breakout_up,buy_up,4,0.05,5.430450962215759,0.77,1.5515574177759308,0.014285714285714284,110.1605766620911,False,full
classic_breakout_up,2026-05-01 15:25:01+00:00,25157440693_attempt1,25157440693_attempt1::btc-updown-5m-1777649100,us_open,breakout_up,buy_up,4,0.05,5.5080288331045555,0.83,1.0617886907189507,0.009638554216867472,111.22236535281006,False,full
classic_breakout_up,2026-05-01 18:10:01+00:00,25157440693_attempt1,25157440693_attempt1::btc-updown-5m-1777659000,us_afternoon,breakout_up,buy_up,4,0.05,5.561118267640503,0.88,0.6951397834550629,0.00625,111.91750513626512,False,full
classic_breakout_up,2026-05-01 18:15:00+00:00,25157440693_attempt1,25157440693_attempt1::btc-updown-5m-1777659300,us_afternoon,breakout_up,buy_up,4,0.05,5.595875256813256,0.61,3.485955078014815,0.03114754098360656,115.40346021427993,False,full
classic_breakout_up,2026-05-01 19:50:02+00:00,25157440693_attempt1,25157440693_attempt1::btc-updown-5m-1777665000,us_afternoon,breakout_up,buy_up,4,0.05,5.770173010713997,0.51,5.43075106890729,0.047058823529411764,120.83421128318722,False,full
classic_breakout_up,2026-05-01 20:45:02+00:00,25157440693_attempt1,25157440693_attempt1::btc-updown-5m-1777668300,other,breakout_up,buy_up,4,0.05,6.041710564159361,0.68,-6.130559248926411,-0.050735294117647066,114.7036520342608,False,full
classic_breakout_up,2026-05-01 21:45:01+00:00,25157440693_attempt1,25157440693_attempt1::btc-updown-5m-1777671900,other,breakout_up,buy_up,4,0.05,5.73518260171304,0.85,0.9446183108703832,0.00823529411764706,115.64827034513118,False,full
classic_breakout_up,2026-05-01 22:10:01+00:00,25157440693_attempt1,25157440693_attempt1::btc-updown-5m-1777673400,other,breakout_up,buy_up,4,0.05,5.782413517256559,0.46,6.662346009012992,0.05760869565217391,122.31061635414417,False,full
classic_breakout_up,2026-05-01 22:20:02+00:00,25157440693_attempt1,25157440693_attempt1::btc-updown-5m-1777674000,other,breakout_up,buy_up,4,0.05,6.115530817707209,0.82,1.2678539500124706,0.01036585365853659,123.57847030415664,False,full
classic_breakout_up,2026-05-01 23:35:00+00:00,25157440693_attempt1,25157440693_attempt1::btc-updown-5m-1777678500,asia,breakout_up,buy_up,4,0.05,6.178923515207832,0.79,1.5642844342298305,0.012658227848101264,125.14275473838647,False,full
classic_breakout_up,2026-05-01 23:50:02+00:00,25157440693_attempt1,25157440693_attempt1::btc-updown-5m-1777679400,asia,breakout_up,buy_up,4,0.05,6.257137736919324,0.59,-6.363190918901007,-0.05084745762711865,118.77956381948546,False,full
classic_breakout_up,2026-05-02 03:55:01+00:00,25157440693_attempt1,25157440693_attempt1::btc-updown-5m-1777694100,asia,breakout_up,buy_up,4,0.05,5.938978190974273,0.63,3.3937018234138705,0.028571428571428574,122.17326564289934,False,full
classic_breakout_up,2026-05-02 11:20:00+00:00,25208977834_attempt1,25208977834_attempt1::btc-updown-5m-1777720800,london,breakout_up,buy_up,4,0.05,6.108663282144967,0.45,7.330395938573961,0.060000000000000005,129.5036615814733,True,full
classic_breakout_up,2026-05-03 15:00:00+00:00,25247789591_attempt1,25247789591_attempt1::btc-updown-5m-1777820400,other,breakout_up,buy_up,4,0.05,6.475183079073665,0.79,1.639286855461687,0.012658227848101264,131.14294843693497,True,full
classic_breakout_up,2026-05-04 09:25:02+00:00,25274678535_attempt1,25274678535_attempt1::btc-updown-5m-1777886700,london,breakout_up,buy_up,4,0.05,6.557147421846749,0.84,1.170919182472634,0.00892857142857143,132.3138676194076,True,full
classic_breakout_up,2026-05-04 13:20:02+00:00,25274678535_attempt1,25274678535_attempt1::btc-updown-5m-1777900800,london,breakout_up,buy_up,4,0.05,6.615693380970381,0.9,0.661569338097038,0.005,132.97543695750463,True,full
classic_breakout_up,2026-05-04 13:55:01+00:00,25274678535_attempt1,25274678535_attempt1::btc-updown-5m-1777902900,us_open,breakout_up,buy_up,4,0.05,6.648771847875231,0.85,1.0950918337676854,0.008235294117647061,134.07052879127232,True,full
classic_breakout_up,2026-05-04 15:05:02+00:00,25274678535_attempt1,25274678535_attempt1::btc-updown-5m-1777907100,us_open,breakout_up,buy_up,4,0.05,1.8468,0.57,-1.8792,-0.014016503231113768,132.19132879127233,True,full
classic_breakout_up,2026-05-04 17:10:00+00:00,25274678535_attempt1,25274678535_attempt1::btc-updown-5m-1777914600,us_afternoon,breakout_up,buy_up,4,0.05,6.609566439563617,0.81,1.4687925421252475,0.011111111111111106,133.66012133339757,True,full
classic_breakout_up,2026-05-05 05:30:01+00:00,25274678535_attempt1,25274678535_attempt1::btc-updown-5m-1777959000,asia,breakout_up,buy_up,4,0.05,6.683006066669879,0.88,0.8353757583337349,0.00625,134.4954970917313,True,full
classic_breakout_up,2026-05-05 08:05:00+00:00,25311264469_attempt1,25311264469_attempt1::btc-updown-5m-1777968300,london,breakout_up,buy_up,4,0.05,6.724774854586565,0.5,6.5902793574948335,0.049,141.08577644922613,True,full
classic_early_drop_down,2026-04-26 06:05:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777183500,london,early_drop_down,buy_down,1,0.04,4.0,0.68,1.8235294117647054,0.018235294117647054,101.82352941176471,False,full
classic_early_drop_down,2026-04-26 08:00:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777190400,london,early_drop_down,buy_down,1,0.04,4.0729411764705885,0.63,2.327394957983193,0.022857142857142854,104.1509243697479,False,full
classic_early_drop_down,2026-04-26 08:40:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777192800,london,early_drop_down,buy_down,1,0.04,4.166036974789916,0.77,1.1902962785114046,0.011428571428571429,105.34122064825931,False,full
classic_early_drop_down,2026-04-26 10:00:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777197600,london,early_drop_down,buy_down,1,0.04,4.213648825930372,0.89,0.4734436883067833,0.004494382022471909,105.8146643365661,False,full
classic_early_drop_down,2026-04-26 11:45:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777203900,london,early_drop_down,buy_down,1,0.04,4.232586573462644,0.81,-4.284840728690578,-0.04049382716049383,101.52982360787551,False,full
classic_early_drop_down,2026-04-26 12:45:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777207500,london,early_drop_down,buy_down,1,0.04,4.061192944315021,0.86,0.6139012590243637,0.006046511627906977,102.14372486689987,False,full
classic_early_drop_down,2026-04-26 12:55:00+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777208100,london,early_drop_down,buy_down,1,0.04,4.085748994675995,0.73,1.4551982720763819,0.014246575342465755,103.59892313897626,False,full
classic_early_drop_down,2026-04-26 13:35:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777210500,other,early_drop_down,buy_down,1,0.04,3.7224,0.66,-3.7788,-0.03647528261399784,99.82012313897626,False,full
classic_early_drop_down,2026-04-26 13:40:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777210800,other,early_drop_down,buy_down,1,0.04,3.9928049255590503,0.73,1.4220949049936344,0.014246575342465755,101.24221804396988,False,full
classic_early_drop_down,2026-04-26 13:45:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777211100,other,early_drop_down,buy_down,1,0.04,4.049688721758796,0.81,0.8999308270575097,0.008888888888888885,102.14214887102739,False,full
classic_early_drop_down,2026-04-26 18:10:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777227000,other,early_drop_down,buy_down,1,0.04,4.085685954841096,0.78,-4.138066544005725,-0.04051282051282051,98.00408232702166,False,full
classic_early_drop_down,2026-04-26 20:55:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777236900,other,early_drop_down,buy_down,1,0.04,3.9201632930808668,0.76,1.186365207116578,0.012105263157894737,99.19044753413824,False,full
classic_early_drop_down,2026-04-26 21:45:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777239900,other,early_drop_down,buy_down,1,0.04,3.96761790136553,0.67,1.8949816842342826,0.019104477611940295,101.08542921837252,False,full
classic_early_drop_down,2026-04-26 22:20:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777242000,other,early_drop_down,buy_down,1,0.04,4.043417168734901,0.54,3.369514307279084,0.03333333333333333,104.45494352565161,False,full
classic_early_drop_down,2026-04-26 23:50:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777247400,asia,early_drop_down,buy_down,1,0.04,4.1781977410260644,0.72,1.5668241528847742,0.015,106.02176767853639,False,full
classic_early_drop_down,2026-04-27 01:15:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777252500,asia,early_drop_down,buy_down,1,0.04,4.240870707141456,0.79,1.0736381537066972,0.01012658227848101,107.09540583224309,False,full
classic_early_drop_down,2026-04-27 01:25:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777253100,asia,early_drop_down,buy_down,1,0.04,4.283816233289723,0.74,1.4472352139492308,0.013513513513513513,108.54264104619232,False,full
classic_early_drop_down,2026-04-27 01:50:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777254600,asia,early_drop_down,buy_down,1,0.04,4.3417056418476925,0.74,1.4667924465701665,0.013513513513513514,110.00943349276248,False,full
classic_early_drop_down,2026-04-27 01:55:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777254900,asia,early_drop_down,buy_down,1,0.04,4.4003773397104995,0.74,-4.4598418983552355,-0.040540540540540536,105.54959159440725,False,full
classic_early_drop_down,2026-04-27 02:00:00+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777255200,asia,early_drop_down,buy_down,1,0.04,3.55,0.71,1.4000000000000001,0.013263907314580096,106.94959159440725,False,full
classic_early_drop_down,2026-04-27 06:30:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777271400,london,early_drop_down,buy_down,1,0.04,4.27798366377629,0.89,0.4806723217726168,0.00449438202247191,107.43026391617987,False,full
classic_early_drop_down,2026-04-27 09:35:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777282500,london,early_drop_down,buy_down,1,0.04,4.297210556647195,0.73,1.5305133489428366,0.014246575342465755,108.9607772651227,False,full
classic_early_drop_down,2026-04-27 09:55:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777283700,london,early_drop_down,buy_down,1,0.04,0.5544,0.63,0.31679999999999997,0.002907468246387084,109.2775772651227,False,full
classic_early_drop_down,2026-04-27 11:50:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777290600,london,early_drop_down,buy_down,1,0.04,4.371103090604908,0.71,-4.4326679228669486,-0.04056338028169014,104.84490934225575,False,full
classic_early_drop_down,2026-04-27 12:00:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777291200,london,early_drop_down,buy_down,1,0.04,4.19379637369023,0.83,0.8084426744463096,0.007710843373493978,105.65335201670206,False,full
classic_early_drop_down,2026-04-27 13:45:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777297500,us_open,early_drop_down,buy_down,1,0.04,4.226134080668082,0.75,1.352362905813786,0.012799999999999997,107.00571492251585,False,full
classic_early_drop_down,2026-04-27 14:10:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777299000,us_open,early_drop_down,buy_down,1,0.04,4.280228596900634,0.68,-4.343173135090349,-0.04058823529411765,102.6625417874255,False,full
classic_early_drop_down,2026-04-27 14:20:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777299600,us_open,early_drop_down,buy_down,1,0.04,4.1065016714970195,0.64,-4.170665760114161,-0.040624999999999994,98.49187602731133,False,full
classic_early_drop_down,2026-04-27 15:15:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777302900,us_open,early_drop_down,buy_down,1,0.04,3.9396750410924537,0.69,1.7129021917793281,0.017391304347826094,100.20477821909066,False,full
classic_early_drop_down,2026-04-27 15:55:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777305300,us_open,early_drop_down,buy_down,1,0.04,4.0081911287636265,0.76,1.213005210020571,0.012105263157894737,101.41778342911122,False,full
classic_early_drop_down,2026-04-27 19:05:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777316700,us_afternoon,early_drop_down,buy_down,1,0.04,4.056711337164449,0.85,0.6681642202388506,0.006588235294117648,102.08594764935008,False,full
classic_early_drop_down,2026-04-27 22:50:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777330200,other,early_drop_down,buy_down,1,0.04,4.083437905974003,0.7,-4.141772733202203,-0.04057142857142858,97.94417491614787,False,full
classic_early_drop_down,2026-04-27 23:55:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777334100,asia,early_drop_down,buy_down,1,0.04,3.917766996645915,0.75,1.253685438926693,0.012800000000000002,99.19786035507457,False,full
classic_early_drop_down,2026-04-28 00:00:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777334400,asia,early_drop_down,buy_down,1,0.04,3.967914414202983,0.86,0.5998010161004509,0.0060465116279069765,99.79766137117502,False,full
classic_early_drop_down,2026-04-28 00:50:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777337400,asia,early_drop_down,buy_down,1,0.04,3.991906454847001,0.8,0.9480777830261625,0.009499999999999998,100.74573915420119,False,full
classic_early_drop_down,2026-04-28 01:45:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777340700,asia,early_drop_down,buy_down,1,0.04,4.029829566168048,0.69,-4.088232893213961,-0.04057971014492753,96.65750626098723,False,full
classic_early_drop_down,2026-04-28 02:15:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777342500,asia,early_drop_down,buy_down,1,0.04,3.8663002504394894,0.65,-3.925781792753943,-0.040615384615384616,92.7317244682333,False,full
classic_early_drop_down,2026-04-28 03:05:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777345500,asia,early_drop_down,buy_down,1,0.04,3.709268978729332,0.72,1.3909758670234997,0.015000000000000003,94.1227003352568,False,full
classic_early_drop_down,2026-04-28 04:35:00+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777350900,asia,early_drop_down,buy_down,1,0.04,3.7649080134102717,0.76,1.1393800566899506,0.012105263157894735,95.26208039194674,False,full
classic_early_drop_down,2026-04-28 04:50:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777351800,asia,early_drop_down,buy_down,1,0.04,3.81048321567787,0.73,1.3571584055838988,0.014246575342465753,96.61923879753064,False,full
classic_early_drop_down,2026-04-28 07:10:00+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777360200,london,early_drop_down,buy_down,1,0.04,3.864769551901226,0.65,2.0215717656098717,0.020923076923076923,98.64081056314052,False,full
classic_early_drop_down,2026-04-28 11:15:01+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777374900,london,early_drop_down,buy_down,1,0.04,3.945632422525621,0.5,3.8667197740751087,0.039200000000000006,102.50753033721563,False,full
classic_early_drop_down,2026-04-28 12:30:02+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777379400,london,early_drop_down,buy_down,1,0.04,4.100301213488625,0.6,-4.168639567046768,-0.04066666666666666,98.33889077016886,False,full
classic_early_drop_down,2026-04-28 13:00:01+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777381200,london,early_drop_down,buy_down,1,0.04,3.9335556308067545,0.69,1.710241578611633,0.017391304347826094,100.04913234878049,False,full
classic_early_drop_down,2026-04-28 13:15:01+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777382100,london,early_drop_down,buy_down,1,0.04,4.00196529395122,0.83,0.7714631891954161,0.007710843373493979,100.8205955379759,False,full
classic_early_drop_down,2026-04-28 13:40:01+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777383600,us_open,early_drop_down,buy_down,1,0.04,4.032823821519036,0.68,1.838493212751325,0.018235294117647054,102.65908875072724,False,full
classic_early_drop_down,2026-04-28 14:15:02+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777385700,us_open,early_drop_down,buy_down,1,0.04,4.10636355002909,0.8,0.9752613431319084,0.009499999999999996,103.63435009385914,False,full
classic_early_drop_down,2026-04-28 15:05:01+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777388700,us_open,early_drop_down,buy_down,1,0.04,4.145374003754366,0.8,0.9845263258916617,0.009499999999999998,104.6188764197508,False,full
classic_early_drop_down,2026-04-28 17:05:02+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777395900,us_afternoon,early_drop_down,buy_down,1,0.04,4.184755056790032,0.74,1.4137686002669028,0.013513513513513514,106.03264502001771,False,full
classic_early_drop_down,2026-04-28 17:10:00+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777396200,us_afternoon,early_drop_down,buy_down,1,0.04,4.241305800800708,0.81,0.9425124001779348,0.008888888888888885,106.97515742019564,False,full
classic_early_drop_down,2026-04-28 19:20:01+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777404000,us_afternoon,early_drop_down,buy_down,1,0.04,4.279006296807826,0.68,1.9507234588388616,0.018235294117647058,108.92588087903451,False,full
classic_early_drop_down,2026-04-28 23:55:00+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777420500,asia,early_drop_down,buy_down,1,0.04,4.357035235161381,0.8,1.0347958683508276,0.009499999999999998,109.96067674738534,False,full
classic_early_drop_down,2026-04-29 00:55:01+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777424100,asia,early_drop_down,buy_down,1,0.04,4.398427069895414,0.75,1.4074966623665324,0.0128,111.36817340975186,False,full
classic_early_drop_down,2026-04-29 01:05:00+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777424700,asia,early_drop_down,buy_down,1,0.04,4.454726936390075,0.72,1.6705226011462782,0.015000000000000003,113.03869601089814,False,full
classic_early_drop_down,2026-04-29 01:30:01+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777426200,asia,early_drop_down,buy_down,1,0.04,4.521547840435925,0.67,-4.5890336290991485,-0.04059701492537314,108.44966238179899,False,full
classic_early_drop_down,2026-04-29 02:20:02+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777429200,asia,early_drop_down,buy_down,1,0.04,4.337986495271959,0.81,0.963996998949324,0.008888888888888885,109.41365938074831,False,full
classic_early_drop_down,2026-04-29 02:30:01+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777429800,asia,early_drop_down,buy_down,1,0.04,4.376546375229933,0.8,1.0394297641171086,0.009499999999999996,110.45308914486542,False,full
classic_early_drop_down,2026-04-29 03:30:02+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777433400,asia,early_drop_down,buy_down,1,0.04,1.8719999999999999,0.8,0.44459999999999983,0.004025238256730711,110.89768914486541,False,full
classic_early_drop_down,2026-04-29 05:25:00+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777440300,asia,early_drop_down,buy_down,1,0.04,4.435907565794617,0.7,-4.499277673877397,-0.04057142857142857,106.39841147098801,False,full
classic_early_drop_down,2026-04-29 07:45:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777448700,london,early_drop_down,buy_down,1,0.04,4.25593645883952,0.7,1.7631736758049443,0.016571428571428574,108.16158514679296,False,full
classic_early_drop_down,2026-04-29 08:05:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777449900,london,early_drop_down,buy_down,1,0.04,4.326463405871719,0.81,0.9614363124159372,0.008888888888888887,109.1230214592089,False,full
classic_early_drop_down,2026-04-29 12:30:00+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777465800,london,early_drop_down,buy_down,1,0.04,4.3649208583683565,0.69,1.8977916775514596,0.01739130434782609,111.02081313676035,False,full
classic_early_drop_down,2026-04-29 12:55:02+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777467300,london,early_drop_down,buy_down,1,0.04,4.440832525470414,0.65,2.3228970133229856,0.02092307692307692,113.34371015008334,False,full
classic_early_drop_down,2026-04-29 13:05:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777467900,london,early_drop_down,buy_down,1,0.04,4.533748406003333,0.77,1.2953566874295237,0.011428571428571427,114.63906683751286,False,full
classic_early_drop_down,2026-04-29 13:30:00+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777469400,us_open,early_drop_down,buy_down,1,0.04,4.585562673500514,0.77,1.3101607638572896,0.011428571428571427,115.94922760137014,False,full
classic_early_drop_down,2026-04-29 14:30:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777473000,us_open,early_drop_down,buy_down,1,0.04,4.637969104054806,0.68,2.1143682680249842,0.018235294117647054,118.06359586939513,False,full
classic_early_drop_down,2026-04-29 14:45:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777473900,us_open,early_drop_down,buy_down,1,0.04,4.722543834775805,0.76,1.4291908973663618,0.012105263157894735,119.4927867667615,False,full
classic_early_drop_down,2026-04-29 16:00:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777478400,us_afternoon,early_drop_down,buy_down,1,0.04,4.77971147067046,0.67,-4.851050447844646,-0.04059701492537313,114.64173631891686,False,full
classic_early_drop_down,2026-04-29 17:25:02+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777483500,us_afternoon,early_drop_down,buy_down,1,0.04,4.585669452756674,0.82,0.9506875694739448,0.00829268292682927,115.5924238883908,False,full
classic_early_drop_down,2026-04-29 20:05:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777493100,other,early_drop_down,buy_down,1,0.04,4.623696955535632,0.61,2.880335808366459,0.024918032786885244,118.47275969675725,False,full
