strategy,sizing,first_quote_ts,slug,side,target_cost,shares,entry_price,pnl_usd,bankroll_after,q_hat
rule_drop10_to30_down,full_kelly,2026-04-25 01:50:01+00:00,btc-updown-5m-1777081800,buy_down,12.785386086075897,15.404079621778191,0.83,2.464652739484511,219.8162162027746,0.84
rule_drop10_to30_down,half_kelly,2026-04-24 13:55:02+00:00,btc-updown-5m-1777038900,buy_down,33.55263157894737,54.117147707979626,0.62,-34.09380305602716,65.90619694397284,0.875
rule_drop10_to30_down,half_kelly,2026-04-24 15:55:01+00:00,btc-updown-5m-1777046100,buy_down,14.645821543105079,24.409702571841798,0.6,-14.889918568823497,51.01627837514935,0.7777777777777778
rule_drop10_to30_down,half_kelly,2026-04-24 16:25:01+00:00,btc-updown-5m-1777047900,buy_down,8.872396239156405,16.430363405845192,0.54,7.3936635326303355,58.40994190777968,0.7
rule_drop10_to30_down,half_kelly,2026-04-24 16:55:01+00:00,btc-updown-5m-1777049700,buy_down,0.7585706741270136,1.0535703807319634,0.72,-0.7691063779343332,57.64083552984535,0.7272727272727273
rule_drop10_to30_down,half_kelly,2026-04-24 17:20:02+00:00,btc-updown-5m-1777051200,buy_down,1.9482333687243718,2.9078109980960773,0.67,0.9304995193907446,58.57133504923609,0.6923076923076923
rule_drop10_to30_down,half_kelly,2026-04-24 19:50:02+00:00,btc-updown-5m-1777060200,buy_down,16.004185654042967,43.254555821737746,0.37,26.8178246094774,85.3891596587135,0.7142857142857143
rule_drop10_to30_down,half_kelly,2026-04-24 20:15:01+00:00,btc-updown-5m-1777061700,buy_down,10.165376149846836,15.639040230533592,0.65,5.3172736783814205,90.70643333709492,0.7333333333333333
rule_drop10_to30_down,half_kelly,2026-04-24 20:40:01+00:00,btc-updown-5m-1777063200,buy_down,8.778041935847902,12.721799907025947,0.69,3.8165399721077846,94.52297330920271,0.75
rule_drop10_to30_down,half_kelly,2026-04-24 21:30:01+00:00,btc-updown-5m-1777066200,buy_down,11.389390522076605,16.50636307547334,0.69,4.951908922642003,99.47488223184472,0.7647058823529411
rule_drop10_to30_down,half_kelly,2026-04-24 22:15:01+00:00,btc-updown-5m-1777068900,buy_down,26.220920493736845,49.4734348938431,0.53,22.757780051167824,122.23266228301254,0.7777777777777778
rule_drop10_to30_down,half_kelly,2026-04-24 22:20:01+00:00,btc-updown-5m-1777069200,buy_down,28.12505927024783,46.10665454138989,0.61,17.520528725728155,139.7531910087407,0.7894736842105263
rule_drop10_to30_down,half_kelly,2026-04-24 22:25:01+00:00,btc-updown-5m-1777069500,buy_down,26.203723314138887,38.53488722667483,0.68,11.945815040269196,151.6990060490099,0.8
rule_drop10_to30_down,half_kelly,2026-04-25 00:15:00+00:00,btc-updown-5m-1777076100,buy_down,41.45063543969546,71.46661282706114,0.58,29.30131125909507,181.00031730810497,0.8095238095238095
rule_drop10_to30_down,half_kelly,2026-04-25 00:25:02+00:00,btc-updown-5m-1777076700,buy_down,37.42088671619181,54.23316915390118,0.69,16.269950746170355,197.27026805427533,0.8181818181818182
rule_drop10_to30_down,half_kelly,2026-04-25 01:20:02+00:00,btc-updown-5m-1777080000,buy_down,18.72,26.0,0.72,7.0200000000000005,204.29026805427534,0.8260869565217391
rule_drop10_to30_down,half_kelly,2026-04-25 01:35:00+00:00,btc-updown-5m-1777080900,buy_down,28.126920963994444,36.52846878440837,0.77,8.03626313256984,212.3265311868452,0.8333333333333334
rule_drop10_to30_down,half_kelly,2026-04-25 01:50:01+00:00,btc-updown-5m-1777081800,buy_down,6.244897976083687,7.523973465161069,0.83,1.2038357544257712,213.53036694127096,0.84
rule_drop10_to30_down,quarter_kelly,2026-04-24 13:55:02+00:00,btc-updown-5m-1777038900,buy_down,16.776315789473685,27.058573853989813,0.62,-17.04690152801358,82.95309847198642,0.875
rule_drop10_to30_down,quarter_kelly,2026-04-24 15:55:01+00:00,btc-updown-5m-1777046100,buy_down,9.217010941331827,15.361684902219713,0.6,-9.370627790354025,73.5824706816324,0.7777777777777778
rule_drop10_to30_down,quarter_kelly,2026-04-24 16:25:01+00:00,btc-updown-5m-1777047900,buy_down,6.398475711446293,11.849029095270913,0.54,5.33206309287191,78.9145337745043,0.7
rule_drop10_to30_down,quarter_kelly,2026-04-24 16:55:01+00:00,btc-updown-5m-1777049700,buy_down,0.5124320374967845,0.7117111631899784,0.72,-0.5195491491286842,78.39498462537563,0.7272727272727273
rule_drop10_to30_down,quarter_kelly,2026-04-24 17:20:02+00:00,btc-updown-5m-1777051200,buy_down,1.3248569662796548,1.977398457133813,0.67,0.6327675062828201,79.02775213165845,0.6923076923076923
rule_drop10_to30_down,quarter_kelly,2026-04-24 19:50:02+00:00,btc-updown-5m-1777060200,buy_down,10.796875432953335,29.180744413387394,0.37,18.092061536300186,97.11981366795862,0.7142857142857143
rule_drop10_to30_down,quarter_kelly,2026-04-24 20:15:01+00:00,btc-updown-5m-1777061700,buy_down,5.780941289759437,8.893755830399133,0.65,3.023876982335705,100.14369065029433,0.7333333333333333
rule_drop10_to30_down,quarter_kelly,2026-04-24 20:40:01+00:00,btc-updown-5m-1777063200,buy_down,4.845662450820697,7.022699204087967,0.69,2.1068097612263905,102.25050041152072,0.75
rule_drop10_to30_down,quarter_kelly,2026-04-24 21:30:01+00:00,btc-updown-5m-1777066200,buy_down,6.160253108284217,8.927903055484373,0.69,2.6783709166453122,104.92887132816603,0.7647058823529411
rule_drop10_to30_down,quarter_kelly,2026-04-24 22:15:01+00:00,btc-updown-5m-1777068900,buy_down,13.82927795873583,26.09297728063364,0.53,12.002769549091473,116.9316408772575,0.7777777777777778
rule_drop10_to30_down,quarter_kelly,2026-04-24 22:20:01+00:00,btc-updown-5m-1777069200,buy_down,13.45266178783563,22.053543914484642,0.61,8.380346687504163,125.31198756476165,0.7894736842105263
rule_drop10_to30_down,quarter_kelly,2026-04-24 22:25:01+00:00,btc-updown-5m-1777069500,buy_down,11.747998834196407,17.276468873818246,0.68,5.355705350883655,130.66769291564532,0.8
rule_drop10_to30_down,quarter_kelly,2026-04-25 00:15:00+00:00,btc-updown-5m-1777076100,buy_down,17.851992059337032,30.77929665402937,0.58,12.619511628152043,143.28720454379737,0.8095238095238095
rule_drop10_to30_down,quarter_kelly,2026-04-25 00:25:02+00:00,btc-updown-5m-1777076700,buy_down,14.811947097269385,21.46658999604259,0.69,6.439976998812778,149.72718154261014,0.8181818181818182
rule_drop10_to30_down,quarter_kelly,2026-04-25 01:20:02+00:00,btc-updown-5m-1777080000,buy_down,14.182233034315558,19.697545880993832,0.72,5.318337387868335,155.04551893047847,0.8260869565217391
rule_drop10_to30_down,quarter_kelly,2026-04-25 01:35:00+00:00,btc-updown-5m-1777080900,buy_down,10.673423404634391,13.86158883718752,0.77,3.049549544181254,158.0950684746597,0.8333333333333334
rule_drop10_to30_down,quarter_kelly,2026-04-25 01:50:01+00:00,btc-updown-5m-1777081800,buy_down,2.3249274775685267,2.8011174428536467,0.83,0.4481787908565836,158.5432472655163,0.84
rule_drop10_to30_down,half_kelly_capped20,2026-04-24 13:55:02+00:00,btc-updown-5m-1777038900,buy_down,20.0,32.25806451612903,0.62,-20.322580645161292,79.6774193548387,0.875
rule_drop10_to30_down,half_kelly_capped20,2026-04-24 15:55:01+00:00,btc-updown-5m-1777046100,buy_down,15.935483870967742,26.559139784946236,0.6,-16.201075268817203,63.4763440860215,0.7777777777777778
rule_drop10_to30_down,half_kelly_capped20,2026-04-24 16:25:01+00:00,btc-updown-5m-1777047900,buy_down,11.0393641888733,20.443267016432035,0.54,9.199470157394416,72.67581424341591,0.7
rule_drop10_to30_down,half_kelly_capped20,2026-04-24 16:55:01+00:00,btc-updown-5m-1777049700,buy_down,0.9438417434209919,1.3108913103069333,0.72,-0.9569506565240613,71.71886358689186,0.7272727272727273
rule_drop10_to30_down,half_kelly_capped20,2026-04-24 17:20:02+00:00,btc-updown-5m-1777051200,buy_down,2.424064153869299,3.618006199804924,0.67,1.1577619839375755,72.87662557082943,0.6923076923076923
rule_drop10_to30_down,half_kelly_capped20,2026-04-24 19:50:02+00:00,btc-updown-5m-1777060200,buy_down,14.575325114165887,39.39277057882672,0.37,24.423517758872567,97.300143329702,0.7142857142857143
rule_drop10_to30_down,half_kelly_capped20,2026-04-24 20:15:01+00:00,btc-updown-5m-1777061700,buy_down,11.583350396393085,17.820539071373975,0.65,6.058983284267151,103.35912661396915,0.7333333333333333
rule_drop10_to30_down,half_kelly_capped20,2026-04-24 20:40:01+00:00,btc-updown-5m-1777063200,buy_down,10.002496123932506,14.496371194105082,0.69,4.3489113582315255,107.70803797220069,0.75
rule_drop10_to30_down,half_kelly_capped20,2026-04-24 21:30:01+00:00,btc-updown-5m-1777066200,buy_down,12.978103247124748,18.808845285688044,0.69,5.642653585706414,113.3506915579071,0.7647058823529411
rule_drop10_to30_down,half_kelly_capped20,2026-04-24 22:15:01+00:00,btc-updown-5m-1777068900,buy_down,22.67013831158142,42.77384587090834,0.53,19.675969100617834,133.02666065852492,0.7777777777777778
rule_drop10_to30_down,half_kelly_capped20,2026-04-24 22:20:01+00:00,btc-updown-5m-1777069200,buy_down,26.605332131704984,43.61529857656555,0.61,16.57381345909491,149.60047411761983,0.7894736842105263
rule_drop10_to30_down,half_kelly_capped20,2026-04-24 22:25:01+00:00,btc-updown-5m-1777069500,buy_down,28.050088897053723,41.25013073096135,0.68,12.787540526598017,162.38801464421783,0.8
rule_drop10_to30_down,half_kelly_capped20,2026-04-25 00:15:00+00:00,btc-updown-5m-1777076100,buy_down,32.47760292884357,55.995867118695806,0.58,22.95830551866528,185.3463201628831,0.8095238095238095
rule_drop10_to30_down,half_kelly_capped20,2026-04-25 00:25:02+00:00,btc-updown-5m-1777076700,buy_down,37.06926403257662,53.72357106170525,0.69,16.117071318511577,201.4633914813947,0.8181818181818182
rule_drop10_to30_down,half_kelly_capped20,2026-04-25 01:20:02+00:00,btc-updown-5m-1777080000,buy_down,18.72,26.0,0.72,7.0200000000000005,208.4833914813947,0.8260869565217391
rule_drop10_to30_down,half_kelly_capped20,2026-04-25 01:35:00+00:00,btc-updown-5m-1777080900,buy_down,28.704235059032616,37.278227349393006,0.77,8.20121001686646,216.68460149826117,0.8333333333333334
rule_drop10_to30_down,half_kelly_capped20,2026-04-25 01:50:01+00:00,btc-updown-5m-1777081800,buy_down,6.373076514654745,7.6784054393430665,0.83,1.228544870294891,217.91314636855606,0.84
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-24 13:55:02+00:00,btc-updown-5m-1777038900,buy_down,16.776315789473685,27.058573853989813,0.62,-17.04690152801358,82.95309847198642,0.875
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-24 15:55:01+00:00,btc-updown-5m-1777046100,buy_down,9.217010941331827,15.361684902219713,0.6,-9.370627790354025,73.5824706816324,0.7777777777777778
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-24 16:25:01+00:00,btc-updown-5m-1777047900,buy_down,6.398475711446293,11.849029095270913,0.54,5.33206309287191,78.9145337745043,0.7
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-24 16:55:01+00:00,btc-updown-5m-1777049700,buy_down,0.5124320374967845,0.7117111631899784,0.72,-0.5195491491286842,78.39498462537563,0.7272727272727273
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-24 17:20:02+00:00,btc-updown-5m-1777051200,buy_down,1.3248569662796548,1.977398457133813,0.67,0.6327675062828201,79.02775213165845,0.6923076923076923
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-24 19:50:02+00:00,btc-updown-5m-1777060200,buy_down,10.796875432953335,29.180744413387394,0.37,18.092061536300186,97.11981366795862,0.7142857142857143
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-24 20:15:01+00:00,btc-updown-5m-1777061700,buy_down,5.780941289759437,8.893755830399133,0.65,3.023876982335705,100.14369065029433,0.7333333333333333
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-24 20:40:01+00:00,btc-updown-5m-1777063200,buy_down,4.845662450820697,7.022699204087967,0.69,2.1068097612263905,102.25050041152072,0.75
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-24 21:30:01+00:00,btc-updown-5m-1777066200,buy_down,6.160253108284217,8.927903055484373,0.69,2.6783709166453122,104.92887132816603,0.7647058823529411
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-24 22:15:01+00:00,btc-updown-5m-1777068900,buy_down,13.82927795873583,26.09297728063364,0.53,12.002769549091473,116.9316408772575,0.7777777777777778
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-24 22:20:01+00:00,btc-updown-5m-1777069200,buy_down,13.45266178783563,22.053543914484642,0.61,8.380346687504163,125.31198756476165,0.7894736842105263
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-24 22:25:01+00:00,btc-updown-5m-1777069500,buy_down,11.747998834196407,17.276468873818246,0.68,5.355705350883655,130.66769291564532,0.8
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-25 00:15:00+00:00,btc-updown-5m-1777076100,buy_down,17.851992059337032,30.77929665402937,0.58,12.619511628152043,143.28720454379737,0.8095238095238095
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-25 00:25:02+00:00,btc-updown-5m-1777076700,buy_down,14.811947097269385,21.46658999604259,0.69,6.439976998812778,149.72718154261014,0.8181818181818182
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-25 01:20:02+00:00,btc-updown-5m-1777080000,buy_down,14.182233034315558,19.697545880993832,0.72,5.318337387868335,155.04551893047847,0.8260869565217391
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-25 01:35:00+00:00,btc-updown-5m-1777080900,buy_down,10.673423404634391,13.86158883718752,0.77,3.049549544181254,158.0950684746597,0.8333333333333334
rule_drop10_to30_down,quarter_kelly_capped20,2026-04-25 01:50:01+00:00,btc-updown-5m-1777081800,buy_down,2.3249274775685267,2.8011174428536467,0.83,0.4481787908565836,158.5432472655163,0.84
rule_drop20_down,fixed_10pct,2026-04-24 02:50:02+00:00,btc-updown-5m-1776999000,buy_down,10.0,10.75268817204301,0.93,0.6451612903225801,100.64516129032258,
rule_drop20_down,fixed_10pct,2026-04-24 02:55:02+00:00,btc-updown-5m-1776999300,buy_down,10.064516129032258,13.978494623655914,0.72,3.774193548387097,104.41935483870968,
rule_drop20_down,fixed_10pct,2026-04-24 03:15:01+00:00,btc-updown-5m-1777000500,buy_down,10.441935483870969,11.60215053763441,0.9,1.0441935483870968,105.46354838709678,
rule_drop20_down,fixed_10pct,2026-04-24 03:20:01+00:00,btc-updown-5m-1777000800,buy_down,10.546354838709679,12.555184331797237,0.84,1.8832776497695858,107.34682603686636,
rule_drop20_down,fixed_10pct,2026-04-24 03:30:01+00:00,btc-updown-5m-1777001400,buy_down,10.734682603686636,12.198502958734814,0.88,1.3418353254608295,108.6886613623272,
rule_drop20_down,fixed_10pct,2026-04-24 03:40:01+00:00,btc-updown-5m-1777002000,buy_down,10.86886613623272,12.786901336744377,0.85,1.790166187144213,110.4788275494714,
rule_drop20_down,fixed_10pct,2026-04-24 04:00:02+00:00,btc-updown-5m-1777003200,buy_down,11.04788275494714,14.536687835456764,0.76,3.3434382021550553,113.82226575162646,
rule_drop20_down,fixed_10pct,2026-04-24 04:25:01+00:00,btc-updown-5m-1777004700,buy_down,11.382226575162647,12.371985407785486,0.92,0.8660389785449836,114.68830473017144,
rule_drop20_down,fixed_10pct,2026-04-24 06:00:01+00:00,btc-updown-5m-1777010400,buy_down,11.468830473017144,15.710726675365951,0.73,4.084788935595148,118.77309366576658,
rule_drop20_down,fixed_10pct,2026-04-24 06:20:02+00:00,btc-updown-5m-1777011600,buy_down,11.87730936657666,15.227319700739306,0.78,3.197737137155254,121.97083080292184,
rule_drop20_down,fixed_10pct,2026-04-24 06:25:02+00:00,btc-updown-5m-1777011900,buy_down,12.197083080292185,13.860321682150209,0.88,1.524635385036523,123.49546618795836,
rule_drop20_down,fixed_10pct,2026-04-24 06:30:01+00:00,btc-updown-5m-1777012200,buy_down,12.349546618795836,16.249403445783994,0.76,-12.512040653253676,110.98342553470468,
rule_drop20_down,fixed_10pct,2026-04-24 06:35:01+00:00,btc-updown-5m-1777012500,buy_down,11.098342553470468,13.371497052374059,0.83,2.13943952837985,113.12286506308453,
rule_drop20_down,fixed_10pct,2026-04-24 07:30:01+00:00,btc-updown-5m-1777015800,buy_down,11.312286506308453,14.691281177023965,0.77,3.232081858945272,116.35494692202981,
rule_drop20_down,fixed_10pct,2026-04-24 08:00:01+00:00,btc-updown-5m-1777017600,buy_down,11.635494692202982,15.111032067796081,0.77,3.3244270549151373,119.67937397694494,
rule_drop20_down,fixed_10pct,2026-04-24 08:25:01+00:00,btc-updown-5m-1777019100,buy_down,11.967937397694495,15.343509484223711,0.78,3.2221369916869786,122.90151096863192,
rule_drop20_down,fixed_10pct,2026-04-24 08:30:01+00:00,btc-updown-5m-1777019400,buy_down,12.290151096863193,16.60831229305837,0.74,4.152078073264592,127.05358904189652,
rule_drop20_down,fixed_10pct,2026-04-24 08:40:01+00:00,btc-updown-5m-1777020000,buy_down,12.705358904189652,16.50046610933721,0.77,3.630102544054186,130.6836915859507,
rule_drop20_down,fixed_10pct,2026-04-24 08:55:01+00:00,btc-updown-5m-1777020900,buy_down,13.06836915859507,18.4061537445001,0.71,5.153723048460028,135.83741463441072,
rule_drop20_down,fixed_10pct,2026-04-24 09:45:01+00:00,btc-updown-5m-1777023900,buy_down,13.583741463441072,15.980872309930673,0.85,2.2373221233902942,138.07473675780102,
rule_drop20_down,fixed_10pct,2026-04-24 09:55:01+00:00,btc-updown-5m-1777024500,buy_down,13.807473675780102,16.635510452747113,0.83,2.6616816724395385,140.73641843024055,
rule_drop20_down,fixed_10pct,2026-04-24 10:00:01+00:00,btc-updown-5m-1777024800,buy_down,14.073641843024056,15.637379825582284,0.9,1.4073641843024054,142.14378261454294,
rule_drop20_down,fixed_10pct,2026-04-24 10:05:02+00:00,btc-updown-5m-1777025100,buy_down,14.214378261454295,17.334607635919873,0.82,-14.387724337813495,127.75605827672945,
rule_drop20_down,fixed_10pct,2026-04-24 10:10:01+00:00,btc-updown-5m-1777025400,buy_down,12.775605827672946,17.500829900921843,0.73,4.550215774239679,132.30627405096914,
rule_drop20_down,fixed_10pct,2026-04-24 11:15:00+00:00,btc-updown-5m-1777029300,buy_down,13.230627405096914,14.539150994611994,0.91,1.163132079568959,133.4694061305381,
rule_drop20_down,fixed_10pct,2026-04-24 11:35:01+00:00,btc-updown-5m-1777030500,buy_down,13.34694061305381,15.519698387271873,0.86,2.0175607903453434,135.48696692088345,
rule_drop20_down,fixed_10pct,2026-04-24 11:45:01+00:00,btc-updown-5m-1777031100,buy_down,13.548696692088345,14.888677683613565,0.91,1.1910942146890848,136.67806113557253,
rule_drop20_down,fixed_10pct,2026-04-24 12:50:01+00:00,btc-updown-5m-1777035000,buy_down,13.667806113557255,26.284242526071644,0.52,12.353593987253673,149.0316551228262,
rule_drop20_down,fixed_10pct,2026-04-24 13:15:01+00:00,btc-updown-5m-1777036500,buy_down,14.903165512282621,21.916419871003853,0.68,-15.12232971099266,133.90932541183355,
rule_drop20_down,fixed_10pct,2026-04-24 13:20:00+00:00,btc-updown-5m-1777036800,buy_down,13.390932541183355,17.390821482056307,0.77,3.825980726052387,137.73530613788594,
rule_drop20_down,fixed_10pct,2026-04-24 13:25:01+00:00,btc-updown-5m-1777037100,buy_down,13.773530613788594,15.83164438366505,0.87,1.8997973260398062,139.63510346392576,
rule_drop20_down,fixed_10pct,2026-04-24 13:30:01+00:00,btc-updown-5m-1777037400,buy_down,13.963510346392576,20.84106021849638,0.67,-14.17192094857754,125.46318251534822,
rule_drop20_down,fixed_10pct,2026-04-24 13:35:01+00:00,btc-updown-5m-1777037700,buy_down,12.546318251534823,15.116046086186534,0.83,2.418567373789846,127.88174988913806,
rule_drop20_down,fixed_10pct,2026-04-24 13:40:00+00:00,btc-updown-5m-1777038000,buy_down,12.788174988913807,15.985218736142258,0.8,3.0371915598670283,130.9189414490051,
rule_drop20_down,fixed_10pct,2026-04-24 13:50:00+00:00,btc-updown-5m-1777038600,buy_down,13.091894144900511,20.45608460140705,0.64,7.159629610492467,138.07857105949756,
rule_drop20_down,fixed_10pct,2026-04-24 13:55:02+00:00,btc-updown-5m-1777038900,buy_down,13.807857105949758,22.2707372676609,0.62,-14.030564478626365,124.0480065808712,
rule_drop20_down,fixed_10pct,2026-04-24 14:00:02+00:00,btc-updown-5m-1777039200,buy_down,12.40480065808712,14.258391561019678,0.87,1.7110069873223615,125.75901356819357,
rule_drop20_down,fixed_10pct,2026-04-24 14:20:02+00:00,btc-updown-5m-1777040400,buy_down,12.575901356819358,18.493972583557877,0.68,5.733131500902941,131.4921450690965,
rule_drop20_down,fixed_10pct,2026-04-24 14:25:02+00:00,btc-updown-5m-1777040700,buy_down,13.14921450690965,15.289784310360059,0.86,1.9876719603468076,133.4798170294433,
rule_drop20_down,fixed_10pct,2026-04-24 14:40:02+00:00,btc-updown-5m-1777041600,buy_down,13.347981702944331,16.89617937081561,0.79,3.379235874163121,136.85905290360643,
rule_drop20_down,fixed_10pct,2026-04-24 15:00:01+00:00,btc-updown-5m-1777042800,buy_down,13.685905290360644,14.109180711712005,0.97,0.28218361423424043,137.14123651784067,
rule_drop20_down,fixed_10pct,2026-04-24 15:35:01+00:00,btc-updown-5m-1777044900,buy_down,13.714123651784067,16.931016854054402,0.81,3.0475830337297913,140.18881955157045,
rule_drop20_down,fixed_10pct,2026-04-24 15:55:01+00:00,btc-updown-5m-1777046100,buy_down,14.018881955157045,23.364803258595078,0.6,-14.252529987742998,125.93628956382744,
rule_drop20_down,fixed_10pct,2026-04-24 16:00:01+00:00,btc-updown-5m-1777046400,buy_down,12.593628956382744,13.839152699321696,0.91,1.1071322159457353,127.04342177977318,
rule_drop20_down,fixed_10pct,2026-04-24 16:20:01+00:00,btc-updown-5m-1777047600,buy_down,12.704342177977319,17.644919691635167,0.72,-12.880791374893672,114.16263040487951,
rule_drop20_down,fixed_10pct,2026-04-24 16:25:01+00:00,btc-updown-5m-1777047900,buy_down,11.416263040487951,21.141227852755463,0.54,9.513552533739958,123.67618293861946,
rule_drop20_down,fixed_10pct,2026-04-24 16:35:01+00:00,btc-updown-5m-1777048500,buy_down,12.367618293861947,16.941942868304036,0.73,4.40490514575905,128.0810880843785,
rule_drop20_down,fixed_10pct,2026-04-24 16:40:01+00:00,btc-updown-5m-1777048800,buy_down,12.80810880843785,13.069498784120256,0.98,0.1306949878412028,128.2117830722197,
rule_drop20_down,fixed_10pct,2026-04-24 16:55:01+00:00,btc-updown-5m-1777049700,buy_down,12.82117830722197,17.80719209336385,0.72,-12.99925022815561,115.2125328440641,
rule_drop20_down,fixed_10pct,2026-04-24 17:00:01+00:00,btc-updown-5m-1777050000,buy_down,11.521253284406411,13.396806144658617,0.86,1.7415847988056203,116.95411764286972,
rule_drop20_down,fixed_10pct,2026-04-24 17:15:02+00:00,btc-updown-5m-1777050900,buy_down,11.695411764286973,17.199134947480843,0.68,5.3317318337190605,122.28584947658878,
rule_drop20_down,fixed_10pct,2026-04-24 18:00:00+00:00,btc-updown-5m-1777053600,buy_down,12.228584947658879,18.251619324864,0.67,5.840518183956479,128.12636766054527,
rule_drop20_down,fixed_10pct,2026-04-24 18:05:01+00:00,btc-updown-5m-1777053900,buy_down,12.812636766054528,19.1233384567978,0.67,6.119468306175295,134.24583596672056,
rule_drop20_down,fixed_10pct,2026-04-24 18:15:02+00:00,btc-updown-5m-1777054500,buy_down,13.424583596672058,14.131140628075851,0.95,0.5652456251230347,134.8110815918436,
rule_drop20_down,fixed_10pct,2026-04-24 19:05:02+00:00,btc-updown-5m-1777057500,buy_down,13.481108159184359,15.319441089982226,0.88,1.6851385198980449,136.49622011174162,
rule_drop20_down,fixed_10pct,2026-04-24 19:20:01+00:00,btc-updown-5m-1777058400,buy_down,13.649622011174163,16.249550013302574,0.84,2.4374325019953864,138.933652613737,
rule_drop20_down,fixed_10pct,2026-04-24 19:45:01+00:00,btc-updown-5m-1777059900,buy_down,13.8933652613737,17.812006745350896,0.78,3.7405214165236873,142.67417403026067,
rule_drop20_down,fixed_10pct,2026-04-24 20:15:01+00:00,btc-updown-5m-1777061700,buy_down,14.267417403026068,21.94987292773241,0.65,7.462956795429019,150.1371308256897,
rule_drop20_down,fixed_10pct,2026-04-24 20:25:01+00:00,btc-updown-5m-1777062300,buy_down,15.01371308256897,18.535448250085146,0.81,-15.199067565069821,134.93806326061988,
rule_drop20_down,fixed_10pct,2026-04-24 20:40:01+00:00,btc-updown-5m-1777063200,buy_down,13.49380632606199,19.556241052263754,0.69,5.866872315679127,140.80493557629902,
rule_drop20_down,fixed_10pct,2026-04-24 21:00:02+00:00,btc-updown-5m-1777064400,buy_down,3.7,5.0,0.74,-3.75,137.05493557629902,
rule_drop20_down,fixed_10pct,2026-04-24 21:05:01+00:00,btc-updown-5m-1777064700,buy_down,13.705493557629902,15.753440870838968,0.87,1.8904129045006763,138.94534848079968,
rule_drop20_down,fixed_10pct,2026-04-24 21:35:01+00:00,btc-updown-5m-1777066500,buy_down,13.894534848079969,17.588018795037936,0.79,3.5176037590075864,142.46295223980727,
rule_drop20_down,fixed_10pct,2026-04-24 22:15:01+00:00,btc-updown-5m-1777068900,buy_down,14.246295223980727,26.879802309397597,0.53,12.364709062322893,154.82766130213017,
rule_drop20_down,fixed_10pct,2026-04-24 22:20:01+00:00,btc-updown-5m-1777069200,buy_down,15.482766130213017,25.38158382002134,0.61,9.645001851608109,164.47266315373827,
rule_drop20_down,fixed_10pct,2026-04-24 22:30:01+00:00,btc-updown-5m-1777069800,buy_down,16.447266315373827,18.904903810774513,0.87,2.2685884572929416,166.7412516110312,
rule_drop20_down,fixed_10pct,2026-04-25 00:10:01+00:00,btc-updown-5m-1777075800,buy_down,16.67412516110312,20.334298976955026,0.82,3.456830826082355,170.19808243711356,
rule_drop20_down,fixed_10pct,2026-04-25 00:25:02+00:00,btc-updown-5m-1777076700,buy_down,17.019808243711356,24.66638875900197,0.69,7.399916627700591,177.59799906481413,
rule_drop20_down,fixed_20pct,2026-04-24 02:50:02+00:00,btc-updown-5m-1776999000,buy_down,20.0,21.50537634408602,0.93,1.2903225806451601,101.29032258064515,
rule_drop20_down,fixed_20pct,2026-04-24 02:55:02+00:00,btc-updown-5m-1776999300,buy_down,20.258064516129032,28.136200716845877,0.72,7.596774193548387,108.88709677419354,
rule_drop20_down,fixed_20pct,2026-04-24 03:15:01+00:00,btc-updown-5m-1777000500,buy_down,21.77741935483871,24.197132616487455,0.9,2.1777419354838705,111.0648387096774,
rule_drop20_down,fixed_20pct,2026-04-24 03:20:01+00:00,btc-updown-5m-1777000800,buy_down,22.212967741935483,26.444009216589862,0.84,3.96660138248848,115.03144009216588,
rule_drop20_down,fixed_20pct,2026-04-24 03:30:01+00:00,btc-updown-5m-1777001400,buy_down,23.006288018433178,26.143509111855884,0.88,2.8757860023041473,117.90722609447003,
rule_drop20_down,fixed_20pct,2026-04-24 03:40:01+00:00,btc-updown-5m-1777002000,buy_down,23.581445218894007,27.7428767281106,0.85,3.8840027419354843,121.79122883640552,
rule_drop20_down,fixed_20pct,2026-04-24 04:00:02+00:00,btc-updown-5m-1777003200,buy_down,24.358245767281105,32.05032337800145,0.76,7.371574376940333,129.16280321334585,
rule_drop20_down,fixed_20pct,2026-04-24 04:25:01+00:00,btc-updown-5m-1777004700,buy_down,23.0,25.0,0.92,1.7499999999999991,130.91280321334585,
rule_drop20_down,fixed_20pct,2026-04-24 06:00:01+00:00,btc-updown-5m-1777010400,buy_down,26.182560642669173,35.86652142831394,0.73,9.325295571361623,140.2380987847075,
