strategy,sizing,trades,ending_bankroll,total_return,avg_trade_return_on_cost,max_drawdown,source_layer,avg_entry_minute,trades_from_logs,win_rate,loss_rate,profit_factor,median_trade_return_on_cost,p10_trade_return_on_cost,worst_trade_return_on_cost,max_consecutive_losses,downside_deviation,score_end,score_win,score_pf,score_dd,score_streak,score_tail,robustness_score
tiered_down_score_signal,fixed_15pct,97,33.06185625730593,-0.6693814374269407,-0.0328865553394153,0.8034323797276061,extended_classic,,97.0,0.7422680412371134,0.25773195876288657,0.7339052004337295,0.1647058823529412,-1.0137747336377472,-1.018867924528302,3.0,1.0137262484257374,0.20155038759689922,0.7751937984496124,0.4573643410852713,0.2248062015503876,0.45930232558139533,0.7596899224806202,0.46656976744186046
value_up_margin2,fixed_25pct,8,72.20275033029435,-0.2779724966970565,-0.0875201475499352,0.532876304457605,extended_classic,,8.0,0.625,0.375,0.6284457266814372,0.3734213547646382,-1.016294642857143,-1.017857142857143,2.0,1.0158567305995858,0.49612403100775193,0.3488372093023256,0.3178294573643411,0.5562015503875969,0.7441860465116279,0.32751937984496127,0.4633720930232558
latest_m2_milddrop_down,fixed_25pct,50,57.04060580668244,-0.4295939419331755,0.0373346399563758,0.7644849298068915,latest_regime,2.0,50.0,0.72,0.28,0.8670531624137434,0.2857142857142857,-1.0158986175115208,-1.0188679245283019,4.0,1.0147376023963357,0.3798449612403101,0.6841085271317829,0.6589147286821705,0.2751937984496124,0.25387596899224807,0.44573643410852715,0.46327519379844967
rolling_sharpe_filter_down,fixed_10pct,6,76.95977628535506,-0.2304022371464493,-0.407163380339969,0.2624688105986806,extended_classic,,6.0,0.5,0.5,0.19998628035470456,-0.4851202079272255,-1.0162612374405078,-1.0163934426229508,2.0,1.0149577354451125,0.5542635658914729,0.22674418604651161,0.06201550387596899,0.8527131782945736,0.7441860465116279,0.3856589147286822,0.4616279069767442
rolling_win_filter_down,fixed_10pct,84,43.70573474573543,-0.5629426525426457,-0.0624727321636796,0.6949854560010469,extended_classic,,84.0,0.7261904761904762,0.27380952380952384,0.6713934640726938,0.14454691259021657,-1.0141666666666667,-1.0188679245283019,3.0,1.013859084458916,0.26744186046511625,0.7151162790697675,0.3682170542635659,0.3488372093023256,0.45930232558139533,0.6608527131782945,0.461531007751938
value_down_margin5,fixed_25pct,28,61.0385039422361,-0.389614960577639,0.0569394215651192,0.6381927852442725,extended_classic,,28.0,0.6785714285714286,0.32142857142857145,0.8256000040809242,0.3943661971830987,-1.0165601555987775,-1.018867924528302,3.0,1.0158465898556925,0.3992248062015504,0.5155038759689923,0.5891472868217055,0.4263565891472868,0.45930232558139533,0.25193798449612403,0.4601744186046512
rolling_rule_drop10_down,fixed_15pct,13,62.82768230235553,-0.3717231769764447,-0.1964575330150344,0.4591535118827069,classic,,13.0,0.6153846153846154,0.38461538461538464,0.489313769243082,0.125,-1.0154673283705542,-1.016393442622951,2.0,1.0139784978303497,0.4108527131782946,0.31976744186046513,0.22868217054263565,0.6356589147286822,0.7441860465116279,0.4941860465116279,0.4594961240310077
value_down_margin2_book,fixed_20pct,8,63.11764716232444,-0.3688235283767556,-0.2101480234255301,0.4029411754915255,classic,,8.0,0.5,0.5,0.49073336870468076,-0.36355311355311365,-1.0156603773584907,-1.0188679245283019,2.0,1.0149208912235845,0.41472868217054265,0.22674418604651161,0.23255813953488372,0.7403100775193798,0.7441860465116279,0.45542635658914726,0.4593023255813953
classic_trend_down_score3,fixed_20pct,65,39.53976317042296,-0.6046023682957704,-0.0226401387616439,0.8076452992907385,classic,,65.0,0.7230769230769231,0.27692307692307694,0.7622774835968865,0.23749999999999993,-1.013812785388128,-1.0188679245283019,3.0,1.0138179039714474,0.22868217054263565,0.6996124031007752,0.5155038759689923,0.21705426356589147,0.45930232558139533,0.6937984496124031,0.45901162790697675
value_down_margin2,half_kelly_capped20,35,71.23460159611702,-0.2876539840388298,0.0072609975383147,0.5385765856099488,extended_classic,,35.0,0.6571428571428571,0.34285714285714286,0.8301537554574747,0.3943661971830987,-1.0162876784769963,-1.0188679245283019,4.0,1.0153016886415005,0.4844961240310077,0.41472868217054265,0.5968992248062015,0.5465116279069767,0.25387596899224807,0.3643410852713178,0.4588178294573644
regime_trend_down,fixed_10pct,25,56.05763872503406,-0.4394236127496593,-0.2088340734481046,0.5099193197759008,extended_classic,,25.0,0.68,0.32,0.2983915373078634,0.125,-1.0134823359769287,-1.0169491525423728,3.0,1.013065140646487,0.35658914728682173,0.5368217054263565,0.12403100775193798,0.5852713178294574,0.45930232558139533,0.8507751937984496,0.4566860465116279
latest_m2_neutral_down,fixed_20pct,68,134.2778398140204,0.3427783981402041,0.0815703529760349,0.8632715404384967,latest_regime,2.0,68.0,0.5441176470588235,0.45588235294117646,1.041759125187861,0.47794117647058815,-1.0230519480519482,-1.032258064516129,4.0,1.0209958483333117,0.9069767441860465,0.28875968992248063,0.8527131782945736,0.15891472868217055,0.25387596899224807,0.21705426356589147,0.4559108527131782
rolling_pnl_filter_down,fixed_15pct,16,56.19647736200058,-0.4380352263799942,-0.2011825518077778,0.466172389990891,extended_classic,,16.0,0.625,0.375,0.4593052318597773,0.125,-1.0144747725392889,-1.0163934426229506,2.0,1.0136814863993937,0.36046511627906974,0.3488372093023256,0.1821705426356589,0.627906976744186,0.7441860465116279,0.5813953488372093,0.4556201550387597
value_down_margin2,fixed_15pct,35,67.85112351944872,-0.3214887648055128,0.0072609975383147,0.518166550265488,extended_classic,,35.0,0.6571428571428571,0.34285714285714286,0.7940289342455878,0.3943661971830986,-1.0162876784769963,-1.018867924528302,4.0,1.0153016886415005,0.46124031007751937,0.41472868217054265,0.5581395348837209,0.5775193798449613,0.25387596899224807,0.3643410852713178,0.45377906976744187
price_interval_up_45_65,fixed_10pct,3,85.72608679742389,-0.1427391320257611,-0.4701771077283372,0.1930106026785714,extended_classic,,3.0,0.3333333333333333,0.6666666666666666,0.26045963255463983,-1.015625,-1.0174107142857143,-1.0178571428571428,2.0,1.0167416839813115,0.6744186046511628,0.07170542635658915,0.10852713178294573,0.8992248062015504,0.7441860465116279,0.23837209302325582,0.45251937984496127
latest_switch_v2,fixed_15pct,87,370.88771564125045,2.7088771564125045,0.2415741662196934,0.8187991864663053,latest_regime,1.8505747126436785,87.0,0.5747126436781609,0.42528735632183906,1.35920226950917,0.1927710843373494,-1.0945454545454545,-1.25,9.0,1.0747440382336202,0.9728682170542635,0.30426356589147285,0.9108527131782945,0.19767441860465115,0.09302325581395349,0.044573643410852716,0.44689922480620153
latest_switch_v2,fixed_25pct,87,866.7765587941196,7.667765587941197,0.2415741662196934,0.8796615055264578,latest_regime,1.8505747126436785,87.0,0.5747126436781609,0.42528735632183906,1.5245475584501382,0.19277108433734944,-1.0945454545454545,-1.25,9.0,1.0747440382336202,0.9883720930232558,0.30426356589147285,0.9457364341085271,0.13953488372093023,0.09302325581395349,0.044573643410852716,0.4445736434108528
vol_filter_down_midrange,fixed_15pct,20,46.982312721364174,-0.5301768727863583,-0.2116625242342488,0.59177822582112,extended_classic,,20.0,0.65,0.35,0.32848000999273486,0.125,-1.0136986301369861,-1.0169491525423728,2.0,1.0133950602446413,0.28294573643410853,0.39341085271317827,0.13953488372093023,0.49224806201550386,0.7441860465116279,0.8352713178294574,0.44263565891472867
value_down_margin2,fixed_25pct,32,56.91759508942177,-0.4308240491057823,0.0383648146109737,0.7261476409038052,classic,,32.0,0.6875,0.3125,0.7816813968972698,0.2857142857142857,-1.016367001586462,-1.0188679245283019,3.0,1.0152631660716276,0.375968992248062,0.5736434108527132,0.5387596899224806,0.313953488372093,0.45930232558139533,0.313953488372093,0.44195736434108523
latest_switch_v2,fixed_20pct,87,585.9734204441785,4.859734204441785,0.2415741662196934,0.8741437462715393,latest_regime,1.8505747126436785,87.0,0.5747126436781609,0.42528735632183906,1.4576109006009952,0.19277108433734944,-1.0945454545454545,-1.25,9.0,1.0747440382336202,0.9806201550387597,0.30426356589147285,0.9263565891472868,0.14728682170542637,0.09302325581395349,0.044573643410852716,0.4410852713178295
latest_m2_neutral_down,fixed_25pct,68,132.0230334376097,0.320230334376097,0.081570352976035,0.9172513933853826,latest_regime,2.0,68.0,0.5441176470588235,0.45588235294117646,1.0301262403012843,0.4779411764705882,-1.023051948051948,-1.032258064516129,4.0,1.0209958483333117,0.8953488372093024,0.28875968992248063,0.8372093023255814,0.10077519379844961,0.25387596899224807,0.2248062015503876,0.4402131782945737
value_down_margin2_book,half_kelly_capped20,10,70.44981858474071,-0.2955018141525929,-0.2280787362007415,0.4156952241732661,extended_classic,,10.0,0.5,0.5,0.5426150131664147,-0.3635531135531136,-1.0147439353099732,-1.018867924528302,3.0,1.0147145747234192,0.4806201550387597,0.22674418604651161,0.2713178294573643,0.7325581395348837,0.45930232558139533,0.5271317829457365,0.4398255813953489
pressure_down_strong,fixed_20pct,35,53.66256133078901,-0.4633743866921098,-0.0386853428571028,0.7211009638051252,extended_classic,,35.0,0.6857142857142857,0.3142857142857143,0.7277208019087458,0.2857142857142857,-1.0146695095948826,-1.0188679245283019,3.0,1.0146367303642712,0.32170542635658916,0.5523255813953488,0.44573643410852715,0.32170542635658916,0.45930232558139533,0.5736434108527132,0.438468992248062
classic_trend_down_liq,fixed_20pct,36,27.29991274962949,-0.7270008725037052,-0.1369245908799326,0.7666561726729718,classic,,36.0,0.6944444444444444,0.3055555555555556,0.4680691525239975,0.07608695652173908,-1.0136986301369864,-1.0188679245283019,2.0,1.013257816628734,0.1569767441860465,0.6298449612403101,0.1996124031007752,0.2693798449612403,0.7441860465116279,0.7984496124031008,0.4347868217054264
pressure_down_confirm,fixed_20pct,36,27.29991274962949,-0.7270008725037052,-0.1369245908799326,0.7666561726729718,extended_classic,,36.0,0.6944444444444444,0.3055555555555556,0.4680691525239975,0.07608695652173908,-1.0136986301369864,-1.0188679245283019,2.0,1.013257816628734,0.1569767441860465,0.6298449612403101,0.1996124031007752,0.2693798449612403,0.7441860465116279,0.7984496124031008,0.4347868217054264
classic_trend_down_score4,fixed_20pct,24,55.91019484873317,-0.4408980515126682,-0.0676463856769281,0.6517232318160938,classic,,24.0,0.6666666666666666,0.3333333333333333,0.6843325700322626,0.27747252747252743,-1.0141666666666667,-1.0188679245283019,3.0,1.0146307347730568,0.35271317829457366,0.4573643410852713,0.375968992248062,0.3953488372093023,0.45930232558139533,0.6608527131782945,0.43362403100775193
latest_m2_extremeup_fade_down,fixed_10pct,22,174.53685864446578,0.7453685864446578,0.6301655519932745,0.6238146470421703,latest_regime,2.0,22.0,0.18181818181818182,0.8181818181818182,1.5122242928550595,-1.076923076923077,-1.1966666666666665,-1.25,10.0,1.1079666101282677,0.937984496124031,0.009689922480620155,0.937984496124031,0.44573643410852715,0.05813953488372093,0.009689922480620155,0.4290697674418605
vol_filter_down_clean,fixed_10pct,19,58.83829420924093,-0.4116170579075907,-0.2571226767527091,0.4735685388837028,extended_classic,,19.0,0.631578947368421,0.3684210526315789,0.2748077456959407,0.06451612903225801,-1.0136986301369864,-1.0169491525423728,3.0,1.013051889368887,0.38372093023255816,0.37790697674418605,0.11627906976744186,0.6162790697674418,0.45930232558139533,0.7984496124031008,0.42839147286821705
rolling_sharpe_filter_down,fixed_15pct,6,66.40189865033085,-0.3359810134966915,-0.407163380339969,0.3766352371601593,extended_classic,,6.0,0.5,0.5,0.19793315629517522,-0.4851202079272255,-1.0162612374405078,-1.016393442622951,2.0,1.0149577354451125,0.4418604651162791,0.22674418604651161,0.05813953488372093,0.7635658914728682,0.7441860465116279,0.3856589147286822,0.42616279069767443
value_down_margin5,fixed_25pct,29,67.20471595163968,-0.3279528404836032,0.0592670860731926,0.7610804473790019,classic,,29.0,0.6896551724137931,0.3103448275862069,0.8082414702801118,0.35616438356164387,-1.0165045846068352,-1.0188679245283019,4.0,1.0153717137424092,0.45348837209302323,0.6007751937984496,0.5697674418604651,0.2868217054263566,0.25387596899224807,0.2810077519379845,0.42567829457364337
rule_drop10_down,fixed_20pct,97,19.320332325550165,-0.8067966767444983,-0.0328865553394153,0.9001333407972654,bankroll,,97.0,0.7422680412371134,0.25773195876288657,0.7169737414060136,0.16470588235294123,-1.0137747336377474,-1.018867924528302,3.0,1.0137262484257377,0.1182170542635659,0.7751937984496124,0.42829457364341084,0.1182170542635659,0.45930232558139533,0.7306201550387597,0.42403100775193797
classic_trend_down_basic,fixed_20pct,97,19.320332325550165,-0.8067966767444983,-0.0328865553394153,0.9001333407972654,classic,,97.0,0.7422680412371134,0.25773195876288657,0.7169737414060136,0.1647058823529412,-1.0137747336377474,-1.0188679245283019,3.0,1.0137262484257377,0.1182170542635659,0.7751937984496124,0.42829457364341084,0.1182170542635659,0.45930232558139533,0.7306201550387597,0.42403100775193797
baseline_rule_drop10_down,fixed_20pct,97,19.320332325550165,-0.8067966767444983,-0.0328865553394153,0.9001333407972654,extended_classic,,97.0,0.7422680412371134,0.25773195876288657,0.7169737414060136,0.1647058823529412,-1.0137747336377474,-1.0188679245283019,3.0,1.0137262484257377,0.1182170542635659,0.7751937984496124,0.42829457364341084,0.1182170542635659,0.45930232558139533,0.7306201550387597,0.42403100775193797
tiered_down_score_signal,fixed_20pct,97,19.320332325550165,-0.8067966767444983,-0.0328865553394153,0.9001333407972654,extended_classic,,97.0,0.7422680412371134,0.25773195876288657,0.7169737414060136,0.1647058823529412,-1.0137747336377474,-1.0188679245283019,3.0,1.0137262484257377,0.1182170542635659,0.7751937984496124,0.42829457364341084,0.1182170542635659,0.45930232558139533,0.7306201550387597,0.42403100775193797
classic_trend_down_score3,fixed_25pct,65,26.4860451187142,-0.735139548812858,-0.0226401387616439,0.8891035022724452,classic,,65.0,0.7230769230769231,0.27692307692307694,0.7434259429647767,0.23749999999999985,-1.0138127853881278,-1.0188679245283019,3.0,1.0138179039714472,0.1511627906976744,0.6996124031007752,0.4806201550387597,0.12790697674418605,0.45930232558139533,0.7015503875968992,0.42335271317829454
price_interval_up_45_65,fixed_15pct,3,78.53512823386271,-0.2146487176613729,-0.4701771077283374,0.2817626953125,extended_classic,,3.0,0.3333333333333333,0.6666666666666666,0.23819326961183296,-1.015625,-1.0174107142857145,-1.017857142857143,2.0,1.0167416839813115,0.5813953488372093,0.07170542635658915,0.08914728682170543,0.8410852713178295,0.7441860465116279,0.23062015503875968,0.4222868217054264
value_down_margin2,full_kelly_capped20,35,60.48506390007202,-0.3951493609992798,0.0072609975383147,0.5965529728954709,extended_classic,,35.0,0.6571428571428571,0.34285714285714286,0.787387001940155,0.3943661971830987,-1.0162876784769963,-1.0188679245283019,4.0,1.0153016886415005,0.3953488372093023,0.41472868217054265,0.5465116279069767,0.4806201550387597,0.25387596899224807,0.3643410852713178,0.4221899224806202
value_down_margin2_book,fixed_15pct,10,65.38959666413389,-0.3461040333586611,-0.2280787362007415,0.3902438257376185,extended_classic,,10.0,0.5,0.5,0.4680661281898941,-0.3635531135531136,-1.0147439353099734,-1.0188679245283019,3.0,1.014714574723419,0.43023255813953487,0.22674418604651161,0.1937984496124031,0.751937984496124,0.45930232558139533,0.5193798449612403,0.4198643410852713
classic_trend_down_midrange,fixed_15pct,73,35.76804582471265,-0.6423195417528735,-0.0400452662335356,0.744089950116591,classic,,73.0,0.6986301369863014,0.3013698630136986,0.7400719064972694,0.23749999999999993,-1.0144513457556936,-1.0188679245283019,4.0,1.0140320526478328,0.22093023255813954,0.6531007751937985,0.47674418604651164,0.3023255813953488,0.25387596899224807,0.5968992248062015,0.41734496124031006
rolling_pnl_filter_down,fixed_20pct,16,44.15209711053133,-0.5584790288946867,-0.2011825518077777,0.5875777125119025,extended_classic,,16.0,0.625,0.375,0.4546213397443196,0.125,-1.0144747725392889,-1.0163934426229508,2.0,1.0136814863993937,0.2713178294573643,0.3488372093023256,0.17829457364341086,0.5,0.7441860465116279,0.5813953488372093,0.41589147286821704
rolling_rule_drop10_down,fixed_20pct,13,51.57008488982128,-0.4842991511017872,-0.1964575330150344,0.5726037980616189,classic,,13.0,0.6153846153846154,0.38461538461538464,0.4873491386086206,0.125,-1.0154673283705542,-1.0163934426229508,2.0,1.0139784978303497,0.29844961240310075,0.31976744186046513,0.2131782945736434,0.5077519379844961,0.7441860465116279,0.4941860465116279,0.413953488372093
rule_drop20_down,fixed_20pct,65,13.549145106959593,-0.8645085489304041,-0.104762125198897,0.9069429806018036,bankroll,,65.0,0.7384615384615385,0.26153846153846155,0.44055356056715816,0.125,-1.0134823359769285,-1.0163934426229508,2.0,1.0131147957408873,0.08914728682170543,0.7422480620155039,0.15503875968992248,0.10465116279069768,0.7441860465116279,0.8624031007751938,0.4116279069767442
value_down_margin2_book,fixed_25pct,8,53.82335293063744,-0.4617664706936256,-0.2101480234255301,0.4976487059807172,classic,,8.0,0.5,0.5,0.467887870993771,-0.3635531135531136,-1.0156603773584907,-1.018867924528302,2.0,1.0149208912235845,0.32558139534883723,0.22674418604651161,0.18992248062015504,0.5930232558139535,0.7441860465116279,0.45542635658914726,0.4079457364341086
rolling_win_filter_down,fixed_15pct,84,26.40935666112368,-0.7359064333887633,-0.0624727321636796,0.8445335017872193,extended_classic,,84.0,0.7261904761904762,0.27380952380952384,0.6646171984892005,0.14454691259021657,-1.0141666666666667,-1.0188679245283019,3.0,1.0138590844589157,0.14728682170542637,0.7151162790697675,0.35658914728682173,0.1821705426356589,0.45930232558139533,0.6608527131782945,0.40784883720930243
classic_trend_down_basic,fixed_25pct,97,10.248404071013764,-0.8975159592898624,-0.0328865553394153,0.9531570271254116,classic,,97.0,0.7422680412371134,0.25773195876288657,0.7030585951125993,0.16470588235294117,-1.0137747336377474,-1.0188679245283023,3.0,1.0137262484257377,0.07364341085271318,0.7751937984496124,0.40310077519379844,0.07364341085271318,0.45930232558139533,0.7306201550387597,0.40339147286821714
baseline_rule_drop10_down,fixed_25pct,97,10.248404071013764,-0.8975159592898624,-0.0328865553394153,0.9531570271254116,extended_classic,,97.0,0.7422680412371134,0.25773195876288657,0.7030585951125993,0.16470588235294117,-1.0137747336377474,-1.0188679245283023,3.0,1.0137262484257377,0.07364341085271318,0.7751937984496124,0.40310077519379844,0.07364341085271318,0.45930232558139533,0.7306201550387597,0.40339147286821714
tiered_down_score_signal,fixed_25pct,97,10.248404071013764,-0.8975159592898624,-0.0328865553394153,0.9531570271254116,extended_classic,,97.0,0.7422680412371134,0.25773195876288657,0.7030585951125993,0.16470588235294117,-1.0137747336377474,-1.0188679245283023,3.0,1.0137262484257377,0.07364341085271318,0.7751937984496124,0.40310077519379844,0.07364341085271318,0.45930232558139533,0.7306201550387597,0.40339147286821714
value_down_margin2,fixed_20pct,35,54.874156584144416,-0.4512584341585558,0.0072609975383147,0.6354136601252883,extended_classic,,35.0,0.6571428571428571,0.34285714285714286,0.7651074537303799,0.3943661971830987,-1.0162876784769963,-1.018867924528302,4.0,1.0153016886415005,0.3449612403100775,0.41472868217054265,0.5232558139534884,0.437984496124031,0.25387596899224807,0.3643410852713178,0.4014534883720931
classic_trend_down_liq,fixed_25pct,36,17.60955281946451,-0.8239044718053549,-0.1369245908799326,0.8551004296072416,classic,,36.0,0.6944444444444444,0.3055555555555556,0.4505450466462054,0.07608695652173908,-1.0136986301369864,-1.0188679245283019,2.0,1.013257816628734,0.10271317829457365,0.6298449612403101,0.1686046511627907,0.17248062015503876,0.7441860465116279,0.7984496124031008,0.40106589147286825
pressure_down_confirm,fixed_25pct,36,17.60955281946451,-0.8239044718053549,-0.1369245908799326,0.8551004296072416,extended_classic,,36.0,0.6944444444444444,0.3055555555555556,0.4505450466462054,0.07608695652173908,-1.0136986301369864,-1.0188679245283019,2.0,1.013257816628734,0.10271317829457365,0.6298449612403101,0.1686046511627907,0.17248062015503876,0.7441860465116279,0.7984496124031008,0.40106589147286825
tiered_down_score_signal,tiered_score,97,16.665502204043154,-0.8333449779595685,-0.0328865553394153,0.8845039208202742,extended_classic,,97.0,0.7422680412371134,0.25773195876288657,0.5913090475363242,0.1647058823529412,-1.0137747336377474,-1.0188679245283019,3.0,1.0137262484257374,0.09689922480620156,0.7751937984496124,0.29844961240310075,0.13178294573643412,0.45930232558139533,0.7306201550387597,0.39757751937984503
value_down_margin2_book,full_kelly_capped20,10,63.25966442507468,-0.3674033557492532,-0.2280787362007415,0.467154410411864,extended_classic,,10.0,0.5,0.5,0.484404443504966,-0.36355311355311365,-1.014743935309973,-1.0188679245283019,3.0,1.014714574723419,0.4186046511627907,0.22674418604651161,0.20930232558139536,0.624031007751938,0.45930232558139533,0.5387596899224806,0.3975775193798449
classic_trend_down_score4,fixed_25pct,24,44.30876133991472,-0.5569123866008527,-0.0676463856769282,0.7475233763294049,classic,,24.0,0.6666666666666666,0.3333333333333333,0.6639444738515792,0.2774725274725274,-1.0141666666666667,-1.0188679245283017,3.0,1.0146307347730568,0.2751937984496124,0.4573643410852713,0.35271317829457366,0.29457364341085274,0.45930232558139533,0.6608527131782945,0.39718992248062024
model_value_baseline,quarter_kelly,178,224.47058069183132,1.2447058069183132,0.1963948042228678,0.7532132081393895,bankroll,,178.0,0.3202247191011236,0.6797752808988764,1.0505402234363832,-1.0277777777777777,-1.0909090909090908,-2.0,15.0,1.0673841546365064,0.9573643410852714,0.046511627906976744,0.8604651162790697,0.29069767441860467,0.011627906976744186,0.09883720930232558,0.3947674418604651
vol_filter_down_midrange,fixed_20pct,20,34.66669953500012,-0.6533330046499988,-0.2116625242342488,0.7124207914196038,extended_classic,,20.0,0.65,0.35,0.3088939970861514,0.125,-1.0136986301369864,-1.016949152542373,2.0,1.013395060244641,0.21705426356589147,0.39341085271317827,0.12790697674418605,0.32945736434108525,0.7441860465116279,0.7984496124031008,0.3941860465116279
price_interval_up_45_65,fixed_20pct,3,71.37256659836065,-0.2862743340163934,-0.4701771077283372,0.3653459821428572,extended_classic,,3.0,0.3333333333333333,0.6666666666666666,0.2164294996832487,-1.015625,-1.0174107142857143,-1.0178571428571428,2.0,1.0167416839813115,0.4883720930232558,0.07170542635658915,0.08139534883720931,0.7713178294573644,0.7441860465116279,0.23837209302325582,0.3936046511627907
regime_trend_down,fixed_15pct,25,40.15866053975895,-0.5984133946024105,-0.2088340734481046,0.6712341187776201,extended_classic,,25.0,0.68,0.32,0.27247541633673855,0.12499999999999997,-1.0134823359769287,-1.016949152542373,3.0,1.013065140646487,0.23255813953488372,0.5368217054263565,0.1124031007751938,0.37209302325581395,0.45930232558139533,0.8507751937984496,0.39312015503875974
pressure_down_strong,fixed_25pct,35,40.723103708020254,-0.5927689629197974,-0.0386853428571028,0.8168159403302435,extended_classic,,35.0,0.6857142857142857,0.3142857142857143,0.6956125422755495,0.2857142857142857,-1.0146695095948828,-1.0188679245283019,3.0,1.0146367303642712,0.2441860465116279,0.5523255813953488,0.3953488372093023,0.2054263565891473,0.45930232558139533,0.5658914728682171,0.3927325581395349
latest_m2_extremeup_fade_down,fixed_15pct,22,168.56669429929167,0.6856669429929168,0.6301655519932744,0.762479924242035,latest_regime,2.0,22.0,0.18181818181818182,0.8181818181818182,1.3695756608934098,-1.076923076923077,-1.1966666666666665,-1.25,10.0,1.1079666101282677,0.9341085271317829,0.009689922480620155,0.9186046511627907,0.27906976744186046,0.05813953488372093,0.009689922480620155,0.39127906976744187
model_value_baseline_edge2pct,quarter_kelly,164,213.37806954680235,1.1337806954680234,0.1714859394141233,0.7612807986753105,bankroll,,164.0,0.2865853658536585,0.7134146341463414,1.0473515174799228,-1.0285714285714287,-1.090909090909091,-2.0,14.0,1.0689393596825278,0.9534883720930233,0.027131782945736434,0.8565891472868217,0.28294573643410853,0.031007751937984496,0.07170542635658915,0.38817829457364345
rolling_rule_drop10_down,fixed_25pct,13,41.39167689153012,-0.5860832310846988,-0.1964575330150343,0.6675978764235941,classic,,13.0,0.6153846153846154,0.38461538461538464,0.4873652510588993,0.12499999999999997,-1.0154673283705542,-1.0163934426229508,2.0,1.0139784978303497,0.24806201550387597,0.31976744186046513,0.21705426356589147,0.375968992248062,0.7441860465116279,0.4941860465116279,0.3808139534883721
rolling_sharpe_filter_down,fixed_20pct,6,56.5216356585193,-0.434783643414807,-0.407163380339969,0.4800009519416224,extended_classic,,6.0,0.5,0.5,0.19550120820304948,-0.4851202079272255,-1.0162612374405078,-1.0163934426229508,2.0,1.0149577354451123,0.3643410852713178,0.22674418604651161,0.050387596899224806,0.6007751937984496,0.7441860465116279,0.3856589147286822,0.3804263565891473
rolling_win_filter_down,fixed_20pct,84,14.776086188895158,-0.8522391381110485,-0.0624727321636796,0.926126072937378,extended_classic,,84.0,0.7261904761904762,0.27380952380952384,0.6632820981661244,0.14454691259021651,-1.0141666666666667,-1.018867924528302,3.0,1.0138590844589157,0.09302325581395349,0.7151162790697675,0.3449612403100775,0.08527131782945736,0.45930232558139533,0.6608527131782945,0.3780038759689923
rolling_pnl_filter_down,fixed_25pct,16,33.78974984907528,-0.6621025015092472,-0.2011825518077778,0.6895869870324185,extended_classic,,16.0,0.625,0.375,0.45104087300582624,0.125,-1.0144747725392889,-1.0163934426229508,2.0,1.0136814863993937,0.20930232558139536,0.3488372093023256,0.1744186046511628,0.35271317829457366,0.7441860465116279,0.5813953488372093,0.3763565891472868
rolling_win_filter_down,fixed_25pct,84,7.553027808452893,-0.924469721915471,-0.0624727321636796,0.9676987941934913,extended_classic,,84.0,0.7261904761904762,0.27380952380952384,0.6670136868934409,0.14454691259021654,-1.0141666666666667,-1.0188679245283019,3.0,1.013859084458916,0.06589147286821706,0.7151162790697675,0.36046511627906974,0.06589147286821706,0.45930232558139533,0.6608527131782945,0.37315891472868223
vol_filter_down_clean,fixed_15pct,19,43.59640147476924,-0.5640359852523076,-0.2571226767527091,0.6305589350243719,extended_classic,,19.0,0.631578947368421,0.3684210526315789,0.2594217906795071,0.06451612903225801,-1.0136986301369864,-1.0169491525423728,3.0,1.013051889368887,0.26356589147286824,0.37790697674418605,0.10465116279069768,0.4418604651162791,0.45930232558139533,0.7984496124031008,0.3731589147286822
classic_trend_down_midrange,fixed_20pct,73,21.69496209982152,-0.7830503790017849,-0.0400452662335356,0.8566453740028949,classic,,73.0,0.6986301369863014,0.3013698630136986,0.7273514169163499,0.23749999999999993,-1.0144513457556936,-1.0188679245283019,4.0,1.0140320526478328,0.12790697674418605,0.6531007751937985,0.4418604651162791,0.16666666666666666,0.25387596899224807,0.5968992248062015,0.36928294573643416
value_down_margin2_book,fixed_20pct,10,54.48806218085329,-0.4551193781914671,-0.2280787362007416,0.4931548413534715,extended_classic,,10.0,0.5,0.5,0.44097978395974186,-0.36355311355311365,-1.0147439353099732,-1.0188679245283019,3.0,1.014714574723419,0.3372093023255814,0.22674418604651161,0.15891472868217055,0.5968992248062015,0.45930232558139533,0.5271317829457365,0.3687015503875969
vol_filter_down_midrange,fixed_25pct,20,25.05113121294564,-0.7494886878705436,-0.2116625242342488,0.8019990388707794,extended_classic,,20.0,0.65,0.35,0.29146449012515435,0.125,-1.0136986301369864,-1.016949152542373,2.0,1.0133950602446413,0.13953488372093023,0.39341085271317827,0.12015503875968993,0.23255813953488372,0.7441860465116279,0.7984496124031008,0.3616279069767442
latest_m2_extremeup_fade_down,fixed_20pct,22,141.5170017962048,0.4151700179620479,0.6301655519932745,0.8578019648482423,latest_regime,2.0,22.0,0.18181818181818182,0.8181818181818182,1.1935956069051854,-1.0769230769230769,-1.1966666666666665,-1.25,10.0,1.1079666101282677,0.9108527131782945,0.009689922480620155,0.8992248062015504,0.16279069767441862,0.05813953488372093,0.009689922480620155,0.3606589147286822
