strategy,sizing,first_quote_ts,slug,entry_minute,side,target_cost,shares,entry_price,pnl_usd,bankroll_after
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 06:10:01+00:00,btc-updown-5m-1777183800,4,buy_up,20.0,20.833333333333336,0.96,0.6250000000000008,100.625
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 06:25:01+00:00,btc-updown-5m-1777184700,4,buy_up,20.125,21.875,0.92,1.5312499999999993,102.15625
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 06:35:02+00:00,btc-updown-5m-1777185300,4,buy_up,20.431250000000002,22.70138888888889,0.9,2.043125,104.199375
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 08:25:02+00:00,btc-updown-5m-1777191900,4,buy_up,20.839875000000003,21.050378787878792,0.99,1.8258293130768774e-16,104.199375
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 09:20:02+00:00,btc-updown-5m-1777195200,4,buy_up,20.839875000000003,21.936710526315792,0.95,0.8774684210526327,105.07684342105263
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 13:05:02+00:00,btc-updown-5m-1777208700,4,buy_up,21.01536868421053,22.12144072022161,0.95,0.8848576288088653,105.96170104986149
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 15:15:02+00:00,btc-updown-5m-1777216500,4,buy_up,21.1923402099723,22.075354385387815,0.96,0.6622606315616352,106.62396168142313
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 15:50:02+00:00,btc-updown-5m-1777218600,4,buy_up,21.324792336284627,22.68594929391982,0.94,1.134297464695992,107.75825914611912
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 16:30:02+00:00,btc-updown-5m-1777221000,4,buy_up,21.551651829223825,22.449637322108153,0.96,0.6734891196632453,108.43174826578236
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 17:40:02+00:00,btc-updown-5m-1777225200,4,buy_up,21.686349653156473,22.35706149809946,0.97,0.44714122996198974,108.87888949574435
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 18:35:01+00:00,btc-updown-5m-1777228500,4,buy_up,21.77577789914887,26.23587698692635,0.83,4.197740317908217,113.07662981365256
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 19:50:01+00:00,btc-updown-5m-1777233000,4,buy_up,22.615325962730513,23.55763121117762,0.96,0.7067289363353293,113.78335874998788
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 20:25:01+00:00,btc-updown-5m-1777235100,4,buy_up,22.75667174999758,25.285190833330642,0.9,2.2756671749997572,116.05902592498764
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 21:00:01+00:00,btc-updown-5m-1777237200,4,buy_up,23.21180518499753,26.377051346588104,0.88,2.9014756481246913,118.96050157311232
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 22:00:02+00:00,btc-updown-5m-1777240800,4,buy_up,23.792100314622466,48.55530676453564,0.49,24.27765338226782,143.23815495538014
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 23:00:01+00:00,btc-updown-5m-1777244400,4,buy_up,28.647630991076028,32.55412612622276,0.88,3.580953873884504,146.81910882926465
latest_m4_rise30to50_up,fixed_20pct,2026-04-26 23:10:02+00:00,btc-updown-5m-1777245000,4,buy_up,29.363821765852933,32.9930581638797,0.89,3.29930581638797,150.11841464565262
latest_m4_rise30to50_up,fixed_20pct,2026-04-27 00:45:01+00:00,btc-updown-5m-1777250700,4,buy_up,30.023682929130526,37.529603661413155,0.8,7.130624695668497,157.24903934132112
latest_m4_rise30to50_up,fixed_20pct,2026-04-27 01:20:02+00:00,btc-updown-5m-1777252800,4,buy_up,31.449807868264227,37.44024746221932,0.84,5.616037119332899,162.86507646065402
latest_m4_rise30to50_up,fixed_20pct,2026-04-27 02:15:02+00:00,btc-updown-5m-1777256100,4,buy_up,32.573015292130805,40.716269115163506,0.8,7.736091131881064,170.6011675925351
latest_m4_rise30to50_up,fixed_20pct,2026-04-27 02:30:01+00:00,btc-updown-5m-1777257000,4,buy_up,15.4,20.0,0.77,-15.600000000000001,155.0011675925351
latest_m4_rise30to50_up,fixed_20pct,2026-04-27 03:00:00+00:00,btc-updown-5m-1777258800,4,buy_up,7.511,10.15,0.74,2.5375,157.5386675925351
latest_m4_rise30to50_up,fixed_20pct,2026-04-27 03:05:01+00:00,btc-updown-5m-1777259100,4,buy_up,1.8330000000000002,2.35,0.78,0.49349999999999994,158.0321675925351
latest_m4_rise30to50_up,fixed_20pct,2026-04-27 03:40:01+00:00,btc-updown-5m-1777261200,4,buy_up,31.60643351850702,35.1182594650078,0.9,3.1606433518507018,161.1928109443858
latest_m4_rise30to50_up,fixed_20pct,2026-04-27 05:30:01+00:00,btc-updown-5m-1777267800,4,buy_up,32.23856218887716,46.72255389692342,0.69,14.016766169077028,175.2095771134628
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 06:10:01+00:00,btc-updown-5m-1777183800,4,buy_up,25.0,26.041666666666668,0.96,0.7812500000000009,100.78125
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 06:25:01+00:00,btc-updown-5m-1777184700,4,buy_up,25.1953125,27.386209239130434,0.92,1.9170346467391295,102.69828464673913
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 06:35:02+00:00,btc-updown-5m-1777185300,4,buy_up,25.67457116168478,28.527301290760867,0.9,2.5674571161684776,105.26574176290761
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 08:25:02+00:00,btc-updown-5m-1777191900,4,buy_up,26.316435440726902,26.582258020936266,0.99,2.3056433516695457e-16,105.26574176290761
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 09:20:02+00:00,btc-updown-5m-1777195200,4,buy_up,26.316435440726902,27.701510990238845,0.95,1.108060439609555,106.37380220251717
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 13:05:02+00:00,btc-updown-5m-1777208700,4,buy_up,26.593450550629292,27.993105842767676,0.95,1.1197242337107083,107.49352643622788
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 15:15:02+00:00,btc-updown-5m-1777216500,4,buy_up,26.87338160905697,27.99310584276768,0.96,0.8397931752830313,108.33331961151092
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 15:50:02+00:00,btc-updown-5m-1777218600,4,buy_up,27.08332990287773,28.812053088167797,0.94,1.4406026544083914,109.77392226591931
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 16:30:02+00:00,btc-updown-5m-1777221000,4,buy_up,27.443480566479828,28.58695892341649,0.96,0.8576087677024956,110.63153103362181
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 17:40:02+00:00,btc-updown-5m-1777225200,4,buy_up,27.657882758405453,28.513281194232427,0.97,0.5702656238846492,111.20179665750646
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 18:35:01+00:00,btc-updown-5m-1777228500,4,buy_up,27.800449164376616,33.494517065513996,0.83,5.35912273048224,116.5609193879887
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 19:50:01+00:00,btc-updown-5m-1777233000,4,buy_up,29.140229846997176,30.35440609062206,0.96,0.9106321827186629,117.47155157070736
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 20:25:01+00:00,btc-updown-5m-1777235100,4,buy_up,29.36788789267684,32.63098654741871,0.9,2.936788789267683,120.40834035997504
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 21:00:01+00:00,btc-updown-5m-1777237200,4,buy_up,30.10208508999376,34.20691487499291,0.88,3.76276063624922,124.17110099622427
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 22:00:02+00:00,btc-updown-5m-1777240800,4,buy_up,31.042775249056067,63.352602549094016,0.49,31.676301274547008,155.84740227077128
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 23:00:01+00:00,btc-updown-5m-1777244400,4,buy_up,38.96185056769282,44.274830190560024,0.88,4.870231320961603,160.7176335917329
latest_m4_rise30to50_up,fixed_25pct,2026-04-26 23:10:02+00:00,btc-updown-5m-1777245000,4,buy_up,40.17940839793322,45.145402694306995,0.89,4.514540269430699,165.2321738611636
latest_m4_rise30to50_up,fixed_25pct,2026-04-27 00:45:01+00:00,btc-updown-5m-1777250700,4,buy_up,41.3080434652909,51.635054331613624,0.8,9.810660323006585,175.04283418417018
latest_m4_rise30to50_up,fixed_25pct,2026-04-27 01:20:02+00:00,btc-updown-5m-1777252800,4,buy_up,43.760708546042544,52.0960816024316,0.84,7.814412240364741,182.8572464245349
latest_m4_rise30to50_up,fixed_25pct,2026-04-27 02:15:02+00:00,btc-updown-5m-1777256100,4,buy_up,45.71431160613373,57.14288950766716,0.8,10.857149006456757,193.71439543099166
latest_m4_rise30to50_up,fixed_25pct,2026-04-27 02:30:01+00:00,btc-updown-5m-1777257000,4,buy_up,15.4,20.0,0.77,-15.600000000000001,178.11439543099166
latest_m4_rise30to50_up,fixed_25pct,2026-04-27 03:00:00+00:00,btc-updown-5m-1777258800,4,buy_up,7.511,10.15,0.74,2.5375,180.65189543099166
latest_m4_rise30to50_up,fixed_25pct,2026-04-27 03:05:01+00:00,btc-updown-5m-1777259100,4,buy_up,1.8330000000000002,2.35,0.78,0.49349999999999994,181.14539543099167
latest_m4_rise30to50_up,fixed_25pct,2026-04-27 03:40:01+00:00,btc-updown-5m-1777261200,4,buy_up,45.28634885774792,50.31816539749769,0.9,4.528634885774791,185.67403031676645
latest_m4_rise30to50_up,fixed_25pct,2026-04-27 05:30:01+00:00,btc-updown-5m-1777267800,4,buy_up,46.41850757919161,67.27319939013277,0.69,20.181959817039836,205.85599013380627
latest_switch_v1,fixed_10pct,2026-04-26 05:35:01+00:00,btc-updown-5m-1777181700,2,buy_up,8.7915,58.61,0.15,-9.3776,90.6224
latest_switch_v1,fixed_10pct,2026-04-26 05:45:02+00:00,btc-updown-5m-1777182300,2,buy_up,9.062240000000001,69.70953846153847,0.13,59.95020307692308,150.5726030769231
latest_switch_v1,fixed_10pct,2026-04-26 05:50:01+00:00,btc-updown-5m-1777182600,2,buy_up,5.749499999999999,38.33,0.15,-6.1328,144.43980307692308
latest_switch_v1,fixed_10pct,2026-04-26 06:05:01+00:00,btc-updown-5m-1777183500,1,buy_down,14.443980307692309,21.241147511312217,0.68,6.584755728506786,151.02455880542988
latest_switch_v1,fixed_10pct,2026-04-26 06:15:00+00:00,btc-updown-5m-1777184100,2,buy_down,15.102455880542989,21.57493697220427,0.7,6.256731721939239,157.28129052736912
latest_switch_v1,fixed_10pct,2026-04-26 06:35:02+00:00,btc-updown-5m-1777185300,4,buy_up,15.728129052736913,17.47569894748546,0.9,1.572812905273691,158.8541034326428
latest_switch_v1,fixed_10pct,2026-04-26 07:25:02+00:00,btc-updown-5m-1777188300,2,buy_down,15.885410343264281,21.7608360866634,0.73,5.6578173825324845,164.51192081517527
latest_switch_v1,fixed_10pct,2026-04-26 07:50:01+00:00,btc-updown-5m-1777189800,2,buy_down,16.45119208151753,274.18653469195885,0.06,-19.19305742843712,145.31886338673814
latest_switch_v1,fixed_10pct,2026-04-26 08:00:02+00:00,btc-updown-5m-1777190400,1,buy_down,14.531886338673814,23.066486251863196,0.63,8.30393505067075,153.6227984374089
latest_switch_v1,fixed_10pct,2026-04-26 08:35:01+00:00,btc-updown-5m-1777192500,2,buy_down,5.0495,100.99,0.05,-6.0594,147.5633984374089
latest_switch_v1,fixed_10pct,2026-04-26 08:40:01+00:00,btc-updown-5m-1777192800,1,buy_down,14.75633984374089,19.16407771914401,0.77,4.216097098211682,151.77949553562058
latest_switch_v1,fixed_10pct,2026-04-26 08:45:01+00:00,btc-updown-5m-1777193100,2,buy_down,15.177949553562058,21.682785076517227,0.7,6.2880076721899965,158.06750320781057
latest_switch_v1,fixed_10pct,2026-04-26 08:55:01+00:00,btc-updown-5m-1777193700,2,buy_down,15.806750320781058,22.581071886830085,0.7,6.548510847180725,164.6160140549913
latest_switch_v1,fixed_10pct,2026-04-26 09:45:01+00:00,btc-updown-5m-1777196700,2,buy_down,16.46160140549913,21.948801873998843,0.75,5.267712449759722,169.88372650475102
latest_switch_v1,fixed_10pct,2026-04-26 10:00:01+00:00,btc-updown-5m-1777197600,1,buy_down,16.988372650475103,19.088059157837193,0.89,1.9088059157837192,171.79253242053474
latest_switch_v1,fixed_10pct,2026-04-26 10:40:02+00:00,btc-updown-5m-1777200000,2,buy_down,17.179253242053473,23.860073947296492,0.72,6.442219965770053,178.2347523863048
latest_switch_v1,fixed_10pct,2026-04-26 11:00:01+00:00,btc-updown-5m-1777201200,2,buy_down,17.82347523863048,297.0579206438413,0.06,-20.79405444506889,157.4406979412359
latest_switch_v1,fixed_10pct,2026-04-26 11:30:01+00:00,btc-updown-5m-1777203000,2,buy_down,4.2529,5.990000000000001,0.71,1.6772000000000005,159.1178979412359
latest_switch_v1,fixed_10pct,2026-04-26 11:45:01+00:00,btc-updown-5m-1777203900,1,buy_down,15.91178979412359,19.644184931016778,0.81,-16.108231643433758,143.00966629780214
latest_switch_v1,fixed_10pct,2026-04-26 12:10:01+00:00,btc-updown-5m-1777205400,2,buy_up,14.300966629780214,110.00743561369396,0.13,-15.401040985917156,127.60862531188499
latest_switch_v1,fixed_10pct,2026-04-26 12:45:01+00:00,btc-updown-5m-1777207500,1,buy_down,12.7608625311885,14.838212245568025,0.86,1.9289675919238434,129.53759290380884
latest_switch_v1,fixed_10pct,2026-04-26 12:55:00+00:00,btc-updown-5m-1777208100,1,buy_down,12.953759290380885,17.74487574024779,0.73,4.613667692464425,134.15126059627326
latest_switch_v1,fixed_10pct,2026-04-26 13:20:01+00:00,btc-updown-5m-1777209600,2,buy_down,13.415126059627326,20.638655476349733,0.65,7.0171428619589085,141.16840345823218
latest_switch_v1,fixed_10pct,2026-04-26 13:35:01+00:00,btc-updown-5m-1777210500,1,buy_down,3.7224,5.64,0.66,-3.7788,137.3896034582322
latest_switch_v1,fixed_10pct,2026-04-26 13:40:01+00:00,btc-updown-5m-1777210800,1,buy_down,13.73896034582322,18.82049362441537,0.73,4.8933283423479965,142.28293180058017
latest_switch_v1,fixed_10pct,2026-04-26 13:45:01+00:00,btc-updown-5m-1777211100,1,buy_down,14.228293180058017,17.56579404945434,0.81,3.16184292890178,145.44477472948196
latest_switch_v1,fixed_10pct,2026-04-26 13:55:00+00:00,btc-updown-5m-1777211700,2,buy_down,11.3929,19.31,0.59,-11.585999999999999,133.85877472948198
latest_switch_v1,fixed_10pct,2026-04-26 14:00:02+00:00,btc-updown-5m-1777212000,1,buy_down,13.385877472948199,16.127563220419518,0.83,2.5804101152671235,136.4391848447491
latest_switch_v1,fixed_10pct,2026-04-26 14:10:01+00:00,btc-updown-5m-1777212600,2,buy_down,13.64391848447491,18.690299293801246,0.73,-13.830821477412922,122.60836336733617
latest_switch_v1,fixed_10pct,2026-04-26 14:20:02+00:00,btc-updown-5m-1777213200,2,buy_down,7.6175999999999995,84.64,0.09,-8.463999999999999,114.14436336733617
latest_switch_v1,fixed_10pct,2026-04-26 14:30:01+00:00,btc-updown-5m-1777213800,2,buy_up,9.3,30.000000000000004,0.31,-9.600000000000001,104.54436336733616
latest_switch_v1,fixed_10pct,2026-04-26 14:35:01+00:00,btc-updown-5m-1777214100,1,buy_down,10.454436336733616,13.403123508632842,0.78,-10.588467571819946,93.95589579551621
latest_switch_v1,fixed_10pct,2026-04-26 14:45:01+00:00,btc-updown-5m-1777214700,1,buy_down,9.395589579551622,12.527452772735495,0.75,3.0065886654565186,96.96248446097273
latest_switch_v1,fixed_10pct,2026-04-26 14:50:00+00:00,btc-updown-5m-1777215000,2,buy_down,7.344,73.44,0.1,-8.0784,88.88408446097273
latest_switch_v1,fixed_10pct,2026-04-26 15:20:01+00:00,btc-updown-5m-1777216800,2,buy_up,8.888408446097273,63.48863175783766,0.14,-9.52329476367565,79.36078969729708
latest_switch_v1,fixed_10pct,2026-04-26 15:25:01+00:00,btc-updown-5m-1777217100,2,buy_down,7.936078969729708,61.04676130561314,0.13,-8.54654658278584,70.81424311451124
latest_switch_v1,fixed_10pct,2026-04-26 15:30:02+00:00,btc-updown-5m-1777217400,1,buy_down,7.081424311451125,10.41385928154577,0.68,3.228296377279188,74.04253949179044
latest_switch_v1,fixed_10pct,2026-04-26 15:45:02+00:00,btc-updown-5m-1777218300,1,buy_down,7.404253949179044,10.00574857997168,0.74,2.50143714499292,76.54397663678336
latest_switch_v1,fixed_10pct,2026-04-26 16:30:02+00:00,btc-updown-5m-1777221000,2,buy_down,7.654397663678336,12.973555362166671,0.59,-7.784133217300003,68.75984341948336
latest_switch_v1,fixed_10pct,2026-04-26 16:40:02+00:00,btc-updown-5m-1777221600,2,buy_down,6.875984341948336,15.279965204329635,0.45,8.251181210338004,77.01102462982136
latest_switch_v1,fixed_10pct,2026-04-26 17:00:00+00:00,btc-updown-5m-1777222800,2,buy_up,7.701102462982137,40.53211822622177,0.19,32.425694580977414,109.43671921079877
latest_switch_v1,fixed_10pct,2026-04-26 17:30:02+00:00,btc-updown-5m-1777224600,1,buy_down,10.943671921079877,14.030348616769073,0.78,2.946373209521505,112.38309242032028
latest_switch_v1,fixed_10pct,2026-04-26 17:55:01+00:00,btc-updown-5m-1777226100,2,buy_down,11.23830924203203,17.559858190675044,0.64,6.145950366736265,118.52904278705654
latest_switch_v1,fixed_10pct,2026-04-26 18:10:02+00:00,btc-updown-5m-1777227000,1,buy_down,11.852904278705655,15.19603112654571,0.78,-12.004864589971111,106.52417819708543
latest_switch_v1,fixed_10pct,2026-04-26 18:25:01+00:00,btc-updown-5m-1777227900,1,buy_down,7.9074,11.46,0.69,3.4380000000000006,109.96217819708544
latest_switch_v1,fixed_10pct,2026-04-26 18:35:01+00:00,btc-updown-5m-1777228500,4,buy_up,10.996217819708544,13.248455204468126,0.83,2.1197528327149007,112.08193102980033
latest_switch_v1,fixed_10pct,2026-04-26 19:00:02+00:00,btc-updown-5m-1777230000,1,buy_down,11.208193102980033,13.503847112024136,0.83,2.1606155379238623,114.24254656772419
latest_switch_v1,fixed_10pct,2026-04-26 19:15:02+00:00,btc-updown-5m-1777230900,2,buy_down,11.424254656772419,81.60181897694584,0.14,69.36154613040397,183.60409269812817
latest_switch_v1,fixed_10pct,2026-04-26 19:20:02+00:00,btc-updown-5m-1777231200,1,buy_down,18.360409269812816,27.00060186737179,0.68,8.370186578885253,191.9742792770134
latest_switch_v1,fixed_10pct,2026-04-26 19:55:01+00:00,btc-updown-5m-1777233300,2,buy_down,19.19742792770134,27.822359315509193,0.69,8.346707794652758,200.32098707166617
latest_switch_v1,fixed_10pct,2026-04-26 20:00:02+00:00,btc-updown-5m-1777233600,2,buy_up,20.032098707166618,100.16049353583308,0.2,79.12678989330814,279.4477769649743
latest_switch_v1,fixed_10pct,2026-04-26 20:10:00+00:00,btc-updown-5m-1777234200,2,buy_down,14.879999999999999,31.0,0.48,15.81,295.2577769649743
latest_switch_v1,fixed_10pct,2026-04-26 20:25:01+00:00,btc-updown-5m-1777235100,4,buy_up,29.525777696497432,32.80641966277492,0.9,2.9525777696497424,298.21035473462405
latest_switch_v1,fixed_10pct,2026-04-26 20:30:01+00:00,btc-updown-5m-1777235400,2,buy_down,29.821035473462405,213.00739623901717,0.14,-31.95110943585258,266.2592452987715
latest_switch_v1,fixed_10pct,2026-04-26 20:35:01+00:00,btc-updown-5m-1777235700,2,buy_down,7.7599,10.63,0.73,2.7638000000000003,269.0230452987715
latest_switch_v1,fixed_10pct,2026-04-26 20:45:02+00:00,btc-updown-5m-1777236300,2,buy_down,26.90230452987715,269.0230452987715,0.1,239.43051031590662,508.45355561467807
latest_switch_v1,fixed_10pct,2026-04-26 20:55:02+00:00,btc-updown-5m-1777236900,1,buy_down,50.84535556146781,66.90178363351028,0.76,15.387410235707362,523.8409658503854
latest_switch_v1,fixed_10pct,2026-04-26 21:00:01+00:00,btc-updown-5m-1777237200,4,buy_up,52.38409658503854,59.52738248299834,0.88,6.548012073129818,530.3889779235152
latest_switch_v1,fixed_10pct,2026-04-26 21:35:01+00:00,btc-updown-5m-1777239300,2,buy_down,1.6167,3.17,0.51,1.5215999999999998,531.9105779235152
latest_switch_v1,fixed_10pct,2026-04-26 21:40:01+00:00,btc-updown-5m-1777239600,2,buy_down,53.19105779235153,77.08848955413265,0.69,23.1265468662398,555.037124789755
latest_switch_v1,fixed_10pct,2026-04-26 21:45:02+00:00,btc-updown-5m-1777239900,1,buy_down,10.05,15.0,0.67,4.799999999999999,559.837124789755
latest_switch_v1,fixed_10pct,2026-04-26 21:50:02+00:00,btc-updown-5m-1777240200,2,buy_down,55.9837124789755,83.55777981936642,0.67,-56.819290277169166,503.0178345125858
latest_switch_v1,fixed_10pct,2026-04-26 21:55:01+00:00,btc-updown-5m-1777240500,1,buy_down,2.3499999999999996,4.999999999999999,0.47,2.5999999999999996,505.61783451258583
latest_switch_v1,fixed_10pct,2026-04-26 22:00:02+00:00,btc-updown-5m-1777240800,4,buy_up,50.561783451258584,103.18731316583384,0.49,51.59365658291692,557.2114910955028
latest_switch_v1,fixed_10pct,2026-04-26 22:20:02+00:00,btc-updown-5m-1777242000,1,buy_down,16.1082,29.83,0.54,13.423499999999997,570.6349910955028
latest_switch_v1,fixed_10pct,2026-04-26 22:50:01+00:00,btc-updown-5m-1777243800,1,buy_down,13.399199999999999,18.61,0.72,5.0247,575.6596910955028
latest_switch_v1,fixed_10pct,2026-04-26 22:55:00+00:00,btc-updown-5m-1777244100,1,buy_down,19.95,28.5,0.7,8.265,583.9246910955028
latest_switch_v1,fixed_10pct,2026-04-26 23:00:01+00:00,btc-updown-5m-1777244400,1,buy_down,13.5696,20.56,0.66,-13.7752,570.1494910955028
latest_switch_v1,fixed_10pct,2026-04-26 23:10:02+00:00,btc-updown-5m-1777245000,4,buy_up,57.01494910955028,64.06174057252841,0.89,6.40617405725284,576.5556651527556
latest_switch_v1,fixed_10pct,2026-04-26 23:20:00+00:00,btc-updown-5m-1777245600,2,buy_down,7.15,65.0,0.11,-7.8,568.7556651527557
latest_switch_v1,fixed_10pct,2026-04-26 23:30:00+00:00,btc-updown-5m-1777246200,1,buy_down,56.87556651527557,74.83627173062575,0.76,-57.62392923258183,511.13173592017387
latest_switch_v1,fixed_10pct,2026-04-26 23:40:01+00:00,btc-updown-5m-1777246800,2,buy_down,5.8100000000000005,58.1,0.1,-6.391,504.74073592017385
latest_switch_v1,fixed_10pct,2026-04-26 23:50:02+00:00,btc-updown-5m-1777247400,1,buy_down,50.47407359201739,70.10287998891305,0.72,18.927777597006525,523.6685135171804
latest_switch_v1,fixed_10pct,2026-04-27 00:00:02+00:00,btc-updown-5m-1777248000,2,buy_down,1.338,11.15,0.12,-1.4495,522.2190135171804
latest_switch_v1,fixed_10pct,2026-04-27 00:05:02+00:00,btc-updown-5m-1777248300,1,buy_down,11.6,20.0,0.58,8.200000000000001,530.4190135171805
latest_switch_v1,fixed_10pct,2026-04-27 00:25:00+00:00,btc-updown-5m-1777249500,1,buy_down,53.04190135171805,65.48382882928155,0.81,11.787089189270676,542.2061027064511
latest_switch_v1,fixed_10pct,2026-04-27 00:30:01+00:00,btc-updown-5m-1777249800,1,buy_down,54.22061027064512,84.719703547883,0.64,-55.06780730612395,487.1382954003272
latest_switch_v1,fixed_10pct,2026-04-27 00:40:02+00:00,btc-updown-5m-1777250400,2,buy_down,42.7885,855.77,0.05,-51.3462,435.7920954003272
latest_switch_v1,fixed_10pct,2026-04-27 00:45:01+00:00,btc-updown-5m-1777250700,4,buy_up,43.57920954003272,54.4740119250409,0.8,10.350062265757767,446.1421576660849
latest_switch_v1,fixed_10pct,2026-04-27 00:55:00+00:00,btc-updown-5m-1777251300,2,buy_down,29.4252,735.63,0.04,-36.7815,409.36065766608493
latest_switch_v1,fixed_10pct,2026-04-27 01:00:02+00:00,btc-updown-5m-1777251600,2,buy_down,5.9357999999999995,45.66,0.13,-6.3924,402.9682576660849
latest_switch_v1,fixed_10pct,2026-04-27 01:15:01+00:00,btc-updown-5m-1777252500,1,buy_down,40.29682576660849,51.00864021089682,0.79,10.201728042179361,413.1699857082643
latest_switch_v1,fixed_10pct,2026-04-27 01:20:02+00:00,btc-updown-5m-1777252800,2,buy_down,41.31699857082643,67.73278454233841,0.61,-41.99432641624981,371.1756592920145
latest_switch_v1,fixed_10pct,2026-04-27 01:25:02+00:00,btc-updown-5m-1777253100,1,buy_down,6.697,9.05,0.74,2.2625,373.43815929201446
latest_switch_v1,fixed_10pct,2026-04-27 01:50:01+00:00,btc-updown-5m-1777254600,1,buy_down,18.5,25.0,0.74,6.25,379.68815929201446
latest_switch_v1,fixed_10pct,2026-04-27 01:55:02+00:00,btc-updown-5m-1777254900,1,buy_down,37.96881592920145,51.30921071513709,0.74,-38.48190803635282,341.20625125566164
latest_switch_v1,fixed_10pct,2026-04-27 02:00:00+00:00,btc-updown-5m-1777255200,1,buy_down,3.55,5.0,0.71,1.4000000000000001,342.6062512556616
latest_switch_v1,fixed_10pct,2026-04-27 02:05:00+00:00,btc-updown-5m-1777255500,1,buy_down,34.260625125566165,48.25440158530446,0.71,13.51123244388525,356.1174836995469
latest_switch_v1,fixed_10pct,2026-04-27 02:10:01+00:00,btc-updown-5m-1777255800,1,buy_down,22.908600000000003,34.71,0.66,-23.2557,332.8617836995469
latest_switch_v1,fixed_10pct,2026-04-27 02:15:02+00:00,btc-updown-5m-1777256100,4,buy_up,33.28617836995469,41.60772296244336,0.8,7.905467362864236,340.7672510624111
latest_switch_v1,fixed_10pct,2026-04-27 02:25:01+00:00,btc-updown-5m-1777256700,2,buy_up,34.07672510624111,109.92491969755199,0.31,74.74894539433534,415.51619645674646
latest_switch_v1,fixed_10pct,2026-04-27 02:30:01+00:00,btc-updown-5m-1777257000,2,buy_down,7.739999999999999,129.0,0.06,119.97,535.4861964567465
latest_switch_v1,fixed_10pct,2026-04-27 02:55:01+00:00,btc-updown-5m-1777258500,1,buy_down,53.54861964567465,82.38249176257638,0.65,28.010047199275967,563.4962436560224
latest_switch_v1,fixed_10pct,2026-04-27 03:00:00+00:00,btc-updown-5m-1777258800,2,buy_up,56.349624365602246,176.09257614250703,0.32,117.98202601547969,681.4782696715022
latest_switch_v1,fixed_10pct,2026-04-27 03:05:01+00:00,btc-updown-5m-1777259100,4,buy_up,1.8330000000000002,2.35,0.78,0.49349999999999994,681.9717696715022
latest_switch_v1,fixed_10pct,2026-04-27 03:10:01+00:00,btc-updown-5m-1777259400,2,buy_down,68.19717696715023,108.2494872494448,0.63,-69.27967183964468,612.6920978318575
latest_switch_v1,fixed_10pct,2026-04-27 03:20:01+00:00,btc-updown-5m-1777260000,2,buy_down,61.26920978318575,115.60228260978442,0.53,-62.42523260928359,550.2668652225739
latest_switch_v1,fixed_10pct,2026-04-27 03:25:02+00:00,btc-updown-5m-1777260300,1,buy_down,18.346999999999998,26.209999999999997,0.7,7.6009,557.8677652225739
latest_switch_v1,fixed_10pct,2026-04-27 03:35:00+00:00,btc-updown-5m-1777260900,1,buy_down,55.78677652225739,83.26384555560804,0.67,26.64443057779457,584.5121958003684
latest_switch_v1,fixed_10pct,2026-04-27 03:40:01+00:00,btc-updown-5m-1777261200,4,buy_up,58.45121958003685,64.94579953337427,0.9,5.845121958003683,590.3573177583721
latest_switch_v1,fixed_10pct,2026-04-27 04:05:02+00:00,btc-updown-5m-1777262700,1,buy_down,59.03573177583721,74.72877439979393,0.79,14.945754879958784,605.303072638331
latest_switch_v1,fixed_10pct,2026-04-27 04:10:01+00:00,btc-updown-5m-1777263000,1,buy_down,60.530307263833095,90.34374218482552,0.67,28.90999749914416,634.2130701374751
latest_switch_v1,fixed_10pct,2026-04-27 04:30:02+00:00,btc-updown-5m-1777264200,2,buy_up,63.421307013747516,288.2786682443069,0.22,-66.30409369619059,567.9089764412845
