strategy,sizing,entry_minute,remaining_minutes,first_quote_ts,slug,side,target_cost,shares,entry_price,pnl_usd,bankroll_after
rule_drop10_down,fixed_20pct,3,2.0,2026-04-26 19:35:01+00:00,btc-updown-5m-1777232100,buy_down,7.539380321714056,11.599046648790855,0.65,3.9436758605888906,41.64057746915917
rule_drop10_down,fixed_20pct,3,2.0,2026-04-26 19:55:01+00:00,btc-updown-5m-1777233300,buy_down,8.328115493831834,9.25346165981315,0.9,0.8328115493831834,42.47338901854235
rule_drop10_down,fixed_20pct,3,2.0,2026-04-26 20:00:02+00:00,btc-updown-5m-1777233600,buy_down,8.49467780370847,11.964334934800663,0.71,-8.614321153056476,33.85906786548587
rule_drop10_down,fixed_20pct,3,2.0,2026-04-26 20:10:00+00:00,btc-updown-5m-1777234200,buy_down,2.1,5.0,0.42,2.8500000000000005,36.70906786548587
rule_drop10_down,fixed_20pct,3,2.0,2026-04-26 20:35:01+00:00,btc-updown-5m-1777235700,buy_down,7.341813573097174,8.067927003403488,0.91,0.6454341602722788,37.35450202575815
rule_drop10_down,fixed_20pct,3,2.0,2026-04-26 20:55:02+00:00,btc-updown-5m-1777236900,buy_down,7.470900405151631,8.209780665001793,0.91,0.6567824532001432,38.011284478958295
rule_drop10_down,fixed_20pct,3,2.0,2026-04-26 21:30:01+00:00,btc-updown-5m-1777239000,buy_down,7.602256895791659,7.757404995705775,0.98,0.07757404995705788,38.08885852891535
rule_drop10_down,fixed_20pct,3,2.0,2026-04-26 21:35:01+00:00,btc-updown-5m-1777239300,buy_down,7.6177717057830705,12.488150337349296,0.61,4.745497128192732,42.834355657108084
rule_drop10_down,fixed_20pct,3,2.0,2026-04-26 21:40:01+00:00,btc-updown-5m-1777239600,buy_down,8.566871131421617,9.31181644719741,0.92,0.6518271513038184,43.486182808411904
rule_drop10_down,fixed_20pct,3,2.0,2026-04-26 21:45:02+00:00,btc-updown-5m-1777239900,buy_down,8.69723656168238,10.478598267087206,0.83,1.6765757227339533,45.162758531145855
rule_drop10_down,fixed_20pct,3,2.0,2026-04-26 21:55:01+00:00,btc-updown-5m-1777240500,buy_down,9.032551706229171,21.506075491021836,0.42,12.258463029882448,57.421221561028304
rule_drop10_down,fixed_20pct,3,2.0,2026-04-26 22:50:01+00:00,btc-updown-5m-1777243800,buy_down,11.48424431220566,15.950339322507864,0.72,4.306591617077124,61.72781317810543
rule_drop10_down,fixed_20pct,3,2.0,2026-04-26 23:50:02+00:00,btc-updown-5m-1777247400,buy_down,12.345562635621086,17.146614771695955,0.72,4.629585988357908,66.35739916646334
rule_drop10_down,fixed_20pct,3,2.0,2026-04-26 23:55:01+00:00,btc-updown-5m-1777247700,buy_down,13.271479833292668,20.417661281988718,0.65,6.942004835876164,73.2994040023395
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 00:20:01+00:00,btc-updown-5m-1777249200,buy_down,14.659880800467901,17.046373023799884,0.86,2.216028493093985,75.51543249543349
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 00:25:00+00:00,btc-updown-5m-1777249500,buy_down,15.103086499086698,16.067113296900743,0.94,0.803355664845038,76.31878816027853
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 00:30:01+00:00,btc-updown-5m-1777249800,buy_down,15.263757632055707,22.78172780903837,0.67,-15.491574910146092,60.82721325013244
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 01:05:01+00:00,btc-updown-5m-1777251900,buy_down,12.165442650026488,12.941960265985626,0.94,0.647098013299282,61.47431126343172
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 01:15:01+00:00,btc-updown-5m-1777252500,buy_down,12.294862252686345,12.80714817988161,0.96,0.3842144453964487,61.858525708828175
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 01:25:02+00:00,btc-updown-5m-1777253100,buy_down,12.371705141765636,12.496671860369329,0.99,1.0839135023880718e-16,61.858525708828175
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 01:40:01+00:00,btc-updown-5m-1777254000,buy_down,12.371705141765636,16.495606855687516,0.75,3.9589456453650036,65.81747135419317
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 01:50:01+00:00,btc-updown-5m-1777254600,buy_down,13.163494270838635,13.432137011059831,0.98,0.13432137011059855,65.95179272430377
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 01:55:02+00:00,btc-updown-5m-1777254900,buy_down,13.190358544860755,13.598307778206964,0.97,-13.326341622642824,52.62545110166095
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 02:00:00+00:00,btc-updown-5m-1777255200,buy_down,10.52509022033219,11.07904233719178,0.95,0.44316169348767165,53.068612795148624
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 02:05:00+00:00,btc-updown-5m-1777255500,buy_down,10.613722559029725,11.793025065588584,0.9,1.0613722559029724,54.1299850510516
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 02:10:01+00:00,btc-updown-5m-1777255800,buy_down,10.82599701021032,13.365428407667062,0.81,-10.959651294286992,43.170333756764606
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 02:20:01+00:00,btc-updown-5m-1777256400,buy_down,8.634066751352922,9.924214656727496,0.87,1.1909057588072998,44.3612395155719
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 02:25:01+00:00,btc-updown-5m-1777256700,buy_down,8.872247903114381,10.953392472980717,0.81,-8.981781827844188,35.379457687727715
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 02:40:00+00:00,btc-updown-5m-1777257600,buy_down,7.075891537545544,11.41272828636378,0.62,4.2227094659545985,39.602167153682316
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 02:55:01+00:00,btc-updown-5m-1777258500,buy_down,7.920433430736463,10.154401834277516,0.78,2.132424385198278,41.73459153888059
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 03:20:01+00:00,btc-updown-5m-1777260000,buy_down,8.34691830777612,16.36650648583553,0.51,-8.510583372634475,33.22400816624612
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 03:30:01+00:00,btc-updown-5m-1777260600,buy_down,6.644801633249225,11.074669388748708,0.6,4.319121061611996,37.54312922785812
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 03:35:00+00:00,btc-updown-5m-1777260900,buy_down,7.508625845571624,9.38578230696453,0.8,1.78329863832326,39.326427866181376
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 03:45:01+00:00,btc-updown-5m-1777261500,buy_down,7.865285573236275,8.549223449169864,0.92,0.5984456414418902,39.92487350762327
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 03:50:02+00:00,btc-updown-5m-1777261800,buy_down,7.984974701524654,8.585994302714681,0.93,0.5151596581628805,40.44003316578615
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 03:55:00+00:00,btc-updown-5m-1777262100,buy_down,8.08800663315723,9.190916628587761,0.88,1.0110008291446537,41.4510339949308
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 04:05:02+00:00,btc-updown-5m-1777262700,buy_down,8.29020679898616,9.753184469395483,0.85,1.3654458257153679,42.81647982064617
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 04:10:01+00:00,btc-updown-5m-1777263000,buy_down,8.236799999999999,9.36,0.88,1.0295999999999998,43.846079820646175
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 04:15:02+00:00,btc-updown-5m-1777263300,buy_down,8.769215964129236,10.316724663681454,0.85,1.4443414529154037,45.29042127356158
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 04:30:02+00:00,btc-updown-5m-1777264200,buy_down,9.058084254712316,9.636259845438635,0.94,0.48181299227193225,45.77223426583351
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 04:40:02+00:00,btc-updown-5m-1777264800,buy_down,9.154446853166702,13.462421842892208,0.68,4.173350771296584,49.945585037130094
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 04:45:01+00:00,btc-updown-5m-1777265100,buy_down,9.98911700742602,10.514860007816862,0.95,0.4205944003126749,50.36617943744277
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 04:55:02+00:00,btc-updown-5m-1777265700,buy_down,10.073235887488554,10.278812130090362,0.98,0.1027881213009038,50.46896755874367
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 05:00:01+00:00,btc-updown-5m-1777266000,buy_down,10.093793511748736,10.514368241404933,0.96,0.3154310472421483,50.78439860598582
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 05:05:01+00:00,btc-updown-5m-1777266300,buy_down,3.4000000000000004,5.0,0.68,1.5499999999999998,52.33439860598582
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 05:10:01+00:00,btc-updown-5m-1777266600,buy_down,10.466879721197165,10.680489511425678,0.98,0.10680489511425698,52.44120350110008
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 05:15:01+00:00,btc-updown-5m-1777266900,buy_down,10.488240700220016,10.594182525474764,0.99,9.188988567862166e-17,52.44120350110008
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 05:25:02+00:00,btc-updown-5m-1777267500,buy_down,3.7119999999999997,6.4,0.58,2.6240000000000006,55.06520350110008
rule_drop10_down,fixed_20pct,3,2.0,2026-04-27 05:35:01+00:00,btc-updown-5m-1777268100,buy_down,11.013040700220017,11.970696413282626,0.92,0.8379487489297834,55.90315225002986
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 05:35:01+00:00,btc-updown-5m-1777181700,buy_down,25.0,27.77777777777778,0.9,2.4999999999999996,102.5
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 05:45:02+00:00,btc-updown-5m-1777182300,buy_down,25.625,34.166666666666664,0.75,-25.966666666666665,76.53333333333333
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 05:50:01+00:00,btc-updown-5m-1777182600,buy_down,19.133333333333333,25.51111111111111,0.75,6.122666666666666,82.65599999999999
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 05:55:02+00:00,btc-updown-5m-1777182900,buy_down,20.663999999999998,26.492307692307687,0.78,5.563384615384614,88.2193846153846
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 06:05:01+00:00,btc-updown-5m-1777183500,buy_down,22.05484615384615,24.236094674556206,0.91,1.938887573964496,90.15827218934909
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 06:15:00+00:00,btc-updown-5m-1777184100,buy_down,22.539568047337273,23.72586110246029,0.95,0.9490344440984125,91.10730663344751
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 06:45:00+00:00,btc-updown-5m-1777185900,buy_down,22.776826658361877,23.72586110246029,0.96,0.7117758330738094,91.81908246652132
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 06:50:01+00:00,btc-updown-5m-1777186200,buy_down,22.95477061663033,36.43614383592116,0.63,-23.31913205498954,68.49995041153178
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 07:25:02+00:00,btc-updown-5m-1777188300,buy_down,17.124987602882946,21.14196000355919,0.81,3.805552800640653,72.30550321217244
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 07:30:01+00:00,btc-updown-5m-1777188600,buy_down,18.07637580304311,19.23018702451395,0.94,0.9615093512256985,73.26701256339814
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 07:35:01+00:00,btc-updown-5m-1777188900,buy_down,17.203599999999998,20.98,0.82,3.566600000000001,76.83361256339813
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 08:00:02+00:00,btc-updown-5m-1777190400,buy_down,19.208403140849533,38.41680628169907,0.5,18.824235078032544,95.65784764143068
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 08:15:01+00:00,btc-updown-5m-1777191300,buy_down,23.91446191035767,27.807513849253105,0.86,3.614976800402904,99.27282444183358
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 08:40:01+00:00,btc-updown-5m-1777192800,buy_down,24.818206110458394,25.068895061069085,0.99,2.1743800389617788e-16,99.27282444183358
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 08:55:01+00:00,btc-updown-5m-1777193700,buy_down,17.4752,20.32,0.86,2.6416,101.91442444183357
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 09:00:02+00:00,btc-updown-5m-1777194000,buy_down,25.478606110458394,26.81958537942989,0.95,1.0727834151771967,102.98720785701077
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 09:30:00+00:00,btc-updown-5m-1777195800,buy_down,25.746801964252693,26.54309480850793,0.97,0.5308618961701592,103.51806975318094
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 09:35:01+00:00,btc-updown-5m-1777196100,buy_down,25.879517438295235,29.0781094812306,0.89,2.90781094812306,106.425880701304
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 09:45:01+00:00,btc-updown-5m-1777196700,buy_down,26.606470175326,32.055988163043374,0.83,5.128958106086941,111.55483880739094
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 10:00:01+00:00,btc-updown-5m-1777197600,buy_down,27.888709701847734,29.356536528260776,0.95,1.1742614611304323,112.72910026852136
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 10:25:00+00:00,btc-updown-5m-1777199100,buy_down,28.18227506713034,33.15561772603569,0.85,4.641786481644997,117.37088675016636
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 11:30:01+00:00,btc-updown-5m-1777203000,buy_down,29.34272168754159,30.25022854385731,0.97,0.605004570877147,117.9758913210435
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 11:35:02+00:00,btc-updown-5m-1777203300,buy_down,29.493972830260876,34.29531724448939,0.86,4.4583912417836205,122.43428256282712
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 11:45:01+00:00,btc-updown-5m-1777203900,buy_down,30.60857064070678,34.39165240528852,0.89,-30.952487164759667,91.48179539806745
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 12:00:02+00:00,btc-updown-5m-1777204800,buy_down,22.870448849516862,24.859183532083545,0.92,1.7401428472458473,93.2219382453133
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 12:10:01+00:00,btc-updown-5m-1777205400,buy_down,23.305484561328324,24.276546418050337,0.96,0.7282963925415109,93.9502346378548
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 12:40:01+00:00,btc-updown-5m-1777207200,buy_down,23.4875586594637,24.723745957330213,0.95,0.9889498382932096,94.93918447614801
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 12:45:01+00:00,btc-updown-5m-1777207500,buy_down,23.734796119037004,23.974541534380812,0.99,2.079460001273571e-16,94.93918447614801
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 12:55:00+00:00,btc-updown-5m-1777208100,buy_down,23.734796119037004,26.0821935374033,0.91,2.0865754829922634,97.02575995914027
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 13:00:01+00:00,btc-updown-5m-1777208400,buy_down,22.4,32.0,0.7,-22.72,74.30575995914027
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 13:05:02+00:00,btc-updown-5m-1777208700,buy_down,18.57643998978507,23.81594870485265,0.78,-18.814599476833596,55.49116048230668
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 13:15:01+00:00,btc-updown-5m-1777209300,buy_down,13.87279012057667,14.91697862427599,0.93,0.8950187174565586,56.38617919976324
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 13:40:01+00:00,btc-updown-5m-1777210800,buy_down,14.09654479994081,28.76845877538941,0.49,14.384229387694704,70.77040858745795
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 13:45:01+00:00,btc-updown-5m-1777211100,buy_down,17.692602146864488,22.977405385538294,0.77,5.055029184818424,75.82543777227637
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 13:55:00+00:00,btc-updown-5m-1777211700,buy_down,2.8499999999999996,5.0,0.57,-2.9,72.92543777227637
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 14:00:02+00:00,btc-updown-5m-1777212000,buy_down,18.231359443069092,18.795215920689785,0.97,0.3759043184137962,73.30134209069017
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 14:05:01+00:00,btc-updown-5m-1777212300,buy_down,18.325335522672543,20.1377313435962,0.91,-18.526712836108505,54.77462925458167
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 14:10:01+00:00,btc-updown-5m-1777212600,buy_down,1.2691999999999999,1.67,0.76,-1.2859,53.48872925458167
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 14:15:01+00:00,btc-updown-5m-1777212900,buy_down,13.372182313645418,15.0249239479162,0.89,-13.52243155312458,39.966297701457094
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 14:25:00+00:00,btc-updown-5m-1777213500,buy_down,9.991574425364274,11.754793441605027,0.85,-10.109122359780324,29.857175341676772
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 14:30:01+00:00,btc-updown-5m-1777213800,buy_down,7.464293835419193,9.215177574591596,0.81,1.6587319634264868,31.51590730510326
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 14:35:01+00:00,btc-updown-5m-1777214100,buy_down,7.878976826275815,12.916355452911171,0.61,-8.008140380804926,23.50776692429833
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 14:45:01+00:00,btc-updown-5m-1777214700,buy_down,5.876941731074583,7.53454068086485,0.78,1.5822535429816182,25.09002046727995
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 15:05:00+00:00,btc-updown-5m-1777215900,buy_down,6.272505116819987,6.969450129799986,0.9,0.6272505116819986,25.71727097896195
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 15:20:01+00:00,btc-updown-5m-1777216800,buy_down,6.429317744740487,7.223952522180323,0.89,0.7223952522180322,26.43966623117998
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 15:30:02+00:00,btc-updown-5m-1777217400,buy_down,6.609916557794995,7.426872536848309,0.89,0.7426872536848309,27.182353484864812
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 15:55:02+00:00,btc-updown-5m-1777218900,buy_down,6.795588371216203,8.712292783610517,0.78,-6.882711299052309,20.299642185812502
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 16:05:01+00:00,btc-updown-5m-1777219500,buy_down,5.0749105464531254,6.506295572375802,0.78,1.366322070198918,21.66596425601142
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 16:40:02+00:00,btc-updown-5m-1777221600,buy_down,5.416491064002855,13.541227660007138,0.4,7.989324319404211,29.655288575415632
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 17:00:00+00:00,btc-updown-5m-1777222800,buy_down,7.413822143853908,8.424797890743077,0.88,-7.498070122761339,22.15721845265429
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 17:30:02+00:00,btc-updown-5m-1777224600,buy_down,5.539304613163573,6.924130766454466,0.8,1.3155848456263481,23.47280329828064
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 18:25:01+00:00,btc-updown-5m-1777227900,buy_down,5.86820082457016,6.242766834649106,0.94,0.31213834173245564,23.784941640013095
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 19:00:02+00:00,btc-updown-5m-1777230000,buy_down,5.946235410003274,6.393801516132552,0.93,0.38362809096795275,24.168569730981048
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 19:20:02+00:00,btc-updown-5m-1777231200,buy_down,6.042142432745262,7.5526780409315775,0.8,1.4350088277769992,25.60357855875805
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 19:25:02+00:00,btc-updown-5m-1777231500,buy_down,6.400894639689512,7.620112666297039,0.84,1.143016899944556,26.746595458702604
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 19:35:01+00:00,btc-updown-5m-1777232100,buy_down,6.686648864675651,10.287152099501002,0.65,3.4976317138303403,30.244227172532945
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 19:55:01+00:00,btc-updown-5m-1777233300,buy_down,7.561056793133236,8.401174214592485,0.9,0.7561056793133235,31.000332851846267
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 20:00:02+00:00,btc-updown-5m-1777233600,buy_down,7.750083212961567,10.9156101591008,0.71,-7.859239314552575,23.141093537293692
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 20:10:00+00:00,btc-updown-5m-1777234200,buy_down,2.1,5.0,0.42,2.8500000000000005,25.991093537293693
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 20:35:01+00:00,btc-updown-5m-1777235700,buy_down,6.497773384323423,7.140410312443322,0.91,0.5712328249954656,26.56232636228916
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 20:55:02+00:00,btc-updown-5m-1777236900,buy_down,6.64058159057229,7.297342407222296,0.91,0.5837873925777836,27.146113754866942
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 21:30:01+00:00,btc-updown-5m-1777239000,buy_down,6.7865284387167355,6.92502901909871,0.98,0.06925029019098722,27.215364045057928
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 21:35:01+00:00,btc-updown-5m-1777239300,buy_down,6.803841011264482,11.153837723384397,0.61,4.2384583348860705,31.453822379944
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 21:40:01+00:00,btc-updown-5m-1777239600,buy_down,7.863455594986,8.547234342376086,0.92,0.5983064039663257,32.05212878391033
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 21:45:02+00:00,btc-updown-5m-1777239900,buy_down,8.013032195977582,9.654255657804315,0.83,1.5446809052486907,33.596809689159016
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 21:55:01+00:00,btc-updown-5m-1777240500,buy_down,8.399202422289754,19.998101005451797,0.42,11.398917573107525,44.99572726226654
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 22:50:01+00:00,btc-updown-5m-1777243800,buy_down,11.248931815566635,15.623516410509216,0.72,4.218349430837488,49.21407669310403
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 23:50:02+00:00,btc-updown-5m-1777247400,buy_down,12.303519173276008,17.088221073994458,0.72,4.613819689978504,53.82789638308254
rule_drop10_down,fixed_25pct,3,2.0,2026-04-26 23:55:01+00:00,btc-updown-5m-1777247700,buy_down,13.456974095770635,20.70303707041636,0.65,7.039032603941562,60.8669289870241
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 00:20:01+00:00,btc-updown-5m-1777249200,buy_down,15.216732246756026,17.693874705530263,0.86,2.3002037117189342,63.16713269874304
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 00:25:00+00:00,btc-updown-5m-1777249500,buy_down,15.79178317468576,16.799769334772087,0.94,0.8399884667386052,64.00712116548165
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 00:30:01+00:00,btc-updown-5m-1777249800,buy_down,16.001780291370412,23.883254166224496,0.67,-16.24061283303266,47.76650833244899
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 01:05:01+00:00,btc-updown-5m-1777251900,buy_down,11.941627083112248,12.703858599055584,0.94,0.6351929299527799,48.40170126240177
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 01:15:01+00:00,btc-updown-5m-1777252500,buy_down,12.100425315600443,12.604609703750462,0.96,0.3781382911125143,48.779839553514286
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 01:25:02+00:00,btc-updown-5m-1777253100,buy_down,12.194959888378571,12.318141301392497,0.99,1.0684284447962532e-16,48.779839553514286
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 01:40:01+00:00,btc-updown-5m-1777254000,buy_down,12.194959888378571,16.259946517838095,0.75,3.9023871642811425,52.68222671779543
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 01:50:01+00:00,btc-updown-5m-1777254600,buy_down,13.170556679448858,13.439343550458018,0.98,0.1343934355045804,52.81662015330001
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 01:55:02+00:00,btc-updown-5m-1777254900,buy_down,13.204155038325002,13.612530967345362,0.97,-13.340280347998455,39.47633980530155
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 02:00:00+00:00,btc-updown-5m-1777255200,buy_down,9.869084951325387,10.388510475079356,0.95,0.4155404190031747,39.89188022430472
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 02:05:00+00:00,btc-updown-5m-1777255500,buy_down,9.97297005607618,11.081077840084644,0.9,0.9972970056076178,40.88917722991234
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 02:10:01+00:00,btc-updown-5m-1777255800,buy_down,10.222294307478085,12.62011642898529,0.81,-10.348495471767938,30.5406817581444
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 02:20:01+00:00,btc-updown-5m-1777256400,buy_down,7.6351704395361,8.776057976478276,0.87,1.0531269571773931,31.593808715321796
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 02:25:01+00:00,btc-updown-5m-1777256700,buy_down,7.898452178830449,9.751175529420307,0.81,-7.995963934124652,23.597844781197143
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 02:40:00+00:00,btc-updown-5m-1777257600,buy_down,5.899461195299286,9.515259992418203,0.62,3.520646197194735,27.11849097839188
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 02:55:01+00:00,btc-updown-5m-1777258500,buy_down,6.77962274459797,8.691824031535859,0.78,1.82528304662253,28.94377402501441
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 03:20:01+00:00,btc-updown-5m-1777260000,buy_down,7.235943506253602,14.188124522065888,0.51,-7.377824751474262,21.56594927354015
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 03:30:01+00:00,btc-updown-5m-1777260600,buy_down,5.391487318385037,8.985812197308396,0.6,3.5044667569502748,25.070416030490424
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 03:35:00+00:00,btc-updown-5m-1777260900,buy_down,6.267604007622606,7.834505009528257,0.8,1.4885559518103684,26.558971982300793
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 03:45:01+00:00,btc-updown-5m-1777261500,buy_down,6.639742995575198,7.217111951712171,0.92,0.5051978366198517,27.064169818920647
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 03:50:02+00:00,btc-updown-5m-1777261800,buy_down,6.766042454730162,7.2753144674517864,0.93,0.4365188680471068,27.500688686967752
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 03:55:00+00:00,btc-updown-5m-1777262100,buy_down,6.875172171741938,7.812695649706748,0.88,0.8593965214677423,28.360085208435496
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 04:05:02+00:00,btc-updown-5m-1777262700,buy_down,7.090021302108874,8.341201531892793,0.85,1.167768214464991,29.52785342290049
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 04:10:01+00:00,btc-updown-5m-1777263000,buy_down,7.381963355725122,8.388594722414911,0.88,0.9227454194656403,30.45059884236613
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 04:15:02+00:00,btc-updown-5m-1777263300,buy_down,7.6126497105915325,8.956058483048862,0.85,1.2538481876268408,31.70444702999297
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 04:30:02+00:00,btc-updown-5m-1777264200,buy_down,7.9261117574982425,8.4320337845726,0.94,0.4216016892286304,32.1260487192216
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 04:40:02+00:00,btc-updown-5m-1777264800,buy_down,8.0315121798054,11.811047323243235,0.68,3.661424670205402,35.787473389427
rule_drop10_down,fixed_25pct,3,2.0,2026-04-27 04:45:01+00:00,btc-updown-5m-1777265100,buy_down,8.94686834735675,9.417756155112368,0.95,0.3767102462044951,36.164183635631495
